Order_ID_lease_platform,Real_Name_User(ID Card),Seller_Information(ID Card),Product_Information_lease_platform,Product_Amount_lease_platform,Order_Creation_Time_lease_platform,Payment_Time_lease_platform,Shipping_Time_lease_platform,Receiving_Time_lease_platform,Refund_Time_lease_platform,Return_Time_lease_platform,Payment_Amount_lease_platform,Refund_Amount_lease_platform,Platform_Type_lease_platform
5ce883f0-441b-4edb-a866-047bbaf04f7e,230000198802144911,220000200112201462,鞋靴运动鞋耐克Nike Air Max,682.57,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,682.57,0.0,lease_platform
2575e9b0-93ad-4366-9477-1f8678bbc4e8,210000197001241035,430000200103184671,美妆护肤彩妆MACMAC眼影,848.31,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-06 21:50:33,2024-06-11 11:16:50,9999,9999,848.31,0.0,lease_platform
d31ec28e-f8bb-4b9f-bd6d-16c35cd0eacf,460000199906230184,220000199502254599,个护清洁沐浴露力士力士香氛沐浴露,319.76,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-26 18:44:29,2024-10-16 05:11:05,2025-05-15 10:28:33,2026-08-01 08:17:30,319.76,319.76,lease_platform
0542c6d3-fe6c-4691-9b95-de6e55c45de1,220000199302025652,460000199906230184,鞋靴皮鞋乔丹Jordan Casual Shoes,669.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-27 10:52:04,2025-10-18 10:45:21,9999,9999,669.09,0.0,lease_platform
db97fb3a-dda6-4325-80ef-f3702622320a,220000199302025652,650000196112107805,儿童用品婴儿用品安抚奶嘴Nuk Pacifiers,196.7,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-24 17:05:17,2025-06-06 11:37:21,9999,9999,44.5,0.0,lease_platform
6ad3e63a-88e1-4082-b82b-d86a303248ee,520000200407275486,340000195502096761,美妆护肤彩妆MACMAC口红,895.49,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-16 23:36:39,2025-07-27 05:04:56,9999,9999,895.49,0.0,lease_platform
a0cf483b-459c-4a15-bf0e-ac2ea7559f1b,230000198802144911,510000198802222921,鞋靴靴子SorelSorel Joan of Arctic,299.85,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-25 08:43:45,2025-03-08 01:40:16,9999,9999,299.85,0.0,lease_platform
5600bf80-573a-4ac4-a82c-c4e61c91e00a,340000199608297121,310000199712050940,个护清洁牙膏云南白药云南白药清新版,126.02,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-23 15:49:39,2024-05-03 00:33:29,9999,9999,126.02,0.0,lease_platform
f778d759-8aa7-4495-a8a7-f5251f93adf4,150000197209163332,210000198607268704,运动户外户外装备狂野Wildland Tents,111.89,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-09 05:11:46,2025-06-05 12:54:57,9999,9999,111.89,0.0,lease_platform
d604178a-a7a4-42c9-b792-a5923bf80583,450000195803289239,520000200504217798,母婴婴儿用品贝亲贝亲洗护套装,992.48,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-20 23:23:30,2025-08-14 00:16:31,9999,9999,992.48,0.0,lease_platform
1e428148-4b65-4047-b19e-75cc59fdd11a,360000198704182710,220000199502254599,保健运动健康飞利浦飞利浦健康秤,70.76,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,70.76,0.0,lease_platform
ec4069fc-a5bd-4664-ab2c-b6ee2c1add66,650000196112107805,520000198904114253,运动户外运动鞋彪马Puma Suede,120.95,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-25 16:24:29,2025-10-13 22:17:46,9999,9999,120.95,0.0,lease_platform
1093af18-c084-478b-94ca-05a0c091c1f3,310000199712050940,340000195502096761,箱包手提包PradaPrada Cahier,867.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-28 17:36:58,2025-08-14 21:12:15,9999,9999,867.03,0.0,lease_platform
16db6783-fb44-434d-902d-4883f7ec0587,430000198908181400,340000199608297121,鞋靴靴子Dr. MartensDr. Martens 1460,108.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-11 23:24:17,2024-01-29 11:10:24,9999,9999,52.29,0.0,lease_platform
52d0db6d-ad3e-427a-a3fd-dc588b869452,520000200504217798,510000198802222921,美妆护肤彩妆Bobbi BrownBobbi Brown粉底液,124.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-07 20:54:27,2024-01-25 15:16:18,9999,9999,124.23,0.0,lease_platform
033b82f3-2e3e-45c4-baae-0a15e14e6920,360000198704182710,150000197209163332,家具厨具锅具九阳KX-20S Slow Cooker,998.15,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-14 00:11:16,2024-02-01 23:50:52,9999,9999,998.15,0.0,lease_platform
7a75acb3-6af4-42b3-9191-4e0b355c25de,330000199107063501,370000196605209159,"手机平板电脑华为MatePad Pro 12.6""",708.84,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-09 20:37:53,2024-01-11 15:28:10,2025-08-22 08:18:39,2025-07-27 14:59:51,708.84,708.84,lease_platform
3027158b-00c0-4025-9583-eff136e26534,370000196605209159,220000200112201462,个护清洁沐浴露沐浴乳沐浴乳清洁版,512.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-29 05:14:55,2024-03-10 21:34:07,9999,9999,512.29,0.0,lease_platform
94ca2da5-ade4-4866-9c9c-ddaaf5976e57,370000196605209159,220000200112201462,鞋靴运动鞋New BalanceNew Balance 990v5,897.4,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-22 10:00:36,2025-06-20 17:56:37,9999,9999,897.4,0.0,lease_platform
32d72663-1a1a-4bf1-957e-abcd406e3744,220000200112201462,220000199302025652,鞋靴靴子ColumbiaColumbia Newton Ridge,377.66,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-08 05:11:09,2024-04-25 21:12:28,9999,9999,377.66,0.0,lease_platform
98b7d3a1-474d-458f-b78f-cf18eac5838e,210000197001241035,340000199608297121,钟表珠宝珠宝宝格丽Bvlgari Lvcea,193.86,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-30 02:17:48,2025-10-02 04:26:30,9999,9999,193.86,0.0,lease_platform
bae9688d-17cb-4b8e-a85b-72f1668e5cb6,330000195904053519,310000199712050940,女装裤子MangoMango High-Waisted Jeans,481.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-01 17:06:03,2025-09-24 21:09:53,2025-05-12 17:59:33,2026-03-15 09:05:09,481.98,481.98,lease_platform
01454c5b-42b9-4691-89b6-b03a03558d83,230000198802144911,220000199302025652,钟表珠宝手表爱彼Audemars Piguet Royal Oak Offshore,834.87,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-22 22:36:06,2024-04-20 18:12:54,9999,9999,834.87,0.0,lease_platform
2997943c-a7e5-4f9b-b26b-aa6b5de5b043,500000197512033640,150000198111193730,钟表珠宝手表欧米茄Omega Constellation,467.78,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-10 00:56:09,2025-05-25 02:49:19,9999,9999,103.99,0.0,lease_platform
7c80bca1-df75-401d-8001-d1f907f4d8ae,370000196605209159,330000195904053519,家电冰箱LGLG InstaView,174.32,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-18 00:29:05,2025-10-08 20:42:40,9999,9999,83.2,0.0,lease_platform
155663cf-03d0-457b-81fc-528258b0011a,430000198908181400,330000195904053519,家具厨具锅具双立人S07027 Cookware Set,526.14,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-13 19:45:35,2024-10-29 01:07:15,2024-10-01 06:50:36,2024-11-25 01:28:37,526.14,526.14,lease_platform
50e2addb-10ea-494c-a296-9ba1dcfe120d,520000198904114253,500000197512033640,美妆护肤护肤品科颜氏科颜氏眼霜,535.15,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-09 07:57:41,2024-01-23 18:41:19,2025-02-05 21:02:28,2026-04-03 07:58:55,535.15,535.15,lease_platform
548f6850-49c5-4ef3-ad71-1bddcac94027,330000195904053519,500000197512033640,食品酒饮酒类泸州老窖泸州老窖特曲,224.1,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-05 18:55:04,2024-08-20 10:11:24,2024-02-02 14:37:43,2025-08-15 06:17:25,224.1,224.1,lease_platform
c17bf30a-7524-4f72-bc8f-f4120b913e50,510000198802222921,330000199107063501,鞋靴靴子Dr. MartensDr. Martens 1460,994.4,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-20 01:56:17,2024-04-26 01:29:36,9999,9999,994.4,0.0,lease_platform
f6099d32-064e-4e10-ac26-19761902a610,500000197512033640,310000199712050940,文具用品笔PilotPilot G2,980.41,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-27 23:24:56,2025-02-13 17:24:57,9999,9999,980.41,0.0,lease_platform
23eba71f-ea2c-4664-97bb-666ac16314b7,310000199712050940,510000198802222921,家电电视LGLG UHD AI ThinQ,358.44,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-29 09:38:23,2025-04-21 00:34:21,9999,9999,358.44,0.0,lease_platform
5a149429-8e75-4fd2-891d-7a6c4dc7148c,220000196809102131,340000195502096761,食品酒饮酒类泸州老窖泸州老窖特曲,521.06,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-20 04:25:18,2025-08-18 17:36:33,2026-05-29 19:06:12,2027-06-01 12:09:48,521.06,521.06,lease_platform
a917be1c-dd2a-41a5-867f-e588d1302c41,520000200504217798,150000197209163332,母婴婴儿用品贝亲贝亲安抚奶嘴,983.76,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-24 09:42:59,2025-05-13 18:58:28,9999,9999,983.76,0.0,lease_platform
a351bb7f-b13e-40e8-8365-c3b355d76b98,360000198704182710,220000199302025652,家电冰箱海尔Haier French Door,231.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-19 19:14:18,2024-09-30 09:22:49,9999,9999,231.01,0.0,lease_platform
c0dde1da-e323-4d5e-8aff-7c99f00c5623,330000195904053519,430000198908181400,儿童用品孕妇用品妈咪宝贝MamyPoko Baby Wipes,294.61,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-12 09:50:21,2024-12-01 03:35:30,9999,9999,67.59,0.0,lease_platform
add74811-6adb-4bdb-96b4-4d99746f8c2a,430000200103184671,230000198802144911,运动户外运动鞋阿迪达斯Adidas Stan Smith,944.06,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-14 01:14:31,2024-06-24 22:18:01,9999,9999,944.06,0.0,lease_platform
4dec885a-46d9-4fc8-9893-c71fa9f8d16f,360000198704182710,310000199712050940,文具用品笔PilotPilot G2,874.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-07 14:36:09,2025-01-31 12:47:42,2025-08-01 17:25:14,2026-05-16 05:02:14,874.05,874.05,lease_platform
62bb8574-b9c0-4953-90e8-9a6b870fdfd0,210000198607268704,510000198803300178,儿童用品玩具费雪Fisher-Price Activity Centers,56.6,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-26 06:57:04,2025-11-01 05:19:34,9999,9999,56.6,0.0,lease_platform
afd4c922-3dfc-40b2-8ff3-e14d2de40159,640000197012180039,510000198802222921,家具厨具餐桌宜家MELLTORP Table,717.32,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-20 13:49:56,2024-11-14 05:35:59,9999,9999,717.32,0.0,lease_platform
660ee22c-163d-4dda-9afb-367e2e91bf84,340000199608297121,370000196605209159,文具用品文件夹LeitzLeitz MyBox,73.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-27 16:27:54,2025-01-15 18:16:45,9999,9999,73.91,0.0,lease_platform
eec67955-2ba8-4fcd-a4c5-eb5c52d7c540,340000195502096761,540000199408022606,个护清洁牙膏舒客舒客清新薄荷,187.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-15 12:56:41,2024-08-08 05:53:03,9999,9999,187.03,0.0,lease_platform
a20c6b06-cc32-4364-8427-4079ab4f7061,520000198904114253,500000197512033640,鞋靴靴子Dr. MartensDr. Martens 1460,995.33,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-01 21:51:27,2025-02-16 06:22:14,9999,9999,995.33,0.0,lease_platform
582f4fb3-0cce-4f83-a5fb-a2ece11a9d9f,430000200103184671,220000200112201462,文具用品笔记本Field NotesField Notes Original Kraft,626.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-31 18:38:37,2024-02-09 03:19:15,2025-08-17 10:53:03,2025-06-18 10:16:54,626.05,626.05,lease_platform
a1e99a63-8f3e-4a67-a33e-e2ad8d74132e,450000195803289239,330000195904053519,鞋靴运动鞋New BalanceNew Balance 1080v11,717.13,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-18 10:21:48,2025-03-08 08:06:26,9999,9999,717.13,0.0,lease_platform
cd479597-6829-4fce-aa78-385e8d74f837,520000198904114253,540000199408022606,儿童用品孕妇用品英氏Yingshi Maternity Clothes,291.8,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-05 14:18:37,2025-01-15 11:10:35,9999,9999,291.8,0.0,lease_platform
74631fdd-1461-4302-9d78-2c88df476517,510000198802222921,430000200103184671,箱包行李箱TravelproTravelpro Maxlite 5,742.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-31 06:32:11,2025-12-02 14:45:54,9999,9999,742.79,0.0,lease_platform
b1223286-cb3e-4fe3-b912-72d504bb2ab4,220000199502254599,330000199107063501,箱包行李箱RimowaRimowa Essential Sleeve,932.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-10 22:26:30,2024-09-27 08:20:27,9999,9999,932.79,0.0,lease_platform
8b2113ac-a84f-48db-8a3d-e6afbb6c046c,150000197209163332,640000197012180039,医药止咳药咳特灵咳特灵缓解药,102.1,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-22 22:12:51,2024-03-03 16:37:10,9999,9999,102.1,0.0,lease_platform
7c20d913-d845-4edf-993c-23e9f9e87bbc,650000196112107805,340000195502096761,食品酒饮酒类洋河洋河绵柔,159.57,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-14 19:14:30,2024-05-28 18:19:42,2025-10-02 08:06:29,2026-09-22 16:22:34,159.57,159.57,lease_platform
5ed0dc30-514a-44fb-a4d9-a829742eba55,520000200504217798,540000199408022606,箱包行李箱American TouristerAmerican Tourister Fieldbrook,437.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-05 00:56:16,2024-10-20 05:37:56,9999,9999,153.81,0.0,lease_platform
93188b45-ce57-40cc-a371-ed3dd36da7c4,210000197001241035,340000199608297121,医药感冒药泰诺泰诺感冒灵,198.18,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-04 08:55:50,2024-02-26 00:25:36,9999,9999,198.18,0.0,lease_platform
3d01d7f3-9974-4fbd-b06a-3f429e1a3a10,210000197001241035,430000200103184671,女装连衣裙优衣库Uniqlo V-Neck Dress,206.57,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-10 12:49:11,2025-01-18 18:29:41,2026-08-24 01:09:25,2027-02-27 01:55:27,206.57,206.57,lease_platform
dd1b6767-8587-416d-84a6-30388123bdda,340000195502096761,430000199405285624,家居家装装修材料立邦立邦净味,520.25,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-23 10:28:36,2025-12-11 11:36:54,9999,9999,520.25,0.0,lease_platform
e86cd601-00a4-4741-8e3c-689b415a94f3,220000196809102131,650000196112107805,手机智能手机小米Redmi Note 12 Pro,744.56,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-22 11:22:09,2025-02-01 00:18:43,9999,9999,744.56,0.0,lease_platform
b8d5906a-6a68-424c-9fb5-4ff9bb301669,430000200103184671,310000199712050940,运动户外运动鞋耐克Nike Free Run,160.2,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-13 15:19:45,2025-10-14 16:15:25,9999,9999,160.2,0.0,lease_platform
9c7466f5-8493-4a04-a2d1-56d8f69a28c2,520000200407275486,340000199608297121,医药维生素维生素D维生素D2,380.55,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-21 13:10:53,2024-10-11 05:49:50,9999,9999,380.55,0.0,lease_platform
5ddcb1cd-0a69-4210-99e8-e1ac511f4284,510000198803300178,500000197512033640,运动户外健身器材博朗Braun Hair Dryer,182.5,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-02 23:22:16,2025-12-07 22:15:39,9999,9999,182.5,0.0,lease_platform
6b8b8518-ae8c-4d93-a6db-b41a62273d22,540000199408022606,460000199906230184,箱包背包SamsoniteSamsonite Karissa Backpack,852.61,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-21 14:21:57,2025-06-06 18:31:14,2026-04-24 02:33:37,2026-08-01 01:43:22,852.61,852.61,lease_platform
5d646c9a-57d8-4f84-bea4-c466761af946,510000198803300178,220000196809102131,家居家装家居用品大自然大自然窗帘,711.78,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-12 03:47:24,2024-09-13 09:08:34,9999,9999,711.78,0.0,lease_platform
bb30b46f-5c52-49b7-a1a7-e33f373c91bf,520000200407275486,510000198803300178,美妆护肤彩妆NARSNARS口红,318.99,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-23 13:47:01,2024-10-14 06:04:23,9999,9999,318.99,0.0,lease_platform
40c35096-4b39-4969-9a04-d0964693ec0a,340000195502096761,330000195904053519,运动户外健身器材乔山Johnson Exercise Bike,789.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-02 13:12:17,2025-05-31 16:11:26,9999,9999,256.42,0.0,lease_platform
081ff97d-b5ba-4a42-bdce-c38ab37575a6,510000198803300178,220000199502254599,鞋靴运动鞋阿迪达斯Adidas NMD,396.12,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-03 09:46:52,2025-12-19 12:43:35,9999,9999,396.12,0.0,lease_platform
1ab0faa3-9766-48e9-8bdc-3a447e104961,450000195803289239,540000199408022606,美妆护肤护肤品SK-IISK-II神仙水,513.63,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-07 13:36:14,2025-08-16 11:37:56,9999,9999,513.63,0.0,lease_platform
9b909ae0-309a-4e47-99f8-ff2ee6daa0ea,210000198607268704,430000199405285624,文具用品笔记本Field NotesField Notes Expedition,182.76,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-23 04:09:36,2025-12-03 17:25:23,9999,9999,182.76,0.0,lease_platform
a4ee6599-f2f5-4396-a53c-1c759b500ec6,210000197001241035,460000199906230184,女装外套ZARAZARA Puffer Jacket,821.17,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-23 18:46:40,2025-06-24 16:18:22,2026-07-24 15:03:45,9999,821.17,821.17,lease_platform
428b43ca-5ade-4237-b4c7-3cc20c4bdc8d,340000199608297121,640000197012180039,文具用品文件夹EsselteEsselte 5-Tab Dividers,547.84,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-22 05:15:08,2025-11-05 11:58:45,2026-04-24 14:22:39,2027-10-04 18:06:10,547.84,547.84,lease_platform
54dfd61d-2a51-431e-9a81-be46bf3367f3,330000199107063501,220000199302025652,保健运动健康舒华舒华椭圆机,969.53,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-16 07:02:05,2024-11-09 18:44:51,9999,9999,969.53,0.0,lease_platform
13ef7c6d-c89c-4ede-a7e7-d8c8569b351a,510000198802222921,520000198904114253,保健营养补充汤臣倍健汤臣倍健维生素C,165.99,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-26 11:09:25,2025-10-24 06:24:14,9999,9999,165.99,0.0,lease_platform
57cf4f24-4f91-47ff-bc1b-392e36c09671,510000198803300178,450000195803289239,个护清洁沐浴露多芬多芬滋润沐浴露,801.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-25 13:05:37,2024-02-19 14:01:55,9999,9999,801.05,0.0,lease_platform
f397969d-ec7c-4d17-a5fb-b21874d7a439,460000199906230184,640000197012180039,家具厨具锅具特福D143S5 Pressure Cooker,355.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-21 04:27:15,2025-03-29 05:31:42,9999,9999,355.05,0.0,lease_platform
051c0733-8ff5-40d9-8f6a-5f9dcbd55b08,430000198908181400,310000199712050940,母婴婴儿用品奶粉婴儿奶粉1段,537.85,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-12 14:37:37,2025-01-31 19:20:32,2026-02-22 08:32:09,2026-11-23 03:30:18,537.85,537.85,lease_platform
76f5fdd8-1477-4b94-8b70-6689a6534658,150000198111193730,210000197001241035,"手机平板电脑小米Pad 5 11""",955.22,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-16 04:11:48,2024-06-20 06:33:22,9999,9999,955.22,0.0,lease_platform
7ee655d2-d44b-43c6-83ec-0ba150a4c9b8,460000199906230184,510000198802222921,钟表珠宝手表劳力士Rolex Submariner,371.74,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-26 18:02:59,2024-03-19 09:09:03,9999,9999,371.74,0.0,lease_platform
6f4a42c1-87a7-4254-8d2b-49fd2e392096,370000196605209159,510000198802222921,家具厨具沙发全友5025 Recliner,668.58,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-22 19:58:54,2024-04-09 21:42:02,2024-08-17 18:38:03,9999,668.58,668.58,lease_platform
b741ca37-ae77-4b81-9175-55e62d48d4f1,360000198704182710,650000196112107805,手机智能手机苹果iPhone 13 Pro,940.89,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-16 08:19:17,2025-02-17 10:01:05,2026-11-23 15:08:07,2027-12-01 03:31:43,940.89,940.89,lease_platform
521d674a-0103-4297-adf3-0353819a1787,360000198704182710,510000198803300178,手机手机配件极客修充电宝,110.82,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-11 22:56:44,2024-10-09 10:55:23,2024-04-25 04:56:41,2024-12-18 20:28:59,110.82,110.82,lease_platform
6d0e29f9-1422-425b-a1d4-1fee841d9d97,450000195803289239,360000198704182710,食品酒饮酒类洋河洋河绵柔,646.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-19 08:15:00,2024-08-09 18:32:12,9999,9999,646.03,0.0,lease_platform
2b2a4e05-84a1-471c-923c-c973e18afc94,430000198908181400,510000198802222921,女装连衣裙MangoMango Printed Dress,211.42,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-09 13:48:36,2024-10-18 01:04:27,2024-04-15 22:02:13,2025-04-27 00:20:32,211.42,211.42,lease_platform
9b04ef8e-9142-4a77-8124-1cd6930b636e,210000197001241035,360000198704182710,钟表珠宝珠宝宝格丽Bvlgari Lvcea,688.17,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-11 18:22:16,2025-01-23 16:13:59,9999,9999,688.17,0.0,lease_platform
501d521b-78cd-4d55-afa5-c072a55b6613,650000196112107805,540000199408022606,保健运动健康博朗博朗健康秤,643.52,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-01 13:28:43,2025-10-01 19:31:48,9999,9999,643.52,0.0,lease_platform
17f16480-8fd3-443a-adfa-751cce09dbc1,520000200504217798,220000199502254599,美妆护肤护肤品科颜氏科颜氏高保湿霜,891.53,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-03 02:36:16,2024-10-13 00:30:07,9999,9999,891.53,0.0,lease_platform
a09a273a-be40-4955-baed-70ff540530aa,230000198802144911,340000195502096761,母婴婴儿用品奶粉婴儿奶粉2段,591.97,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-10 18:06:08,2025-11-07 22:56:42,9999,9999,591.97,0.0,lease_platform
aa2938a8-551c-4add-bfc1-6122683c1030,450000195803289239,510000198802222921,钟表珠宝珠宝周大生周大生珍珠项链,731.37,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-03 04:54:15,2024-11-07 07:17:42,9999,9999,731.37,0.0,lease_platform
430c4955-606f-4849-9d91-b335714e97ac,330000199107063501,500000197512033640,家居家装家居用品大自然大自然窗帘,403.69,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-23 05:31:19,2024-04-22 19:35:36,9999,9999,403.69,0.0,lease_platform
e5963ac9-99cd-4add-a151-ae58e432ab09,460000199906230184,520000200407275486,保健营养补充中科院中科院维生素D,543.07,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-17 15:47:38,2025-02-25 18:44:45,9999,9999,543.07,0.0,lease_platform
37c084b0-a47c-4526-a884-57111341c944,360000198704182710,540000199408022606,美妆护肤彩妆MACMAC口红,304.42,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-01 10:51:46,2025-07-11 06:28:55,9999,9999,304.42,0.0,lease_platform
0ce5c704-1c44-4a2d-adbc-5e0fc973e2c5,310000199712050940,650000196112107805,儿童用品婴儿用品安抚奶嘴Nuk Pacifiers,825.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-04 04:51:27,2025-07-06 13:37:09,9999,9999,825.73,0.0,lease_platform
9a5b446d-c607-4b2e-b188-c98b2b01a47f,360000198704182710,220000199502254599,医药感冒药布洛芬布洛芬缓释片,517.81,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-27 02:03:09,2025-10-03 05:00:31,9999,9999,517.81,0.0,lease_platform
ee2552b2-6f8b-4bb3-a808-5d322ce83a48,220000199302025652,340000195502096761,儿童用品玩具孩之宝Hasbro Play-Doh,278.27,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-07 16:54:24,2025-05-23 03:18:44,9999,9999,278.27,0.0,lease_platform
d7c276a5-3e76-4e41-8d10-58d7e4a6b991,430000200103184671,510000198802222921,运动户外健身器材飞利浦Philips Juicer,854.92,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-30 22:36:16,2024-03-11 20:58:36,9999,9999,854.92,0.0,lease_platform
0320c9e8-36a0-464f-83e0-3c1b7647d054,430000198908181400,220000199302025652,个护清洁沐浴露力士力士香氛沐浴露,905.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-18 12:18:29,2025-07-21 08:18:32,2026-05-08 01:08:41,2027-07-21 00:27:23,905.79,905.79,lease_platform
5425ad14-6ea1-4c14-ab12-362931a95dd7,540000199408022606,360000198704182710,保健营养补充健安喜健安喜维生素C,51.8,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-24 07:52:51,2025-06-22 01:07:17,9999,9999,51.8,0.0,lease_platform
a349bb3c-4266-4bf0-8f74-166e8292a42d,520000200407275486,520000198904114253,运动户外运动鞋彪马Puma Future Rider,664.53,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-18 00:47:04,2025-08-31 08:28:13,9999,9999,664.53,0.0,lease_platform
fafed48b-9de4-4880-b4fe-95878c47b954,330000195904053519,210000197001241035,鞋靴靴子TimberlandTimberland Field Boot,405.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-22 18:20:22,2024-10-29 00:52:05,2025-12-29 03:39:13,2025-12-17 05:50:51,405.05,405.05,lease_platform
4f75f4e0-510a-4548-ade0-b77f8d1315dd,330000195904053519,500000197512033640,电脑办公打印机爱普生WorkForce WF-7720,799.96,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-15 16:30:36,2024-05-28 12:05:29,9999,9999,799.96,0.0,lease_platform
b9cebe18-2e58-4563-af33-088339fa3ece,520000200504217798,510000198802222921,个护清洁洗发水潘婷潘婷丝质顺滑,641.55,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-19 02:03:35,2024-12-03 17:25:50,9999,9999,641.55,0.0,lease_platform
