ID,Total_Count_Total,Refund_Only_Count_Total,Rental_Not_Returned_Count_Total,Partial_Payment_After_Receipt_Count_Total,Payment_Without_Delivery_Count_Total,Amount_of_Loss_Total,level_Total
220000200101101407,82,0,0,1,2,1542.77,4
650000196309157005,85,0,0,1,1,1084.15,4
620000197809228913,70,0,0,0,5,2899.37,4
320000197706068688,84,0,0,2,1,669.6700000000001,4
130000195703208142,77,0,0,1,2,1105.6,4
640000197301124543,81,0,0,2,0,867.7399999999999,4
460000196004170166,76,0,0,0,1,789.39,4
510000198810144046,78,0,0,3,6,3437.2100000000005,4
540000198906097112,78,0,0,0,2,1633.93,4
530000197502027875,87,0,0,1,1,432.77,4
44000019551211973X,62,0,0,1,0,417.22,4
150000195604258455,78,0,0,1,0,583.3299999999999,4
22000019680521753X,97,0,0,0,5,2196.53,4
23000019571015019X,74,0,0,0,2,751.37,4
440000195605231202,82,0,0,1,1,930.63,4
620000200608248736,83,0,0,0,1,882.48,4
420000199404141045,82,0,0,0,3,2042.85,4
420000195806242385,79,0,0,0,2,563.37,4
130000196006202639,63,0,0,1,1,632.91,4
620000198404010267,65,0,0,0,1,355.68,4
500000197706065018,67,0,0,0,2,237.87,4
510000198703177360,86,0,0,1,5,2789.52,4
150000196803145773,74,0,0,0,4,1476.61,4
130000195108259770,92,0,0,0,4,1728.26,4
210000200111234746,85,0,0,2,4,3817.66,4
460000198005116806,79,0,0,1,3,1259.04,4
330000199805167906,72,0,0,0,1,630.9,4
320000198311012254,80,0,0,0,4,2449.28,4
450000200309183344,83,0,0,2,1,1393.03,4
410000197705017338,74,0,0,1,2,1982.72,4
450000199104286563,96,0,0,3,2,1613.35,4
510000200211258228,72,0,0,0,2,771.23,4
370000198610064897,74,0,0,1,1,846.5899999999999,4
210000195802258137,70,0,0,1,2,596.58,4
510000196203316126,70,0,0,1,2,1109.6,4
65000019690508499X,76,0,0,1,1,960.95,4
220000197009019959,60,0,0,0,3,2084.23,4
340000198510312712,73,0,0,2,2,866.0100000000001,4
220000195302235352,80,0,0,0,2,1786.43,4
130000195306173847,98,0,0,0,2,1130.24,4
41000019730201292X,70,0,0,3,2,2287.0600000000004,4
34000019930405346X,70,0,0,1,3,1479.17,4
230000199011297713,76,0,0,1,2,896.3699999999999,4
150000199804169842,78,0,0,0,3,1194.46,4
140000199102180957,99,0,0,3,1,1527.16,4
110000200504027875,83,0,0,1,3,2126.51,4
460000197207096298,72,0,0,2,0,805.4399999999999,4
140000196910075190,87,0,0,3,2,2710.93,4
120000200111128749,82,0,0,0,5,1983.55,4
540000199902205811,80,0,0,1,1,954.47,4
510000198508135341,83,0,0,2,0,958.42,4
640000197506162594,77,0,0,0,1,255.57,4
110000195503202674,75,0,0,0,0,0.0,1
330000195610018419,88,0,0,1,2,1486.3100000000002,4
310000199907251910,74,0,0,0,2,600.86,4
210000195403257233,78,0,0,2,3,2239.9700000000003,4
430000198912315643,91,0,0,1,2,2110.8,4
640000200505164242,95,0,0,4,5,4213.650000000001,4
140000195307238659,74,0,0,0,3,2790.05,4
220000195603102350,70,0,0,0,1,392.89,4
520000195805271401,87,0,0,3,3,2895.88,4
410000196710217305,92,0,0,0,4,2114.78,4
530000199606283274,84,0,0,0,2,1291.77,4
510000200003173094,86,0,0,0,3,1872.67,4
22000019890810772X,72,0,0,0,0,0.0,1
21000019780519369X,68,0,0,2,1,1452.79,4
230000196512141959,73,0,0,3,1,912.68,4
460000200210307505,75,0,0,0,4,2479.88,4
330000195612079346,78,0,0,1,3,2428.58,4
36000019950709306X,65,0,0,0,0,0.0,1
620000196111272053,93,0,0,2,4,3271.8,4
45000019630104480X,75,0,0,0,2,132.99,4
41000019500306048X,68,0,0,1,0,442.84,4
430000200205267742,78,0,0,1,3,1910.7,4
530000198207117709,71,0,0,0,3,1465.11,4
430000197008033627,79,0,0,0,0,0.0,1
130000198710102550,63,0,0,1,3,2667.56,4
640000198303246485,73,0,0,1,0,762.23,4
450000196805214120,86,0,0,2,2,2398.0600000000004,4
150000198410083224,69,0,0,0,2,491.43,4
340000198012038167,93,0,0,2,3,2140.84,4
450000195204246413,88,0,0,1,3,1604.4,4
540000196010079588,81,0,0,2,3,1896.51,4
450000200011041714,87,0,0,1,1,860.7900000000001,4
350000195902236657,68,0,0,0,2,1436.52,4
140000195204200965,86,0,0,0,5,1578.98,4
150000197211173812,82,0,0,0,4,1196.57,4
320000195311170072,81,0,0,1,1,1495.11,4
110000199609029855,63,0,0,1,3,2071.07,4
420000196105225114,82,0,0,0,4,1725.38,4
340000196904146869,66,0,0,0,0,0.0,1
140000198606295489,69,0,0,1,0,516.19,4
150000199605191166,92,0,0,1,3,1597.34,4
650000200111179515,79,0,0,1,3,799.84,4
640000200209295977,66,0,0,1,0,459.95,4
220000200107147473,77,0,0,1,4,2840.36,4
520000198311201159,84,0,0,1,0,513.27,4
630000199610247528,84,0,0,2,2,1052.9,4
350000195006160404,86,0,0,0,3,1030.96,4
43000019710901277X,73,0,0,1,4,1687.8000000000002,4
360000196608135018,86,0,0,1,3,2108.65,4
120000199206287317,67,0,0,0,0,0.0,1
150000200609137824,61,0,0,0,1,560.62,4
410000198305144412,65,0,0,0,0,0.0,1
440000195101102431,65,0,0,1,1,866.69,4
140000197103200893,72,0,0,0,4,1970.07,4
630000196102079376,70,0,0,0,2,1094.95,4
500000198609225600,61,0,0,0,1,715.58,4
370000200205307939,100,0,0,1,2,941.82,4
44000019941117608X,59,0,0,0,1,424.35,4
320000195701271338,80,0,0,0,1,685.61,4
630000198105081227,82,0,0,1,4,2591.52,4
420000200108284397,75,0,0,0,2,679.67,4
370000197507197005,70,0,0,3,2,2076.77,4
210000198405265230,80,0,0,0,1,272.69,4
370000196803277267,77,0,0,1,1,1527.69,4
340000199808041681,79,0,0,1,2,1830.71,4
450000199710232290,93,0,0,1,4,2923.3500000000004,4
510000199012315706,88,0,0,0,2,490.54,4
460000199107144810,72,0,0,1,2,1117.75,4
370000198807115256,75,0,0,0,0,0.0,1
12000019831024921X,90,0,0,2,2,2564.24,4
610000200512148536,77,0,0,0,5,2266.8099999999995,4
440000198807087177,64,0,0,1,3,2079.38,4
360000197510206185,78,0,0,0,1,649.1,4
140000197902278443,88,0,0,1,1,1578.31,4
440000198407300848,91,0,0,0,3,1082.97,4
450000198507318246,76,0,0,0,3,1393.86,4
430000199510205745,85,0,0,4,2,2965.17,4
530000200312240303,69,0,0,1,2,1944.14,4
340000195806308479,74,0,0,1,1,395.68000000000006,4
440000196112243234,81,0,0,0,3,1251.52,4
530000199908305889,71,0,0,1,1,1042.51,4
340000199605079997,78,0,0,0,2,843.5300000000001,4
450000196501028361,76,0,0,0,0,0.0,1
430000197304244453,65,0,0,1,2,1596.73,4
650000199906238931,72,0,0,3,4,3692.94,4
120000195310038232,79,0,0,1,3,1235.82,4
220000200407087783,84,0,0,0,3,1112.0500000000002,4
350000199006292050,81,0,0,0,1,781.02,4
630000199510224492,80,0,0,1,0,439.36,4
530000198107105364,84,0,0,1,2,302.41,4
450000199002182456,82,0,0,2,2,1986.42,4
110000196601131843,69,0,0,1,1,1483.69,4
320000199207150264,82,0,0,0,3,2059.49,4
640000197906112705,97,0,0,2,1,892.6500000000001,4
630000200004039484,88,0,0,1,3,2858.0,4
450000198604269060,73,0,0,0,2,1225.08,4
220000197001308318,86,0,0,1,6,2454.07,4
370000196106282423,80,0,0,0,2,764.47,4
440000199207198812,73,0,0,0,2,1489.49,4
340000195510133032,70,0,0,0,4,1595.4,4
320000199905023393,62,0,0,2,1,1844.41,4
610000199904286131,68,0,0,0,2,646.72,4
110000197712197786,84,0,0,1,1,1283.12,4
110000199301064128,85,0,0,1,1,825.49,4
510000196106153345,88,0,0,0,4,859.4,4
430000195210210712,65,0,0,1,1,1434.36,4
500000198312010457,71,0,0,1,2,2004.98,4
150000197004139750,68,0,0,1,2,1348.26,4
610000198405117670,77,0,0,0,4,1460.39,4
22000019600822717X,82,0,0,1,1,372.56,4
530000195508173575,83,0,0,0,4,2493.6,4
61000019570323074X,76,0,0,0,2,626.63,4
540000197209163415,89,0,0,3,0,1225.45,4
320000195711274049,70,0,0,2,3,2000.79,4
460000199503241866,91,0,0,1,4,2539.28,4
540000195610300712,77,0,0,0,4,2027.81,4
650000199610212900,60,0,0,1,3,784.8700000000001,4
540000196609085351,72,0,0,0,1,258.51,4
320000197812311426,75,0,0,2,2,3179.8,4
330000198603241368,89,0,0,0,3,1367.13,4
450000196808245205,85,0,0,0,3,728.18,4
530000200405266879,69,0,0,1,1,1275.41,4
440000195809174828,61,0,0,1,1,963.58,4
61000019971007777X,83,0,0,1,3,1913.9500000000005,4
500000196011231353,83,0,0,1,3,2096.57,4
340000195902110630,71,0,0,1,1,603.13,4
130000200001152846,98,0,0,0,3,1807.76,4
630000199710236826,51,0,0,0,1,744.18,4
130000195405155898,61,0,0,1,0,317.75000000000006,4
130000199805221629,74,0,0,0,0,0.0,1
420000195509224308,79,0,0,0,0,0.0,1
340000195010277021,71,0,0,0,4,3262.3499999999995,4
220000199906011614,86,0,0,1,3,2887.86,4
500000199301043872,73,0,0,0,3,1228.72,4
460000199706210795,76,0,0,1,2,1615.0,4
310000200001256120,76,0,0,2,0,1327.97,4
620000195408309756,83,0,0,2,3,2060.29,4
130000197006102122,75,0,0,0,0,0.0,1
140000196203043384,70,0,0,1,4,2066.23,4
620000197011286153,86,0,0,2,3,2812.86,4
360000197101260842,71,0,0,0,1,498.62,4
310000198301298883,73,0,0,0,1,558.7,4
540000195106150559,98,0,0,1,2,1173.79,4
460000196012147986,102,0,0,0,2,1479.7399999999998,3
120000200510151057,76,0,0,0,3,1724.12,4
330000197103256497,83,0,0,1,1,1100.65,4
360000196303218904,83,0,0,0,0,0.0,1
50000019830926478X,70,0,0,0,1,639.7,4
320000196701085986,66,0,0,0,1,735.26,4
530000197905202711,85,0,0,1,3,1610.8000000000002,4
630000196208171293,77,0,0,1,2,1078.62,4
450000199807248571,68,0,0,0,5,3105.24,4
120000197012142452,63,0,0,1,1,686.33,4
460000200411072722,77,0,0,0,2,1390.21,4
230000196211050981,71,0,0,2,1,1095.29,4
150000195404270994,75,0,0,0,0,0.0,1
630000197109165132,75,0,0,0,0,0.0,1
640000197712116898,72,0,0,0,2,723.51,4
500000199408240040,75,0,0,0,6,3359.36,4
540000195411031580,78,0,0,0,1,280.53,4
620000196310026605,85,0,0,1,1,599.6400000000001,4
120000199811077959,86,0,0,0,2,818.0999999999999,4
120000199601286162,74,0,0,1,0,60.010000000000005,4
610000195304081820,78,0,0,0,2,1134.81,4
310000198903234625,85,0,0,3,1,2766.76,4
500000195912116024,76,0,0,0,3,2237.81,4
370000200502279823,71,0,0,0,0,0.0,1
620000200311101960,79,0,0,1,1,866.3499999999999,4
640000196008053446,86,0,0,0,4,1950.28,4
460000198309248189,88,0,0,0,0,0.0,1
210000195503084798,70,0,0,1,1,701.97,4
310000195001208176,74,0,0,1,2,885.5699999999999,4
45000019830731614X,66,0,0,0,1,763.16,4
620000198001222206,80,0,0,0,4,1818.3,4
640000200101052252,71,0,0,1,1,1270.53,4
120000199804189960,65,0,0,0,3,2010.14,4
520000198611288890,90,0,0,1,2,2160.73,4
420000198410240758,76,0,0,0,0,0.0,1
510000199004277332,77,0,0,0,2,742.8,4
430000195708185075,83,0,0,2,1,1675.65,4
44000019521027382X,77,0,0,1,1,1225.07,4
320000197304048027,68,0,0,0,0,0.0,1
430000196407108329,96,0,0,1,3,1875.55,4
360000195307096751,94,0,0,1,0,195.68,4
130000199410031492,79,0,0,0,2,802.56,4
640000199402172631,78,0,0,1,3,2244.05,4
420000196410087571,84,0,0,0,3,2064.35,4
450000195607162660,71,0,0,1,3,2784.86,4
51000019600718471X,85,0,0,2,2,1331.61,4
340000199706254408,65,0,0,0,0,0.0,1
310000197811208708,94,0,0,1,3,2568.67,4
610000197111220475,69,0,0,0,2,1277.77,4
150000200110076524,63,0,0,0,1,256.69,4
350000199105020966,102,0,0,0,5,4373.4400000000005,3
330000197312149911,91,0,0,1,2,1435.19,4
360000195003314684,88,0,0,2,0,883.15,4
520000196306063821,70,0,0,0,3,2062.36,4
140000196905313684,73,0,0,0,1,665.68,4
430000198908201045,83,0,0,3,0,664.3100000000001,4
650000199302240547,62,0,0,0,1,823.96,4
640000199011187713,78,0,0,1,0,673.9300000000001,4
530000195808225648,79,0,0,1,1,887.51,4
42000020040608756X,71,0,0,0,2,1529.48,4
530000199004127661,90,0,0,1,1,985.54,4
43000019820224027X,85,0,0,2,2,1520.5100000000002,4
51000019970418687X,75,0,0,0,2,802.05,4
320000199412313122,82,0,0,0,2,1173.7,4
150000196906147480,73,0,0,1,0,214.75000000000003,4
320000197802212440,59,0,0,0,1,650.53,4
310000200511077560,71,0,0,0,2,1204.42,4
510000199310047607,86,0,0,0,2,263.74,4
500000197203028119,77,0,0,3,3,3069.84,4
330000195808156534,73,0,0,1,3,1956.89,4
120000200110205247,80,0,0,0,2,632.64,4
420000197210232329,79,0,0,0,2,802.8199999999999,4
520000199311091062,83,0,0,1,2,1222.26,4
350000195503176845,91,0,0,0,1,889.42,4
540000197609185701,81,0,0,1,2,1343.3200000000002,4
340000195807236809,88,0,0,2,5,3473.98,4
320000198901294677,87,0,0,1,2,1073.92,4
450000195510226015,89,0,0,0,3,1772.98,4
370000200111042642,96,0,0,0,0,0.0,1
520000200112152366,68,0,0,2,2,1980.01,4
460000197808091679,62,0,0,3,5,3412.9,4
640000200409065498,82,0,0,1,3,2362.93,4
320000195703188490,75,0,0,1,0,720.26,4
500000200308276076,85,0,0,0,0,0.0,1
350000198309184861,81,0,0,2,4,2611.13,4
520000198408166222,66,0,0,0,2,356.9,4
230000199708043086,80,0,0,2,1,1194.87,4
650000197203094813,78,0,0,1,2,1785.01,4
500000197510200652,73,0,0,0,4,2015.73,4
520000197204188038,63,0,0,0,1,715.25,4
650000200607309213,81,0,0,1,0,616.97,4
130000198008262255,77,0,0,1,1,1505.09,4
460000195710131610,61,0,0,1,2,1467.98,4
54000019560426150X,70,0,0,0,3,1574.45,4
350000199207281913,55,0,0,0,0,0.0,1
500000197206108800,84,0,0,0,3,804.46,4
630000198912164299,75,0,0,2,1,1274.34,4
610000195801224570,73,0,0,1,5,2536.48,4
420000199102209999,78,0,0,3,2,1393.1999999999998,4
130000198804043010,69,0,0,2,2,1812.6,4
640000198704187025,83,0,0,0,2,903.29,4
610000197111208345,69,0,0,2,2,2528.53,4
230000197408065997,70,0,0,1,2,2069.9,4
34000019910205793X,78,0,0,0,3,1233.79,4
310000199510078339,84,0,0,2,3,3094.7500000000005,4
350000200508143480,76,0,0,1,0,501.99,4
320000196812185517,80,0,0,0,2,1730.43,4
230000200506021570,70,0,0,0,0,0.0,1
130000199308293242,89,0,0,1,2,1548.62,4
41000019610523246X,80,0,0,0,4,1747.84,4
520000197510315517,80,0,0,0,1,986.49,4
450000197610151670,69,0,0,1,1,998.99,4
120000195808151187,79,0,0,0,1,282.67,4
150000197611300585,66,0,0,0,1,358.08,4
420000198606113689,68,0,0,1,1,1379.47,4
610000195705281006,70,0,0,0,2,1277.78,4
330000195608227879,73,0,0,0,1,945.05,4
320000197911045303,64,0,0,0,1,114.48,4
37000019700411620X,76,0,0,2,3,2344.8500000000004,4
44000019560903154X,74,0,0,1,3,2581.71,4
350000196706019836,70,0,0,3,1,2043.98,4
12000020010526412X,75,0,0,2,3,2420.74,4
320000200411040383,81,0,0,0,4,1606.74,4
530000199109285850,85,0,0,0,2,228.48,4
620000199901127399,61,0,0,0,1,976.69,4
650000196605210624,86,0,0,2,3,3149.1200000000003,4
640000199102250829,64,0,0,0,1,122.76,4
350000199805203325,74,0,0,1,5,2647.2499999999995,4
650000197006142935,68,0,0,0,1,383.16,4
50000019711109061X,84,0,0,1,0,124.68,4
630000200212051066,80,0,0,0,3,1225.4299999999998,4
220000198001047984,76,0,0,1,0,178.73000000000002,4
230000200504180279,67,0,0,1,1,768.8500000000001,4
510000195705209975,89,0,0,2,3,3264.0999999999995,4
350000198902213440,85,0,0,1,2,1703.49,4
350000199201128379,69,0,0,0,1,44.39,4
230000195804208153,83,0,0,1,3,1817.89,4
620000199409213623,58,0,0,0,0,0.0,1
620000198603056786,66,0,0,0,1,791.13,4
410000199205103079,67,0,0,0,1,603.97,4
140000200501137089,76,0,0,0,1,930.52,4
320000199501302169,68,0,0,1,3,1471.4499999999998,4
340000195809185507,73,0,0,0,2,344.05,4
120000197701120486,67,0,0,0,0,0.0,1
140000200412311233,90,0,0,1,1,690.4399999999999,4
350000195511261986,76,0,0,0,1,800.03,4
410000197901176029,78,0,0,0,3,1779.34,4
530000195708296123,80,0,0,0,2,1144.44,4
620000195510161225,93,0,0,0,1,14.38,4
340000198503020404,69,0,0,0,5,2955.2000000000003,4
410000196707032537,67,0,0,0,2,1562.49,4
330000198205052553,73,0,0,0,1,676.82,4
640000199712114648,75,0,0,1,2,1485.63,4
500000199511068664,80,0,0,0,3,851.6600000000001,4
460000198201237947,91,0,0,1,2,1639.66,4
440000199402021262,80,0,0,1,2,1233.82,4
520000200101169250,67,0,0,2,0,1302.87,4
530000200602164759,82,0,0,2,3,3449.74,4
530000198006107862,79,0,0,1,0,408.34,4
640000199103264536,70,0,0,0,7,3348.26,4
43000019870708417X,79,0,0,0,3,1287.63,4
210000195312045446,79,0,0,0,2,793.38,4
22000019921027124X,83,0,0,1,1,818.12,4
330000198503023662,70,0,0,1,3,2217.14,4
420000197905238532,71,0,0,0,1,346.62,4
610000197511239343,67,0,0,0,2,1573.6799999999998,4
110000196708026269,59,0,0,0,0,0.0,1
450000196005163441,68,0,0,0,4,2334.05,4
510000197010164650,58,0,0,1,3,1410.5300000000002,4
630000195809124754,63,0,0,1,1,1228.24,4
620000200009064660,73,0,0,2,1,859.6,4
640000197902107036,79,0,0,2,1,1128.04,4
130000196411191734,75,0,0,1,1,628.84,4
520000199207157308,69,0,0,1,2,2006.72,4
650000195303037411,83,0,0,2,2,2063.66,4
540000195408147478,82,0,0,1,2,1494.1,4
620000196606181962,64,0,0,1,2,1898.44,4
130000198811185535,87,0,0,0,1,962.23,4
430000199711281816,76,0,0,1,2,829.25,4
370000197104222341,80,0,0,1,2,2365.38,4
220000199801246265,73,0,0,1,1,229.44,4
370000196311244645,68,0,0,0,2,354.1,4
530000197512237542,86,0,0,0,3,1726.74,4
540000199307153199,80,0,0,2,1,1319.46,4
640000198610228164,65,0,0,1,3,1821.8,4
650000197408162074,74,0,0,0,1,872.24,4
440000196209118309,83,0,0,0,2,867.54,4
370000200204121921,75,0,0,0,3,1598.38,4
370000200102167910,81,0,0,1,2,650.15,4
230000195110215957,73,0,0,0,0,0.0,1
640000198404255321,61,0,0,1,2,680.87,4
510000197709035561,75,0,0,0,1,283.96,4
610000197107267908,70,0,0,1,3,1383.04,4
520000200512196448,72,0,0,1,0,44.19,4
370000196306252077,76,0,0,0,2,722.9599999999999,4
330000195001031829,81,0,0,2,1,1083.38,4
620000195810218334,83,0,0,3,1,1496.65,4
450000196403038961,79,0,0,1,3,2795.82,4
520000197206295734,87,0,0,0,1,745.34,4
330000195402063717,78,0,0,2,2,1913.13,4
540000195104066636,71,0,0,1,2,543.2,4
520000196609256559,83,0,0,2,1,770.1000000000001,4
360000199912282489,68,0,0,1,0,240.55,4
530000195507180423,82,0,0,1,2,1705.4,4
42000019890601632X,67,0,0,0,3,1524.11,4
340000199602093654,63,0,0,0,2,1310.71,4
64000019690119353X,69,0,0,1,1,1489.91,4
420000195502132339,68,0,0,1,3,1802.91,4
130000199804229717,67,0,0,1,4,2468.33,4
460000198709197114,78,0,0,1,2,1411.75,4
510000196306129163,71,0,0,0,3,1071.01,4
370000196605116294,70,0,0,1,0,54.65,4
520000195112025208,87,0,0,0,3,1198.73,4
440000196301304091,81,0,0,1,0,289.22,4
460000198501247792,78,0,0,0,0,0.0,1
140000199412126358,81,0,0,1,1,1124.78,4
630000195012274149,81,0,0,2,0,1033.86,4
310000195409202798,78,0,0,1,3,911.37,4
410000196609198023,73,0,0,0,0,0.0,1
330000200608070799,73,0,0,0,3,799.31,4
540000198401204373,76,0,0,2,2,1465.2900000000002,4
430000195208046941,89,0,0,2,2,1417.8,4
630000198801251023,99,0,0,1,6,3882.57,4
630000195108173131,74,0,0,0,2,693.1,4
140000196601060016,89,0,0,0,5,2543.65,4
420000195711037450,67,0,0,0,1,901.21,4
370000200201189453,69,0,0,1,5,3380.9300000000003,4
110000199207049597,77,0,0,2,3,2373.15,4
370000196901144900,80,0,0,0,2,1031.97,4
430000195303240187,81,0,0,1,3,909.76,4
230000196305284447,73,0,0,1,1,405.89,4
440000199411125450,80,0,0,0,3,1831.52,4
530000199507182486,78,0,0,0,2,1185.19,4
140000197405254475,80,0,0,1,2,1454.14,4
63000019931102309X,75,0,0,0,4,2489.15,4
650000199608168074,78,0,0,1,3,1731.9499999999998,4
620000198604206774,88,0,0,0,1,915.43,4
520000196510235707,90,0,0,1,2,1550.66,4
630000198303094360,79,0,0,1,1,183.51,4
440000197904183676,84,0,0,0,0,0.0,1
410000197108079178,74,0,0,1,3,2386.33,4
33000019900222353X,85,0,0,0,1,424.99,4
65000019560305247X,77,0,0,0,2,796.61,4
520000196601038987,78,0,0,0,2,1349.5,4
430000199201285673,87,0,0,2,1,931.47,4
21000019980810927X,81,0,0,0,1,628.3,4
230000198205082214,62,0,0,0,1,750.83,4
440000199004146182,87,0,0,0,3,1926.24,4
510000198203268143,72,0,0,0,1,168.81,4
620000196204190516,77,0,0,1,3,2787.17,4
230000200607154938,69,0,0,0,2,1431.33,4
520000200309090015,76,0,0,0,3,995.55,4
430000200306037663,71,0,0,0,3,1925.87,4
12000019970413046X,76,0,0,0,3,707.96,4
150000198905090223,66,0,0,2,1,1480.12,4
620000195012237194,79,0,0,0,4,2692.19,4
450000200306099139,83,0,0,0,2,842.6,4
370000196012157525,71,0,0,1,1,68.3,4
330000197104103804,64,0,0,3,4,3693.58,4
610000195511163028,79,0,0,0,3,1026.77,4
610000196012226594,70,0,0,1,2,644.3499999999999,4
210000196809083469,71,0,0,1,3,2131.4700000000003,4
530000198001297927,73,0,0,2,2,1467.77,4
420000198112301970,66,0,0,0,2,1285.1,4
310000196106137225,70,0,0,1,3,2495.75,4
540000199405263711,69,0,0,0,0,0.0,1
520000197406262363,64,0,0,1,0,23.790000000000003,4
450000197307077025,81,0,0,1,4,2484.2300000000005,4
350000197506227424,88,0,0,0,2,1177.64,4
370000198108267381,64,0,0,1,3,2088.46,4
370000198702062434,72,0,0,0,3,452.06,4
420000199809036710,63,0,0,1,1,517.51,4
130000199806110082,67,0,0,0,3,1668.82,4
320000197612140204,82,0,0,1,3,1911.12,4
420000195405234077,80,0,0,0,3,752.01,4
530000195904283549,85,0,0,0,2,730.58,4
420000196905291216,75,0,0,0,2,1538.34,4
330000197210307579,82,0,0,2,1,1704.5,4
450000200203160267,74,0,0,0,2,1043.71,4
330000198012311299,59,0,0,1,2,884.6,4
650000200311067876,69,0,0,0,0,0.0,1
530000197908239931,81,0,0,1,3,966.75,4
42000020000416469X,73,0,0,2,3,2808.41,4
520000197009227150,78,0,0,0,3,1620.18,4
350000197310045071,84,0,0,2,2,1648.12,4
320000196001299289,94,0,0,0,0,0.0,1
34000019800131914X,73,0,0,1,0,612.73,4
31000019560326604X,66,0,0,4,1,1400.8100000000002,4
640000198704139031,62,0,0,1,2,2185.75,4
13000019671227009X,66,0,0,1,0,755.35,4
610000196807261000,82,0,0,3,1,2136.63,4
210000199408135727,95,0,0,1,0,421.5300000000001,4
310000195611092924,74,0,0,1,2,1542.58,4
460000196906290511,79,0,0,0,3,1757.75,4
230000195006047455,67,0,0,2,0,690.1800000000001,4
310000197009185991,80,0,0,2,3,1277.16,4
340000195608044265,80,0,0,0,2,1895.18,4
150000195309272107,80,0,0,0,6,2623.74,4
650000195308193093,62,0,0,1,4,1962.9,4
540000198102107434,71,0,0,0,2,965.51,4
31000019860827814X,80,0,0,0,4,733.47,4
310000200304290086,68,0,0,3,3,2228.13,4
430000195105054201,73,0,0,2,1,1568.73,4
500000200601314756,67,0,0,1,2,1487.89,4
630000199809301296,79,0,0,1,2,583.8,4
510000195904225644,78,0,0,4,4,3190.11,3
500000198008183134,98,0,0,2,4,3407.2000000000007,4
120000200111150970,85,0,0,1,1,521.51,4
350000197301291422,61,0,0,0,2,1272.67,4
360000199805303360,64,0,0,1,1,909.88,4
21000019821108903X,61,0,0,0,2,1686.4,4
540000198601276080,54,0,0,1,0,378.63,4
610000200604119791,57,0,0,0,1,754.0,4
33000019950304445X,74,0,0,1,5,3179.4600000000005,4
630000199211209911,84,0,0,1,3,1342.61,4
21000019660830590X,75,0,0,0,0,0.0,1
420000197605298744,73,0,0,0,4,2109.79,4
410000196112263475,76,0,0,0,0,0.0,1
34000019581228109X,69,0,0,0,2,326.19,4
540000196108251526,77,0,0,0,4,2938.27,4
440000195905121398,67,0,0,0,0,0.0,1
620000195410169676,73,0,0,0,1,987.95,4
320000198308161021,76,0,0,1,3,1972.04,4
350000195304296238,82,0,0,2,2,620.94,4
130000198107246760,84,0,0,0,2,881.71,4
120000198512137275,60,0,0,0,2,433.46,4
650000196602281371,74,0,0,1,1,30.880000000000003,4
420000196405154493,80,0,0,1,2,1385.31,4
310000199812168495,74,0,0,0,3,804.75,4
420000195403173573,81,0,0,0,2,1294.05,4
220000196509196447,80,0,0,1,3,2038.9500000000005,4
23000019760824085X,65,0,0,2,0,1016.32,4
630000200010091801,65,0,0,1,1,1182.27,4
110000196103262058,74,0,0,1,2,1653.47,4
520000198704091106,69,0,0,2,3,1418.07,4
23000019830725825X,85,0,0,3,1,2041.0,4
130000197202074173,73,0,0,1,0,346.24,4
510000198111288200,95,0,0,0,2,1716.73,4
310000198709160319,58,0,0,1,3,2113.05,4
44000019801213737X,86,0,0,0,1,543.66,4
460000200301229573,75,0,0,0,2,1164.17,4
520000197201207563,72,0,0,1,1,868.1199999999999,4
650000199901270246,74,0,0,1,4,2393.05,4
540000198609281271,68,0,0,0,1,91.54,4
310000196002068149,65,0,0,0,0,0.0,1
350000197505313742,75,0,0,3,3,2218.74,4
610000198903032493,87,0,0,2,2,1641.09,4
350000197505166762,88,0,0,0,4,1121.05,4
500000195206195052,77,0,0,0,2,634.29,4
230000199311095953,80,0,0,1,3,1861.1,4
630000197203285851,60,0,0,1,1,1039.31,4
500000198201255785,86,0,0,1,2,993.18,4
620000199311015952,88,0,0,0,2,170.24,4
230000198904087532,62,0,0,0,2,1440.74,4
420000199701147478,69,0,0,1,2,1147.4,4
430000197504120324,78,0,0,4,1,2736.76,4
460000195405243421,75,0,0,2,0,1411.11,4
45000019580713260X,66,0,0,0,2,576.78,4
15000019950324866X,73,0,0,1,1,236.0,4
350000197210152080,73,0,0,2,1,2020.39,4
530000198404308491,72,0,0,0,3,1349.66,4
63000019600915751X,85,0,0,0,0,0.0,1
140000198905025729,76,0,0,1,4,2027.77,4
420000197009122531,63,0,0,0,1,913.04,4
130000196107034902,75,0,0,0,0,0.0,1
540000198611240073,67,0,0,0,1,371.79,4
640000195308299566,71,0,0,0,4,1296.09,4
510000196503023157,220,0,0,0,0,0.0,1
650000200609291205,203,0,0,0,0,0.0,1
510000198804307881,186,0,0,0,0,0.0,1
210000195304272155,222,0,0,0,0,0.0,1
230000195909161021,199,0,0,0,0,0.0,1
120000198305316545,221,0,0,0,0,0.0,1
410000197007214879,189,0,0,0,0,0.0,1
23000019740612384X,206,0,0,0,0,0.0,1
420000197012043068,202,0,0,0,0,0.0,1
530000198911027539,187,0,0,0,0,0.0,1
130000197601265049,196,0,0,0,0,0.0,1
220000199910105699,190,0,0,0,0,0.0,1
420000200411125049,193,0,0,0,0,0.0,1
