ID,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD
460000200409209355,32,0,0,0,2,785.79
620000199308161342,28,0,0,0,4,694.23
350000196006101791,38,0,0,0,4,1753.2800000000002
310000199308256357,39,0,0,1,3,1747.9299999999998
630000196403101565,41,0,0,0,3,884.5699999999999
540000198407026969,32,0,0,1,6,3727.13
640000195312155944,31,0,0,2,5,4039.63
230000196407242512,22,0,0,1,2,925.39
330000198909285574,27,0,0,2,5,4172.21
610000196101241817,33,0,0,1,2,1436.17
450000200404189218,36,0,0,0,4,1181.5
310000195503276814,39,0,0,3,2,1716.66
370000200406018738,35,0,0,0,7,2891.39
370000196609087355,36,0,0,3,3,3105.38
430000198012222580,48,0,0,3,9,7514.880000000001
230000199008158608,32,0,0,2,2,1835.9899999999998
650000200107043711,32,0,0,3,5,4191.51
350000195802205757,30,0,0,1,2,1885.55
220000197108266090,42,0,0,2,2,1905.35
640000196206308868,43,0,0,2,5,3044.89
23000019690919029X,35,0,0,1,3,1424.36
510000198205108362,42,0,0,1,4,1991.0700000000002
540000195203132862,38,0,0,2,5,2285.05
610000196903020004,33,0,0,3,3,3082.04
650000195605192732,40,0,0,0,5,2251.16
520000197206295734,37,0,0,7,2,4394.77
520000197009302480,31,0,0,0,5,2091.8399999999997
650000197604284415,29,0,0,2,4,3050.3899999999994
540000196609305692,37,0,0,1,1,349.67999999999995
32000019561006451X,41,0,0,4,5,2262.1000000000004
120000196303046781,31,0,0,1,7,4471.37
540000200201300029,32,0,0,3,0,1603.35
320000197111299348,41,0,0,3,4,2843.61
650000197611097028,30,0,0,0,1,195.49
530000195708296123,30,0,0,1,5,2230.16
140000196601106002,45,0,0,2,3,3775.0200000000004
430000198803264656,30,0,0,1,1,770.2900000000001
120000199012166971,36,0,0,0,5,3491.51
440000198903247118,43,0,0,0,4,1263.63
330000198412231407,43,0,0,3,1,921.0600000000001
330000196912254155,28,0,0,0,2,1360.27
330000197908237525,25,0,0,0,3,649.76
450000199307159441,36,0,0,0,3,1215.69
420000199108094491,28,0,0,0,2,1504.57
350000198902213440,43,0,0,1,4,2023.5
340000198206188833,34,0,0,2,3,2655.69
420000197803306055,37,0,0,3,5,3621.1899999999996
610000195205262458,28,0,0,0,1,27.54
430000196603072378,29,0,0,0,3,605.53
520000197208106378,29,0,0,2,2,1433.53
640000195303313939,34,0,0,2,2,2324.01
520000196009108165,30,0,0,3,3,3613.0200000000004
340000198906088809,42,0,0,1,7,2873.9900000000002
350000196002297088,40,0,0,1,3,2030.56
440000199602298434,32,0,0,3,3,3038.04
500000197706065018,39,0,0,1,4,2283.31
150000198706151089,37,0,0,1,2,1148.05
450000197210026117,38,0,0,3,5,5370.27
120000195605056040,38,0,0,1,3,2018.8999999999999
530000199808203340,28,0,0,1,1,768.59
610000197107267908,33,0,0,1,3,2314.65
350000195608116259,33,0,0,2,4,3756.3999999999996
63000019670105105X,33,0,0,1,2,833.29
510000195802129854,46,0,0,1,6,3494.0699999999997
220000198311100816,31,0,0,2,4,2905.24
310000200503219725,30,0,0,1,6,3931.5899999999997
130000199806110082,36,0,0,1,8,4347.700000000001
360000198905270266,32,0,0,1,3,1906.15
340000195109137029,43,0,0,0,5,1708.4099999999999
220000195302235352,38,0,0,0,7,3162.76
440000195008279750,37,0,0,3,4,2589.36
340000195705068082,39,0,0,2,3,2838.7700000000004
360000197807185522,37,0,0,2,3,3211.2099999999996
210000198310261130,31,0,0,2,3,3018.3399999999997
45000020000627138X,26,0,0,0,5,1734.91
31000019570824789X,43,0,0,2,7,4491.530000000001
150000199904235085,39,0,0,3,7,3323.5599999999995
110000195004299539,40,0,0,2,4,2616.38
110000200406084585,36,0,0,0,3,1857.64
500000197209120899,22,0,0,0,4,2198.14
460000198406108989,31,0,0,0,5,1654.1799999999998
63000019820630002X,35,0,0,4,3,2484.42
530000200102102543,33,0,0,0,5,2082.63
640000198511281752,37,0,0,0,9,4596.19
120000199211084979,30,0,0,2,1,802.77
110000200401024612,33,0,0,1,7,5094.840000000001
210000197102028292,29,0,0,0,2,873.24
120000196503272986,42,0,0,0,3,1456.0
320000198311012254,33,0,0,3,2,1685.1699999999998
430000199901243343,43,0,0,2,4,2759.12
340000195205110109,36,0,0,2,6,3700.5799999999995
230000197709113518,28,0,0,1,3,2254.1099999999997
340000197004269542,37,0,0,3,1,2502.31
420000199301142328,30,0,0,0,3,1935.04
540000196808035971,35,0,0,1,4,1558.85
21000019961105413X,40,0,0,2,9,5616.31
540000198406227064,35,0,0,1,3,1439.7199999999998
430000197507070422,28,0,0,4,2,2461.2799999999997
230000200508226086,27,0,0,0,1,33.69
540000195411031580,28,0,0,1,5,3268.96
500000199408167728,28,0,0,1,3,1152.7
310000195808278327,48,0,0,1,6,5021.889999999999
110000199405089186,39,0,0,3,4,3804.5
530000198808172121,30,0,0,0,4,1300.42
42000019590626547X,35,0,0,3,1,1888.0099999999998
330000199908219318,35,0,0,0,7,2960.7700000000004
450000196608106868,27,0,0,0,5,3639.35
120000196509031972,36,0,0,0,6,2285.43
440000195203232691,36,0,0,1,3,1189.81
340000197207050401,35,0,0,2,5,2742.4700000000003
500000197510200652,35,0,0,0,5,1775.31
120000195006045446,36,0,0,0,8,4556.46
320000195101143965,24,0,0,0,2,1203.28
140000197001091454,26,0,0,0,3,1252.03
350000195503176845,38,0,0,0,2,1045.96
420000195310298553,35,0,0,0,6,3024.41
350000196510216774,39,0,0,0,5,1703.98
21000019920222488X,37,0,0,1,5,2751.24
320000198501250907,33,0,0,1,3,3138.03
450000197310065092,37,0,0,2,6,5028.92
310000200211144709,30,0,0,4,3,2144.15
120000199311060763,32,0,0,0,3,1834.03
500000195004202410,32,0,0,2,1,1210.59
530000197111043528,32,0,0,1,5,3225.5699999999997
370000196911195816,34,0,0,0,5,2080.7200000000003
540000197206244527,30,0,0,2,2,2005.5600000000002
230000198204035256,29,0,0,2,1,800.72
630000199407100846,29,0,0,2,2,2194.62
410000200305060016,24,0,0,1,1,904.8700000000001
460000199307076971,37,0,0,1,5,2654.2599999999998
430000196008031045,51,0,0,3,8,3884.95
430000198810090631,30,0,0,2,4,2730.16
33000019611231253X,32,0,0,1,3,1950.6499999999999
130000200606112089,39,0,0,3,3,2553.98
640000197103220956,39,0,0,0,4,1530.0100000000002
430000200504274272,39,0,0,0,7,2807.63
520000197204097697,35,0,0,1,5,3437.87
130000198107246760,31,0,0,1,4,1149.3400000000001
370000198807115256,30,0,0,1,1,1515.3400000000001
520000195001265866,35,0,0,1,1,393.93
43000020061212671X,35,0,0,3,1,1873.99
46000019971008033X,36,0,0,1,6,3609.0699999999997
540000195604173702,42,0,0,0,7,4156.38
610000195511163028,36,0,0,1,5,1850.75
440000197807181492,38,0,0,4,4,3065.8
460000197606242440,41,0,0,2,3,2735.7200000000003
620000200208227338,29,0,0,1,3,1621.9399999999998
210000196602207145,40,0,0,2,5,4129.32
340000196604090381,37,0,0,1,4,2146.56
450000199002182456,38,0,0,2,5,4228.37
630000196702219467,31,0,0,0,4,2225.81
540000195104212787,40,0,0,2,3,2025.42
45000019630104480X,31,0,0,0,4,2541.27
120000198511260554,27,0,0,2,4,2125.2000000000003
140000199109208254,35,0,0,0,4,2604.34
420000196410186713,41,0,0,0,3,1918.4199999999998
540000197312239756,28,0,0,0,1,146.41
630000198808281532,22,0,0,1,4,3254.8999999999996
540000197609185701,32,0,0,2,4,2897.57
530000196410217087,45,0,0,2,3,1344.49
370000198108267381,30,0,0,2,3,2367.92
230000200403143524,37,0,0,2,5,2336.3599999999997
420000198608170249,32,0,0,1,6,1696.1100000000001
36000019621217888X,33,0,0,3,2,1623.9099999999999
450000199408241989,54,0,0,2,5,3393.08
530000199312279982,38,0,0,1,2,1556.77
530000198005249340,39,0,0,2,3,2371.18
620000199706180813,31,0,0,0,3,1693.88
620000199702041840,34,0,0,0,2,706.51
220000199209073633,28,0,0,1,5,3951.0199999999995
130000196405188985,53,0,0,1,10,5480.13
150000195603317070,26,0,0,2,3,2054.17
63000019930426213X,29,0,0,0,7,3800.38
620000197601013040,29,0,0,1,2,1786.15
620000198212258225,37,0,0,0,4,1680.55
110000196703154640,32,0,0,0,7,3854.3500000000004
310000195602273491,40,0,0,1,1,1152.5100000000002
120000199203279901,40,0,0,0,5,3177.3099999999995
610000199904286131,47,0,0,1,5,2386.81
210000195403257233,31,0,0,0,6,2438.57
420000195603128021,28,0,0,0,2,895.6099999999999
320000197506231866,36,0,0,4,1,1305.1100000000001
310000195412271946,33,0,0,0,4,1063.21
220000196803290768,43,0,0,0,3,1301.45
620000198810087497,34,0,0,2,1,1854.0700000000002
320000196010062849,34,0,0,2,4,2745.57
520000196311131673,27,0,0,0,5,3549.16
310000199003265041,38,0,0,1,4,1830.4900000000002
440000198302035013,41,0,0,0,5,2913.62
340000198807060640,33,0,0,1,4,2096.48
430000198110043375,36,0,0,1,6,3659.3100000000004
23000019830725825X,38,0,0,1,5,2548.63
340000195003054153,41,0,0,4,5,3476.7000000000003
540000198012233453,25,0,0,1,2,1583.43
340000199812060826,32,0,0,2,6,4566.97
320000199412257642,29,0,0,0,2,245.39999999999998
530000197311148754,37,0,0,0,4,2166.46
140000200512263304,26,0,0,1,2,1045.1
140000198905025729,40,0,0,5,6,5298.8
120000195509221210,35,0,0,1,5,2702.7400000000002
15000019870606556X,48,0,0,1,7,5372.3
460000200504273451,34,0,0,2,5,2734.94
150000196212229270,43,0,0,0,4,1991.29
410000199008306520,41,0,0,2,5,3804.35
65000019650311624X,49,0,0,1,6,4264.62
320000198901294677,42,0,0,4,4,4114.59
460000197607230863,34,0,0,1,3,2319.98
230000197003127002,41,0,0,3,3,2707.61
310000197902188044,42,0,0,1,2,1529.4299999999998
340000196408230551,31,0,0,3,6,4509.03
120000198708179880,36,0,0,2,3,2777.7000000000003
530000199606283274,45,0,0,1,6,2789.6600000000003
31000019860827814X,34,0,0,2,2,2095.67
410000200402100710,34,0,0,3,1,1561.85
440000198807087177,27,0,0,0,3,1460.19
520000196412033976,36,0,0,2,5,2533.0099999999998
120000199610029061,29,0,0,2,4,3500.2799999999997
140000198109198477,42,0,0,4,3,2819.7299999999996
460000196706188205,28,0,0,0,0,0
320000197510239852,33,0,0,1,2,1032.7600000000002
210000196710032784,45,0,0,2,7,3769.97
220000196501167019,53,0,0,2,9,6066.6
500000197307071365,43,0,0,0,4,1971.49
130000198112019626,31,0,0,0,3,1206.6899999999998
13000019870725131X,33,0,0,1,4,2985.63
650000198211101379,29,0,0,1,0,532.94
640000200506143486,40,0,0,1,2,1678.72
230000195905137534,36,0,0,1,3,1600.2200000000003
140000197405188455,42,0,0,3,6,2706.07
31000019850930228X,30,0,0,2,4,3028.1000000000004
310000199510078339,33,0,0,2,2,2283.04
340000196108278959,33,0,0,2,2,1302.99
230000197609146478,35,0,0,2,4,2744.25
630000196208171293,27,0,0,3,5,4163.4400000000005
130000196601088754,26,0,0,0,2,363.21
650000195509143498,36,0,0,2,3,1399.0
150000199008311115,50,0,0,1,8,3564.25
32000019900510194X,44,0,0,3,5,4328.57
510000200602250039,35,0,0,2,2,817.0699999999999
340000199911194969,39,0,0,1,2,919.05
420000197311103331,45,0,0,1,5,3321.1200000000003
340000196202155971,40,0,0,3,5,2948.77
120000198203028374,37,0,0,2,1,1198.7
310000195301226907,34,0,0,0,1,497.84
220000199406133770,32,0,0,1,2,1050.81
640000199011187713,30,0,0,0,4,1773.3700000000001
110000199008191523,42,0,0,1,4,1471.5000000000002
130000198911058808,34,0,0,1,4,2252.94
540000196804293076,38,0,0,2,7,4449.87
350000200510037556,34,0,0,1,2,680.85
540000199601183639,49,0,0,1,5,2772.9
540000196905148687,32,0,0,2,4,2468.0
500000198104027131,28,0,0,1,7,4974.92
420000196302029219,25,0,0,1,0,556.79
42000019600611075X,32,0,0,2,5,3521.7200000000003
51000019600718471X,35,0,0,1,3,430.21
510000195301260184,39,0,0,2,4,2827.92
350000198002083206,33,0,0,0,6,3864.23
530000197905202711,37,0,0,2,3,3442.73
310000198805225477,36,0,0,1,3,2839.9300000000003
21000019701231341X,34,0,0,1,5,3231.9100000000003
44000019941117608X,36,0,0,2,3,2005.42
350000197409238869,23,0,0,1,2,926.6899999999999
450000197705288872,37,0,0,0,6,3837.12
450000196501028361,38,0,0,4,3,3157.05
520000195909262833,31,0,0,2,1,1245.85
340000195510133032,28,0,0,0,3,1060.48
150000198312289659,33,0,0,2,3,2212.06
530000196611173922,37,0,0,2,2,1447.58
41000019610523246X,31,0,0,0,4,1883.1200000000001
23000019640310784X,41,0,0,1,3,2659.57
43000019820224027X,35,0,0,2,5,3050.7000000000003
410000195702126871,38,0,0,1,5,3870.74
510000197510298049,40,0,0,2,1,1979.24
360000200402282396,30,0,0,0,3,1234.6100000000001
430000199310159334,35,0,0,1,8,5184.06
320000200204122378,33,0,0,1,1,843.12
460000195604221866,29,0,0,1,1,728.21
540000199704298412,39,0,0,1,4,2095.0699999999997
610000195006195387,39,0,0,2,2,2172.04
520000198707121251,34,0,0,1,1,878.3299999999999
620000199503169606,33,0,0,1,3,3029.13
450000196805214120,28,0,0,1,2,1746.6100000000001
220000195411197367,37,0,0,2,1,1279.0300000000002
650000196110099565,43,0,0,1,4,3524.09
140000199012157956,39,0,0,0,4,1339.54
230000200307194110,40,0,0,2,4,1995.87
220000198403214917,33,0,0,0,5,3640.9100000000003
230000200607154938,32,0,0,1,4,2487.13
53000019910628422X,25,0,0,1,1,1321.31
340000199505286905,34,0,0,1,5,3822.66
630000196002140360,35,0,0,2,5,3662.86
220000198905031176,26,0,0,0,2,1023.71
140000197202246862,38,0,0,1,2,1658.16
500000198310176605,35,0,0,1,1,988.13
420000195101033022,44,0,0,1,8,5343.650000000001
140000199004295400,38,0,0,0,1,835.84
110000198801024398,24,0,0,1,5,2981.42
420000200404177035,37,0,0,1,2,1809.9
510000199812252416,42,0,0,4,5,3647.3599999999997
230000199702155482,32,0,0,0,1,127.65
610000199306209312,28,0,0,1,1,461.0
340000199706254408,38,0,0,0,3,1113.18
370000200608090965,31,0,0,0,2,1151.28
430000195606079861,35,0,0,0,6,3318.39
500000195012133945,27,0,0,0,0,0
630000197112232869,42,0,0,0,3,1083.09
340000199405169971,30,0,0,0,1,604.44
430000199510205745,40,0,0,1,3,1709.1299999999999
14000020011107086X,33,0,0,0,4,3046.85
320000197802091239,41,0,0,2,3,1746.1499999999999
310000199104132483,47,0,0,4,4,3358.2000000000003
410000195503207484,28,0,0,1,2,1584.96
350000200103168452,45,0,0,2,3,2320.96
360000198607047285,34,0,0,1,3,908.1600000000001
450000196803083286,37,0,0,2,0,983.81
530000197809043503,43,0,0,2,7,5367.67
110000198705174441,30,0,0,2,1,1540.11
53000019820806344X,29,0,0,4,3,3061.89
540000197310209692,44,0,0,1,6,3468.96
230000196206060894,34,0,0,1,4,2620.14
110000195205069780,24,0,0,0,6,4124.68
650000197109289139,29,0,0,2,5,3684.32
350000197812144336,44,0,0,0,7,2558.35
210000195912145029,32,0,0,0,6,3193.0699999999997
340000197212265765,40,0,0,0,2,796.83
430000198601185650,30,0,0,0,2,385.73
320000200202229294,37,0,0,3,5,4133.7300000000005
450000198511162256,37,0,0,1,5,3828.5
650000196206175665,37,0,0,3,3,2890.31
520000197407063948,44,0,0,0,8,4272.88
130000195405155898,38,0,0,1,5,4474.8
620000195108044506,42,0,0,1,5,2545.2999999999997
130000195707204691,46,0,0,1,2,1458.41
430000197909155269,34,0,0,3,4,3477.09
450000197606158079,43,0,0,1,2,1773.86
450000196208024521,27,0,0,0,5,2659.06
540000195511242692,35,0,0,0,3,2161.21
630000198409119685,46,0,0,4,6,4153.08
130000198710102550,33,0,0,1,2,524.19
340000195905315738,40,0,0,2,6,2184.52
220000196509196447,35,0,0,0,5,1664.09
340000199603315685,49,0,0,2,6,3967.15
310000197404034712,29,0,0,1,3,1240.54
350000197301291422,33,0,0,2,4,2048.97
350000197408096301,26,0,0,0,5,2617.0399999999995
330000198710275344,47,0,0,4,8,5981.04
210000196105316156,24,0,0,0,6,3313.9100000000003
110000199609029855,26,0,0,1,7,4289.84
210000195802258137,36,0,0,1,3,1436.8400000000001
220000195310194589,30,0,0,2,1,1883.8400000000001
120000198110172721,28,0,0,1,3,1048.04
140000197410067826,30,0,0,0,3,749.64
140000197710282499,30,0,0,1,3,1704.2499999999998
530000195006077495,38,0,0,2,5,3894.8500000000004
140000195204200965,42,0,0,2,3,2447.22
320000196001299289,42,0,0,1,4,2195.56
620000199311015952,45,0,0,2,0,1173.08
370000196311244645,34,0,0,2,4,3172.6
210000196204130461,35,0,0,3,5,3594.67
42000019870718307X,35,0,0,3,5,3739.6400000000003
320000199605076397,32,0,0,2,2,1444.8200000000002
34000019730513481X,43,0,0,1,6,3991.5199999999995
450000198303274835,37,0,0,1,7,3859.56
540000197505068260,34,0,0,1,5,3275.9700000000003
500000195703292240,32,0,0,0,6,4315.88
150000199709031474,38,0,0,0,3,2056.16
350000199305076024,36,0,0,2,7,4598.53
540000197009289427,26,0,0,1,4,2020.68
630000199610247528,31,0,0,0,1,407.13
520000195505073083,46,0,0,0,8,4357.33
540000196805250860,47,0,0,5,6,6714.2699999999995
370000199207139048,39,0,0,2,6,4017.6400000000003
650000196303241118,37,0,0,1,6,3457.8700000000003
31000019650423694X,40,0,0,0,6,2879.55
440000195105125489,25,0,0,0,1,374.05
510000198111288200,25,0,0,2,5,2190.4700000000003
130000196307095347,33,0,0,1,8,4842.59
43000020000416216X,40,0,0,0,5,2429.02
540000195703127648,36,0,0,1,7,3995.02
360000196912101672,34,0,0,0,6,2749.0499999999993
610000195406231471,42,0,0,0,5,1829.29
610000195502271692,39,0,0,1,6,1963.48
420000195903209237,37,0,0,0,5,2264.45
120000197701120486,32,0,0,0,3,880.24
360000197510207794,35,0,0,2,5,3914.04
510000198903031702,32,0,0,0,1,186.48
330000198710038576,31,0,0,0,2,741.05
450000198307067964,31,0,0,0,1,980.1
120000196810085603,50,0,0,1,6,2964.3100000000004
350000199507283048,31,0,0,1,3,1128.95
340000198508118523,28,0,0,2,2,1859.76
530000198712298723,41,0,0,0,6,2283.8300000000004
140000195502085539,50,0,0,4,6,3751.45
370000197010054498,46,0,0,0,3,1232.25
220000198111221875,40,0,0,3,1,1577.53
140000199009089059,46,0,0,2,3,3093.3
320000195104253983,33,0,0,3,2,3034.0699999999997
320000197507270605,46,0,0,1,3,1715.9499999999998
510000195309058159,27,0,0,4,1,2701.4599999999996
530000197908239931,38,0,0,1,7,4012.1400000000003
440000196203035625,36,0,0,2,7,4070.64
450000196709240062,31,0,0,1,4,1697.8899999999999
620000200303114331,36,0,0,1,4,2619.3199999999997
630000195611145656,34,0,0,1,6,4285.07
420000198410240758,39,0,0,0,3,1396.42
610000196303222948,28,0,0,3,2,3043.7299999999996
140000200204179223,32,0,0,2,4,3283.48
120000196602250205,31,0,0,0,3,1361.9799999999998
23000019950831286X,29,0,0,2,4,2022.3899999999999
310000200602151754,44,0,0,2,7,5776.5
230000198611209196,42,0,0,2,5,3230.49
310000198411207399,32,0,0,1,5,3392.99
430000200306037663,36,0,0,1,6,4154.91
120000197212043360,31,0,0,0,4,1533.3600000000001
510000198312291684,32,0,0,2,2,1795.6399999999999
230000197304215014,42,0,0,1,2,544.0500000000001
330000195308149960,32,0,0,0,2,894.4399999999999
440000195312286533,42,0,0,0,3,1576.9299999999998
450000196103063727,34,0,0,0,4,1960.23
440000196304255301,42,0,0,2,4,1997.8299999999997
440000196409126274,36,0,0,0,6,4061.67
310000196805239685,37,0,0,1,3,2321.7999999999997
220000200310089803,33,0,0,0,1,203.7
130000198807060246,43,0,0,1,7,5083.83
520000197402049821,32,0,0,1,7,3650.48
330000197206165782,45,0,0,1,5,3092.63
630000196602217587,37,0,0,1,3,2112.4
340000197502289685,35,0,0,1,3,2186.0
140000195710054219,35,0,0,2,9,7026.4
140000195311086942,33,0,0,0,3,1715.65
440000196811196430,47,0,0,3,3,3536.17
110000199207049597,27,0,0,1,3,2786.7
14000020040616779X,51,0,0,2,4,4171.46
620000195012237194,38,0,0,2,5,3262.38
330000198910068649,18,0,0,1,1,873.75
530000195304135737,26,0,0,3,3,3707.65
210000196709221860,40,0,0,0,8,4352.59
230000198410141439,32,0,0,0,6,3425.45
120000199411036795,34,0,0,6,2,3064.34
310000200411042117,35,0,0,3,4,3448.2400000000002
120000197512233430,25,0,0,1,4,1966.8899999999999
310000196110270141,32,0,0,1,4,3078.26
230000199909168440,32,0,0,1,3,2206.63
540000198709150412,34,0,0,0,1,588.21
500000198902262267,48,0,0,3,3,2954.36
610000195404176827,30,0,0,2,2,1490.7399999999998
540000198906097112,34,0,0,1,5,2478.0499999999997
510000198011059339,30,0,0,1,4,3097.79
430000199702051488,35,0,0,1,3,1324.74
320000196401247410,38,0,0,0,4,3217.2000000000003
420000198808239597,27,0,0,0,4,2892.16
230000195309156843,31,0,0,2,3,2336.89
150000198312127211,30,0,0,2,2,1125.6
420000198407212422,36,0,0,0,4,884.26
500000198808252521,29,0,0,0,2,1502.6599999999999
450000196009142613,40,0,0,1,6,3532.29
630000198009122834,25,0,0,2,2,2596.17
540000196010079588,22,0,0,1,4,2842.1200000000003
140000198104244892,37,0,0,2,0,918.65
360000199101166513,32,0,0,1,4,2343.59
500000196404193669,32,0,0,1,2,1026.0
540000199409061148,29,0,0,0,1,759.17
120000195707317539,38,0,0,1,7,4242.26
120000200105114121,26,0,0,2,4,3347.61
130000197311267281,27,0,0,1,1,1387.2800000000002
330000200608087339,32,0,0,1,5,3235.14
420000195512034230,45,0,0,1,4,2753.15
610000199407190868,48,0,0,2,7,4469.200000000001
410000198111295191,46,0,0,1,6,4016.51
610000199510285873,49,0,0,1,6,3696.0
51000019760404471X,31,0,0,0,2,1339.1399999999999
510000199411061598,35,0,0,0,3,2168.6499999999996
420000196510059367,49,0,0,1,6,2885.09
530000199312030933,40,0,0,2,5,2424.8
320000199207150264,32,0,0,1,4,1848.99
510000197608282395,56,0,0,1,6,2941.74
120000198106074248,31,0,0,1,2,923.3699999999999
140000200605196171,36,0,0,4,5,4734.08
21000019821108903X,39,0,0,1,5,2573.47
500000199408240040,37,0,0,2,5,3405.4199999999996
520000196110150405,31,0,0,1,3,2304.38
140000199605319172,32,0,0,1,5,2565.91
540000198809240837,43,0,0,4,3,3128.03
350000196803028953,31,0,0,0,2,860.5699999999999
140000198006192726,31,0,0,1,3,2154.15
350000199202213794,46,0,0,0,4,1927.8799999999999
310000195408190836,34,0,0,1,4,2237.9
410000196007291124,36,0,0,1,5,1515.4299999999998
63000020011028036X,38,0,0,0,6,2759.81
220000200412116278,40,0,0,2,8,5507.670000000001
320000200411282454,37,0,0,2,4,1254.2900000000002
640000196011184439,30,0,0,1,3,2905.74
520000199311091062,29,0,0,0,2,1307.99
120000199206034467,37,0,0,2,2,2251.09
430000197405069076,33,0,0,1,1,1405.72
540000199409017534,40,0,0,1,2,880.3399999999999
320000198403093274,41,0,0,2,6,5602.52
340000195001165968,33,0,0,2,1,1574.2399999999998
210000195610044214,32,0,0,2,3,2329.5
310000200605097503,32,0,0,1,1,586.07
46000019581011907X,30,0,0,1,1,1498.29
540000196703032117,35,0,0,3,5,4241.55
500000198703115678,44,0,0,2,4,3929.8
350000196205272964,29,0,0,0,5,2329.25
620000198808196993,48,0,0,3,4,3660.0699999999997
420000200412032055,45,0,0,0,7,3081.44
650000197304106529,42,0,0,0,4,1750.4499999999998
110000199502162285,38,0,0,0,5,3065.8199999999997
500000199812035831,32,0,0,2,3,1066.16
410000196112263475,36,0,0,0,7,3032.24
510000199012315706,29,0,0,2,5,2855.9
320000196303140812,25,0,0,2,3,2964.46
510000196201173707,40,0,0,3,5,4372.68
110000195605073025,40,0,0,1,5,2413.05
420000198010140539,46,0,0,2,6,4852.799999999999
450000198711234867,33,0,0,1,2,1253.3
360000197704272762,25,0,0,0,3,1743.84
210000199008159623,41,0,0,1,4,3857.85
530000198009197234,36,0,0,3,3,2032.97
140000200105080762,35,0,0,0,2,1473.23
640000200405145546,35,0,0,1,5,2315.34
610000195504177843,41,0,0,1,4,2404.36
340000198105267129,26,0,0,1,2,1239.74
650000197503045247,27,0,0,2,1,1674.0900000000001
140000198503243096,44,0,0,1,7,4348.7
410000199202207091,29,0,0,3,3,3104.25
310000195004059348,28,0,0,2,3,2120.8
430000199108307321,34,0,0,1,2,2114.62
520000196610282295,28,0,0,1,4,3785.72
410000195611049452,31,0,0,0,4,2321.9
230000197401068052,32,0,0,0,9,3805.89
210000195610297107,28,0,0,0,5,3310.3999999999996
360000199705164877,36,0,0,4,5,3134.13
310000199006090451,34,0,0,2,4,2832.39
320000195312036852,31,0,0,2,2,1961.19
430000195412111771,29,0,0,1,1,1351.6599999999999
140000198008029092,30,0,0,0,8,3718.4300000000003
440000199310125179,33,0,0,3,2,1993.86
350000198303260480,36,0,0,1,3,1437.23
120000195906228133,27,0,0,0,1,416.94
650000195804098319,48,0,0,3,5,3958.5400000000004
610000197106020479,31,0,0,0,6,3281.54
450000199807248571,44,0,0,3,3,2261.9
620000196205105432,39,0,0,1,4,2392.86
450000198608208812,31,0,0,0,3,1393.45
150000198701172198,46,0,0,5,3,3142.2099999999996
510000196408114464,30,0,0,0,6,2311.3500000000004
120000195105201467,43,0,0,1,9,6506.300000000001
450000199005168641,43,0,0,3,3,2260.1000000000004
310000198301254303,36,0,0,2,6,4078.0099999999998
640000195609149844,44,0,0,2,6,3340.12
370000196106107158,35,0,0,1,4,2233.57
630000195212207864,27,0,0,2,2,1637.1100000000001
120000197612148364,31,0,0,2,6,2991.42
53000019551005062X,37,0,0,0,3,1875.3400000000001
450000199702099602,36,0,0,1,2,1642.47
340000198706261005,33,0,0,0,7,4303.389999999999
330000195005223019,31,0,0,1,4,2753.6800000000003
510000197010164650,41,0,0,1,6,3732.44
130000197403208596,39,0,0,1,4,2674.9300000000003
540000200501268534,38,0,0,3,8,5798.22
22000019870222463X,41,0,0,1,5,3411.42
460000197012075577,31,0,0,2,3,1666.2399999999998
220000196107065217,40,0,0,1,5,2841.0200000000004
110000199907223496,42,0,0,4,3,3023.79
460000199112121963,27,0,0,2,1,1261.3200000000002
420000197709095503,37,0,0,1,5,2002.93
510000199009140044,34,0,0,1,6,3547.23
650000198002090415,28,0,0,1,4,2260.17
340000199808041681,44,0,0,2,2,2398.05
320000196901178204,35,0,0,1,3,2520.05
130000198709045069,26,0,0,1,4,1441.84
220000196209037524,39,0,0,1,3,2031.39
540000197209163415,29,0,0,2,3,3791.2099999999996
500000197601030257,33,0,0,0,2,684.47
610000197502283182,29,0,0,1,6,4138.55
610000195305193787,32,0,0,3,5,4918.29
320000198103253221,31,0,0,1,3,1921.51
460000195502213320,40,0,0,1,6,4569.0599999999995
330000200103236204,38,0,0,5,9,7995.62
210000196404070483,26,0,0,0,5,2314.52
450000198506249146,37,0,0,0,5,2748.36
52000019910321243X,34,0,0,1,5,1983.26
370000198610064897,43,0,0,1,7,4620.830000000001
440000198407300848,41,0,0,0,7,3566.2100000000005
500000196910085652,38,0,0,1,4,1983.7
210000199703047498,36,0,0,0,6,4283.25
430000195612256772,27,0,0,3,6,4302.16
500000200609074611,30,0,0,3,4,3053.35
220000197407174460,46,0,0,3,5,3867.379999999999
340000197103109261,36,0,0,3,3,3610.34
63000019841010267X,27,0,0,1,1,1255.7
520000199007226719,33,0,0,1,3,2751.58
230000196206126259,40,0,0,1,3,1419.1999999999998
370000196803277267,38,0,0,1,4,2749.19
310000200110092188,43,0,0,2,7,5932.5599999999995
110000199708010498,34,0,0,2,7,4921.969999999999
500000198312010457,27,0,0,0,2,1471.83
