ID,Credit_Score,level_Total
150000198502167193,83.96,1
530000195702044048,98.6,1
31000019640518614X,98.69,1
610000195906099809,81.95,1
640000200105227486,81.06,1
320000198208180233,80.43,1
530000195209184792,82.96,1
52000019670803883X,99.43,1
130000197406191654,87.93,1
410000198405273385,90.1,1
50000020041225263X,88.8,1
130000200009176025,83.83,1
360000195410163692,96.37,1
420000195109047533,89.42,1
540000195701229165,84.76,1
110000198812037602,91.06,1
130000199809139446,82.7,1
440000199812030751,96.63,1
110000200010285305,95.97,1
650000198312097962,80.93,1
510000198105157589,99.99,1
370000197203116333,91.02,1
530000199201215994,98.54,1
540000199901094929,86.29,1
110000196610222341,83.0,1
360000198805163973,88.95,1
510000197503285872,96.38,1
340000195410314602,99.2,1
53000019960117751X,88.13,1
130000196712090224,82.88,1
330000195504031978,80.72,1
440000198307242302,92.91,1
37000019811008324X,90.88,1
150000197208273302,87.8,1
610000200108107353,95.17,1
620000197807105661,95.36,1
440000200303126080,82.3,1
130000198304254567,95.36,1
320000198008023938,82.35,1
640000196408164567,97.76,1
230000195711188026,94.3,1
120000198402086155,93.22,1
450000196712161533,85.92,1
230000199604117802,84.09,1
320000196012060214,99.19,1
130000199709066139,89.99,1
310000195510165135,93.15,1
31000020000624070X,87.85,1
340000197510146238,81.83,1
610000199009146079,97.42,1
500000196908277188,99.12,1
22000019860422779X,93.13,1
620000198106050498,85.3,1
500000199901241565,80.7,1
650000199102113906,96.14,1
15000019881201458X,91.23,1
420000195411120842,92.64,1
540000195711209256,80.71,1
620000200208078475,98.04,1
520000197505086000,97.29,1
220000198008117527,90.12,1
630000199007032223,96.53,1
450000196208121727,83.71,1
230000198712299450,95.75,1
150000196404090912,83.78,1
500000197104015881,87.06,1
350000200202132500,82.68,1
320000197503039684,94.95,1
310000200505271594,88.32,1
230000199103016368,99.38,1
640000198407052589,96.7,1
330000197911216848,90.47,1
620000200101317034,85.39,1
610000199105314650,80.82,1
540000195309148926,95.69,1
210000196005046101,84.35,1
620000196204247092,96.37,1
320000199903133724,80.5,1
53000019620306978X,81.17,1
320000195205061227,89.95,1
650000196809143187,80.07,1
130000195501145681,95.87,1
460000195712050427,93.05,1
650000195607260575,94.27,1
420000200507050854,96.66,1
110000199509290407,93.4,1
650000200109246870,99.81,1
360000196208058375,80.67,1
500000196310288093,99.38,1
350000199707227040,98.82,1
510000197511015266,91.31,1
410000196501137691,84.65,1
650000195611113391,93.29,1
370000196804108852,82.38,1
150000196905261329,93.19,1
65000019951211571X,92.34,1
210000198507052340,87.91,1
44000019810818463X,80.32,1
220000197907215142,82.61,1
430000195801246020,91.37,1
540000200309179195,85.91,1
540000198710097663,96.93,1
520000197306201942,99.42,1
210000196611248803,83.62,1
330000199406117901,87.58,1
340000195410244173,84.78,1
440000196705183732,94.52,1
420000200612281320,81.34,1
540000197603177700,91.31,1
630000197305111326,89.35,1
530000199306110929,97.21,1
220000195203013850,81.87,1
620000200612318389,98.65,1
500000199105093493,93.0,1
430000199802037050,86.68,1
350000195810260764,88.44,1
450000197605035755,87.66,1
370000199507288870,81.97,1
150000195106268490,90.89,1
360000198108148882,85.36,1
130000198503143579,80.25,1
130000200205212601,83.63,1
150000195612319406,87.95,1
210000196508105644,93.15,1
410000200011020369,87.4,1
610000196903049675,80.91,1
500000197407209237,88.16,1
110000198808082320,92.29,1
430000197308210007,85.14,1
150000196802118634,81.56,1
370000200506064491,89.79,1
140000196203248080,98.17,1
450000198508060056,92.45,1
360000197108303171,91.17,1
430000195303142261,96.32,1
110000195408092227,87.33,1
330000196410156686,85.21,1
540000198304297619,94.06,1
610000195611102839,93.55,1
310000195902284467,86.66,1
340000195111059074,81.21,1
350000196007211263,84.01,1
510000195110250952,98.16,1
140000199303068822,80.82,1
500000195005270319,93.91,1
420000200208160586,91.09,1
52000019590731058X,95.92,1
120000198106211222,90.13,1
650000200111201882,97.0,1
540000196001042783,85.55,1
340000195403126750,90.42,1
460000200112122419,93.46,1
130000197605123662,90.43,1
420000200001140326,97.0,1
320000198201155393,88.15,1
370000195210278366,85.39,1
62000020040716398X,80.28,1
510000195805050551,84.61,1
520000200509052064,93.68,1
620000200503180886,88.86,1
420000195203255101,99.08,1
320000196112063834,91.62,1
420000197711287619,99.64,1
500000196403300952,82.93,1
230000198701038087,89.21,1
110000195407156145,87.56,1
540000198905121643,86.31,1
420000197808087437,85.81,1
210000199011065871,93.71,1
610000196304162211,89.77,1
510000196212197982,83.71,1
430000195307049398,86.16,1
640000197204074441,87.15,1
640000197109027313,95.83,1
43000019680609485X,90.58,1
140000197703239126,85.19,1
530000199403307918,99.51,1
610000198209175355,89.08,1
440000198702228690,83.42,1
360000196012095836,96.34,1
440000198503133330,90.57,1
330000199102173357,84.13,1
150000198412160983,98.36,1
130000197607219668,94.42,1
450000197108177349,94.24,1
220000199605296724,83.45,1
420000199412137003,83.45,1
130000198208280861,88.42,1
220000195906102956,94.93,1
370000196408183340,95.05,1
130000195107047581,99.81,1
510000197403113117,84.32,1
230000196004150162,91.21,1
410000199006300643,98.18,1
650000199501291283,96.5,1
330000199301212232,83.51,1
370000197303240155,84.01,1
630000197508303125,90.22,1
63000019631018033X,83.54,1
220000197802161467,92.66,1
440000195809151386,90.71,1
320000199903057004,88.72,1
210000198410135967,95.81,1
620000198306283448,96.31,1
230000197211229783,87.11,1
450000195508279644,98.21,1
640000197604190951,95.91,1
450000200011215163,98.76,1
230000198907133071,89.08,1
130000196506049140,81.0,1
450000198303169939,99.01,1
33000019990628890X,80.65,1
21000019880317414X,98.86,1
330000199606104443,91.95,1
150000197410189438,81.6,1
370000196404031534,87.65,1
630000199504264199,86.47,1
630000200504264020,92.63,1
34000019600730138X,85.15,1
310000200310302610,90.5,1
130000195911209465,80.9,1
45000019831221667X,90.13,1
610000199310290512,97.64,1
630000195307235550,83.56,1
640000200404194004,88.5,1
500000195808112787,80.74,1
500000195410058688,84.88,1
150000198003264685,83.64,1
140000197909100314,88.35,1
150000196009010345,95.64,1
34000019641122139X,88.21,1
530000195203036756,85.59,1
120000200612211049,84.97,1
520000199210074829,94.93,1
420000195809140077,84.71,1
130000200204135704,96.3,1
440000200101281568,92.72,1
210000197404044757,81.96,1
320000195301278549,98.2,1
23000019791122908X,83.15,1
650000198406079167,99.9,1
110000196803056765,90.32,1
650000197109166761,95.58,1
500000200210124568,91.99,1
320000199205106016,98.62,1
140000195012110359,84.62,1
640000195006032575,86.73,1
150000198807069076,90.74,1
220000195401124252,87.55,1
210000200202131785,92.98,1
220000200002111917,81.6,1
340000199511297563,98.88,1
42000019921203179X,83.21,1
370000197406011670,94.37,1
61000020010705996X,90.39,1
460000196202203598,95.46,1
460000197101171747,97.68,1
50000019670827306X,90.77,1
420000198203026214,90.3,1
510000198503275089,82.42,1
430000198812263938,84.94,1
450000197908310865,97.72,1
510000200406048538,91.51,1
540000195509184956,96.28,1
360000200306171063,81.55,1
310000195112122471,93.57,1
22000019611222231X,83.7,1
140000200211237575,87.45,1
230000198801230447,83.76,1
530000200303287409,91.66,1
460000196003187468,80.88,1
500000200104099004,87.04,1
630000197702279579,82.27,1
640000197903203724,88.18,1
340000196910038733,90.38,1
440000198201132631,98.73,1
620000197908246711,97.36,1
420000200111093057,93.81,1
310000199102118143,96.12,1
640000199303054488,84.5,1
330000200211131397,99.56,1
530000200010126011,91.85,1
620000200206283176,90.44,1
540000195610091172,86.59,1
460000196211242177,95.58,1
65000019790823699X,82.51,1
520000196008225036,96.99,1
540000196404288892,94.01,1
150000195607204196,91.19,1
210000196104205040,95.79,1
530000198509132509,90.0,1
460000200506105857,84.25,1
130000199012112940,84.55,1
630000198005066222,81.8,1
120000200611132592,83.22,1
370000197204150074,99.8,1
520000198707179998,89.12,1
440000198907113547,87.66,1
310000195501138717,83.12,1
370000196509285450,95.51,1
640000196609071199,82.27,1
460000198201115675,97.41,1
440000199511124244,95.46,1
630000200211163074,83.8,1
640000200604069195,90.54,1
460000200310212028,81.88,1
360000199408228600,82.06,1
430000198709242776,84.64,1
620000196303113997,99.09,1
310000199903219315,93.59,1
540000196107022270,90.89,1
310000199112104060,94.83,1
220000195510276036,93.35,1
420000199401279989,91.85,1
610000198611121523,82.19,1
370000198712198095,93.27,1
540000197508274684,91.0,1
220000195109014507,95.42,1
350000196307209552,82.3,1
440000196209259216,88.03,1
50000019890205138X,81.06,1
31000019700906193X,89.34,1
520000197811228804,90.83,1
530000195508269219,88.96,1
420000197701134125,91.53,1
310000198301288191,80.21,1
350000196305151641,82.95,1
650000195107231751,86.34,1
530000195412273248,81.01,1
530000195901224965,93.79,1
120000200005029798,91.48,1
500000198309278815,95.52,1
330000198001301271,97.56,1
370000196608078000,81.44,1
530000199001137338,93.4,1
530000197501169134,94.48,1
460000197310303056,86.99,1
440000199111233177,89.44,1
530000196112277102,93.02,1
110000199204249139,96.19,1
640000198610072753,84.84,1
41000019920426513X,82.13,1
630000197112084472,98.61,1
210000197710133547,91.61,1
520000200209066501,85.35,1
120000195705173463,99.73,1
650000196804091971,98.24,1
500000195609211862,99.89,1
350000195406284510,87.47,1
210000195112267722,85.34,1
150000199710146869,97.81,1
210000197308188830,86.25,1
220000196808075960,81.89,1
620000199001099740,98.93,1
33000019530417080X,88.4,1
650000195804185877,94.29,1
530000196103199907,93.9,1
210000195604017260,90.19,1
320000197209098851,94.1,1
120000196103191183,93.93,1
610000199306120473,86.1,1
32000019681227152X,98.62,1
220000199012154122,89.22,1
110000195012113562,92.53,1
130000196305294123,88.0,1
230000195503233865,88.51,1
140000200009043945,98.67,1
510000200111291012,99.59,1
500000197606053511,99.29,1
210000197412188478,85.45,1
620000196602106033,92.1,1
140000196603222912,89.08,1
540000195703059374,94.71,1
610000199107063509,86.07,1
110000196009099055,92.4,1
620000200001231305,89.12,1
640000196003015897,87.93,1
430000196305253496,85.5,1
230000199804302092,91.23,1
310000199405084913,96.96,1
430000199112272723,97.83,1
220000197903285549,93.79,1
450000197404261326,91.9,1
520000198305173518,97.58,1
500000196211203541,92.26,1
420000198802100324,88.77,1
320000199501298315,88.35,1
440000195209130821,91.77,1
370000200408316587,94.21,1
630000196210162898,80.9,1
210000195210130586,85.66,1
130000200104090967,98.2,1
500000196308254740,91.94,1
410000196303078563,93.52,1
230000198809200875,87.36,1
220000197212099982,97.48,1
540000198706019486,88.62,1
53000019690526079X,82.48,1
510000196404241722,90.13,1
41000019930924882X,96.49,1
450000199901122879,98.18,1
420000196707196154,87.91,1
330000197307104460,94.53,1
140000195707108597,84.18,1
450000195201144040,91.68,1
370000197302011780,88.77,1
640000199206075025,91.82,1
640000199904267008,91.57,1
230000198412028763,84.98,1
620000199808239679,99.53,1
120000195106108037,89.97,1
620000200404069357,88.73,1
120000199808070676,85.75,1
610000197508237363,99.68,1
520000200201247244,86.69,1
630000199106286309,91.22,1
420000199202095378,91.18,1
630000197311260299,94.09,1
620000199010230296,99.61,1
620000198901170843,97.46,1
360000200311215796,95.95,1
150000195906198240,83.37,1
410000196507195817,85.5,1
440000199008040182,84.8,1
320000198904159884,95.49,1
210000200402106453,87.87,1
220000195206170683,88.66,1
540000197607282372,80.16,1
360000199408151252,99.2,1
430000198603218751,90.82,1
310000197011273608,94.67,1
320000198911181342,89.11,1
540000198005238731,90.37,1
430000196001291063,94.6,1
430000199102153990,99.38,1
220000198401093736,87.72,1
50000019741218322X,91.82,1
22000019800907491X,85.66,1
520000199803102397,90.22,1
130000199911264382,89.5,1
420000197306015695,93.31,1
500000195809112383,95.84,1
500000195602140475,82.95,1
650000199911027557,93.42,1
520000195611086865,87.19,1
210000200211277081,98.5,1
13000019690115790X,82.42,1
440000196107266685,94.75,1
640000199404137581,82.61,1
460000197107081363,91.48,1
130000195702257452,85.77,1
220000200201083138,97.07,1
140000197209053844,91.57,1
14000019630901790X,92.36,1
330000196502262654,92.87,1
230000195305236037,90.63,1
460000196310157656,95.27,1
410000198906164013,80.28,1
350000200511226092,95.91,1
610000195801062356,83.09,1
610000197408284787,80.46,1
65000020050726816X,98.27,1
220000197905288065,86.93,1
420000199209196542,90.53,1
540000195906067657,86.1,1
210000198612283853,96.85,1
650000196011213668,92.35,1
13000019500917902X,96.7,1
320000195611014338,89.83,1
110000198309283734,98.31,1
31000019830718553X,81.16,1
520000199905302541,91.32,1
440000197406200293,80.38,1
340000196905104169,82.01,1
620000196107028656,86.83,1
350000200301168832,84.15,1
360000197007133003,92.26,1
230000195810050540,99.0,1
510000199004212846,97.47,1
330000198911162215,90.24,1
230000199007153637,95.95,1
460000198409188750,88.23,1
620000198405179443,83.83,1
450000195207011249,89.42,1
620000195609089024,90.35,1
230000200603044889,84.33,1
51000019830813044X,97.22,1
650000198507083720,92.77,1
110000195002127290,84.99,1
630000195210209890,90.14,1
530000199410295329,84.91,1
41000019570123140X,95.84,1
360000196109230758,85.7,1
220000196711100138,86.0,1
230000200501308003,83.48,1
420000197408092827,83.51,1
620000198408068079,98.31,1
210000196202099069,82.73,1
310000198804220914,95.76,1
120000197111243689,84.75,1
530000197306031236,84.54,1
650000199106019351,80.98,1
630000199708103928,90.48,1
370000196208044493,95.95,1
210000195606259212,87.51,1
610000195501172828,84.58,1
460000198402085476,80.62,1
120000200312074281,92.22,1
620000197907019277,97.09,1
330000197904079101,84.69,1
450000196103090020,85.04,1
510000200311224068,89.18,1
210000195501070640,99.71,1
360000197908036884,81.63,1
370000195911127325,97.1,1
500000199305111262,95.49,1
520000198802075572,88.59,1
110000196407249311,91.89,1
210000196902093901,83.81,1
350000196501234452,94.52,1
120000195001319153,87.45,1
460000197605010568,82.02,1
510000198705141767,90.91,1
140000199410177856,97.84,1
530000195807284398,82.55,1
210000200107181581,85.04,1
500000197606275333,88.47,1
230000196107233219,85.47,1
420000199801154472,85.26,1
540000198904283827,97.63,1
46000019690302746X,80.93,1
520000198105029917,94.66,1
530000197109309542,82.22,1
440000196505022598,85.16,1
350000195212154136,95.28,1
370000198009284418,94.0,1
620000199302151477,85.98,1
610000199403191484,93.78,1
110000198507119003,85.13,1
370000195407288963,96.97,1
450000195911125178,98.79,1
320000197303096297,95.27,1
440000200402199445,83.6,1
620000198702268530,84.6,1
620000197303279908,90.16,1
540000197709297428,89.97,1
630000199407255119,88.61,1
620000195703235227,80.09,1
320000199707162974,83.31,1
630000195408147365,90.49,1
360000198706084495,89.98,1
510000195211269943,92.54,1
520000196511063935,93.88,1
340000198305290884,83.46,1
120000196009257692,99.4,1
440000199812183854,81.62,1
540000200309278644,94.52,1
310000196105131446,83.41,1
460000199203167318,99.96,1
370000196201309081,80.18,1
500000199307198816,83.89,1
620000199608122169,88.11,1
120000196610094505,97.15,1
350000195311232187,93.4,1
210000200602039136,85.38,1
320000196511011118,83.56,1
500000197401185705,87.86,1
620000195704176265,81.07,1
410000195511126713,82.89,1
610000196110277539,88.12,1
510000198603045176,96.99,1
510000199001291702,80.46,1
620000200510251240,92.5,1
530000196407116074,98.43,1
440000195410299928,94.1,1
340000195106262713,95.8,1
410000195309079538,90.62,1
110000195510294802,97.15,1
620000195410159937,95.54,1
620000197408028996,91.02,1
120000198309152648,91.15,1
150000200411262427,94.39,1
520000195805085668,80.16,1
110000195004165709,96.97,1
36000019991218028X,81.76,1
500000196707309454,82.73,1
520000198108032732,93.14,1
420000195601263107,97.99,1
220000199401114677,99.71,1
410000199512268850,94.02,1
140000198511251408,94.86,1
520000196210182076,90.27,1
340000197204041008,97.93,1
370000196007278074,86.93,1
23000019721127869X,95.38,1
630000199303206208,94.38,1
440000200611061063,84.24,1
440000199002155974,97.61,1
350000198702262002,89.51,1
110000196707016499,84.27,1
210000198501157010,86.17,1
37000019540713020X,85.5,1
43000019870202221X,93.15,1
620000197311170013,96.84,1
14000019610916565X,91.35,1
620000197104095815,84.68,1
420000196111197463,82.97,1
330000199412255964,80.12,1
430000197502099963,88.36,1
410000197606103628,89.74,1
210000196302279091,86.1,1
350000197805149702,93.77,1
420000199406036409,96.45,1
650000195905046921,90.39,1
120000199912293837,90.19,1
320000199505289723,97.14,1
450000195411097043,84.74,1
500000197301266372,98.27,1
450000199803274481,81.1,1
620000200402187421,99.01,1
410000196209194509,97.05,1
150000198803020486,99.72,1
500000196212232715,96.22,1
430000196806124510,93.76,1
530000195102072803,96.09,1
610000199812058190,86.52,1
630000196106114829,83.27,1
210000195009146439,90.63,1
450000200011071358,80.5,1
350000197606204713,96.83,1
310000198007146205,89.0,1
610000199111260679,97.51,1
140000199508125579,87.61,1
460000198305227567,84.43,1
460000196309055687,92.28,1
450000197110263908,83.51,1
610000197210121245,94.32,1
500000197811301211,99.59,1
320000195905090993,87.0,1
340000195201319298,88.84,1
430000196907206419,96.74,1
620000197302269740,85.62,1
620000197406247116,96.24,1
650000196209134199,83.9,1
150000200501190869,87.23,1
510000199109067737,97.7,1
340000198504180717,90.29,1
220000199907301349,97.03,1
510000199512183228,92.38,1
420000196104289925,82.22,1
640000195209173650,92.43,1
530000197912220504,82.87,1
640000200007275230,85.14,1
640000195205071948,80.75,1
420000196509254181,91.73,1
210000198612047367,98.37,1
500000195309193519,82.67,1
460000195412278825,96.31,1
150000198203176583,89.1,1
120000195704083298,97.0,1
610000197908137206,93.3,1
210000199710228836,92.23,1
410000197907243755,86.64,1
150000195901294022,98.9,1
130000197110267357,89.0,1
45000020050528808X,92.88,1
410000197409063161,82.44,1
450000195609143391,98.96,1
410000200611265706,99.78,1
210000198104125453,97.94,1
430000196010202501,99.1,1
130000199308084539,86.53,1
150000196906127877,90.31,1
350000200208053096,92.63,1
210000197902088154,96.01,1
11000019790130355X,91.79,1
630000198010285198,87.95,1
460000198305197206,96.31,1
140000196303315711,83.25,1
140000195105170369,88.43,1
52000019790123233X,90.35,1
150000198902132248,89.06,1
630000198110239375,87.07,1
320000198709111690,97.8,1
210000200603100234,86.12,1
120000196503080669,99.8,1
510000198911035658,86.58,1
510000199107271945,93.8,1
530000197512087126,97.46,1
410000196610243813,88.12,1
360000200606153713,82.91,1
540000196402196732,83.9,1
450000197004099665,80.71,1
420000199903249368,81.48,1
630000197104216412,93.72,1
360000196106253217,92.12,1
12000020000503874X,94.41,1
210000198307112388,95.48,1
420000195908258951,96.09,1
630000196811127705,82.47,1
120000200012112696,80.29,1
460000195403151611,95.37,1
540000198808142311,87.97,1
610000199601141349,80.81,1
640000199407074694,98.62,1
540000196610260823,87.65,1
320000195101135420,87.04,1
520000199306171674,95.68,1
440000199810282904,98.31,1
220000199401176069,90.67,1
420000200603215751,91.49,1
410000195303319203,89.95,1
410000195710210256,88.75,1
650000199409177672,99.98,1
650000199610045954,98.06,1
34000019741210275X,86.37,1
140000198105146434,84.66,1
530000199507236907,87.58,1
500000199507147589,92.14,1
130000197911296895,89.89,1
450000196805117451,96.07,1
420000197311232731,91.25,1
650000195901137084,87.75,1
450000195602073554,93.63,1
220000197110152420,96.91,1
350000196109249887,85.86,1
630000200406239788,89.11,1
220000197011038737,87.27,1
210000195607305014,99.14,1
500000196909275002,84.2,1
620000199603095712,82.97,1
540000199110257592,83.71,1
330000195011059243,93.47,1
420000198701206728,98.38,1
420000197011083818,95.66,1
430000200508193218,95.53,1
320000195202045854,99.95,1
640000197207287514,82.45,1
210000198107238525,96.21,1
210000197904263606,86.76,1
460000198911156316,93.92,1
150000196412132086,92.54,1
330000198001035102,88.62,1
530000199102097814,81.35,1
430000200402282597,85.44,1
360000195103073398,95.98,1
610000198603229809,91.53,1
110000200303168786,85.34,1
210000200605046454,91.66,1
450000199503275124,85.93,1
210000198504308347,88.39,1
330000197810252794,85.91,1
460000195102062885,93.72,1
460000198711224994,82.28,1
220000198112012733,90.28,1
420000198705233862,99.9,1
440000196509156665,86.97,1
630000196109217217,92.96,1
22000019720114563X,87.05,1
520000197503259713,86.45,1
410000198312119426,92.89,1
210000198709042204,85.52,1
230000198511262483,86.5,1
310000197003048136,88.15,1
370000197504090018,92.66,1
130000198008284710,91.44,1
540000199409189125,82.8,1
410000195205129641,90.07,1
340000196310178249,86.32,1
650000197805208793,85.07,1
350000198903227270,81.57,1
360000196807164671,94.94,1
340000195809042610,85.41,1
620000197402174220,93.55,1
540000197609097787,82.85,1
140000196501097997,82.79,1
630000200607014809,93.86,1
110000198708100253,87.86,1
520000198709263181,80.64,1
650000197510189732,82.3,1
540000197911224732,96.1,1
130000197211275364,95.34,1
45000020001218467X,92.49,1
230000197907310184,84.15,1
45000019950626085X,88.43,1
210000197411195481,89.28,1
410000195706048815,97.01,1
33000019900426807X,96.53,1
630000198511307447,94.32,1
370000199805090280,89.71,1
330000200312218344,88.51,1
440000195703012716,83.46,1
350000197209134221,95.0,1
630000199003019988,99.92,1
140000195608285168,91.48,1
640000199101171061,92.62,1
420000199512040081,87.3,1
350000198210210273,99.74,1
630000199008029472,83.62,1
650000198605241411,82.04,1
370000197201053754,85.13,1
340000196309067170,87.89,1
310000199511058591,81.5,1
230000195905237260,95.91,1
520000196805151447,99.83,1
220000199201288787,95.97,1
510000196704187684,90.66,1
310000197804302130,95.57,1
210000196307307565,94.16,1
37000019641129413X,98.11,1
350000197406097554,89.15,1
640000195609308083,89.51,1
140000197805033436,89.42,1
630000199801012414,89.67,1
150000198008189071,80.36,1
500000197801178264,82.92,1
450000197909058382,88.92,1
430000200009089408,82.97,1
320000196904082873,87.8,1
65000019870816819X,91.18,1
140000199006231128,99.55,1
310000199109244644,84.18,1
64000020011011163X,98.59,1
420000195211086934,83.55,1
140000199705045148,93.82,1
530000197905176488,92.2,1
210000195704105508,95.3,1
360000197209119955,83.36,1
110000200604140875,93.22,1
350000196207160982,85.93,1
210000195609069561,92.91,1
530000200004133581,81.35,1
520000199110168203,97.65,1
610000199702276357,90.94,1
510000200101163332,96.35,1
520000196402207741,93.82,1
340000200007238893,84.96,1
540000197003189599,97.24,1
410000197709204608,86.93,1
420000198602236999,92.52,1
310000200011082603,86.48,1
52000019680218709X,97.16,1
120000200201081905,82.74,1
510000195601016685,95.05,1
41000020060201936X,85.79,1
320000200010154881,82.97,1
210000197001282689,82.95,1
510000197809060422,97.91,1
330000197910116677,87.9,1
500000198502273717,82.2,1
410000195202178747,95.2,1
640000200512316187,82.54,1
510000196401144572,99.7,1
540000199505046503,96.25,1
450000197703161552,87.45,1
620000199611089419,89.39,1
430000198604047843,83.24,1
230000197310070368,89.61,1
330000200410205141,92.25,1
110000198311159054,87.83,1
230000195501296686,96.39,1
31000019620319319X,95.93,1
220000196508172240,97.99,1
110000200001163779,96.42,1
520000200510280566,97.08,1
650000199611049885,99.18,1
440000196804227729,80.75,1
540000196712133729,94.6,1
640000195504220624,86.13,1
510000200109118456,84.66,1
440000200302163971,97.32,1
420000195011052780,93.03,1
420000196304177119,81.45,1
320000195411091718,93.08,1
310000196107074799,87.07,1
63000019830617231X,85.65,1
210000195008317814,84.94,1
500000200508048035,92.69,1
450000195303245731,81.01,1
510000199807316358,88.54,1
330000197806255191,99.07,1
440000199609013411,97.79,1
320000195808243839,81.31,1
630000198601031579,80.65,1
120000199110269835,84.48,1
410000196401279318,88.43,1
110000200412054657,81.75,1
320000195812279770,88.25,1
540000197606238548,95.84,1
450000199212122670,85.52,1
530000198212244737,80.08,1
640000195802120605,92.77,1
120000197708054522,97.88,1
330000196612278104,91.69,1
440000195109022401,79.85,2
460000198011064440,82.07,1
520000200611156003,98.72,1
45000019570812185X,90.92,1
420000197501133590,95.76,1
120000196010235036,94.72,1
210000199405296461,85.37,1
520000198401163862,92.53,1
360000199204206020,96.26,1
230000198012017969,92.7,1
320000200603302667,91.14,1
510000198403307426,90.02,1
540000199003153173,99.44,1
62000019610116549X,92.61,1
370000195512199540,81.06,1
460000200603223409,84.76,1
460000195001217921,85.89,1
640000197907234552,90.76,1
650000199203252753,82.6,1
340000199006234094,87.01,1
220000196507229735,86.29,1
340000197208131481,84.12,1
520000195308281414,97.53,1
360000198310283199,85.25,1
610000197611304202,84.44,1
140000200505241131,82.2,1
620000195505101009,99.06,1
450000197306289472,76.94,2
320000198108216366,92.53,1
500000200208236122,90.57,1
370000198112278817,84.64,1
310000197902032138,92.04,1
510000198410091483,84.54,1
320000198706194013,90.45,1
370000198305128460,86.66,1
640000198411012838,87.24,1
140000197307053290,91.6,1
340000197001297433,96.18,1
410000195609038412,97.95,1
370000198611242122,92.21,1
220000199208073762,87.76,1
150000196011260941,83.89,1
230000197601177077,86.97,1
540000196402029029,82.62,1
620000199709223823,96.25,1
500000197001308681,65.84,2
220000199505057435,97.66,1
430000198608037183,97.19,1
21000019511012762X,82.62,1
410000196107183112,94.58,1
140000198911058228,86.14,1
110000195304075027,92.46,1
220000200312019825,83.3,1
530000199503293250,81.93,1
320000198505177954,86.29,1
230000197910034563,93.8,1
520000197812260005,95.8,1
230000195502250989,92.9,1
510000196110161647,94.08,1
410000197707239831,80.86,1
360000199408246577,87.15,1
430000196903108424,84.46,1
340000199702211611,95.48,1
530000197104216654,85.53,1
500000197001288254,70.42,2
310000198903022761,88.76,1
460000198706041931,86.36,1
210000195505290472,82.76,1
530000198512296993,82.66,1
210000195508205157,89.45,1
460000195704072060,82.93,1
450000195506227779,99.59,1
310000196501234906,86.04,1
320000197507036114,99.3,1
610000195409169896,95.3,1
340000197309144783,95.15,1
230000200512028779,82.71,1
520000196306114211,91.44,1
370000198906286587,97.28,1
430000200607275104,93.28,1
410000197612075424,93.35,1
43000019500905042X,82.83,1
220000196601032832,99.87,1
420000200607019299,81.01,1
370000196010038274,74.74,2
230000198011031662,86.08,1
320000196209102465,84.23,1
460000196606196849,81.79,1
420000199507010814,70.54,2
43000020010325086X,85.2,1
460000200602278838,86.92,1
510000199104137185,77.01,2
320000196804188590,82.76,1
640000196205309164,89.25,1
530000199806130571,94.21,1
330000196807204359,87.28,1
440000197410251958,87.85,1
510000200105158602,97.12,1
540000195011125422,97.28,1
63000019721211048X,97.5,1
13000019740922970X,84.08,1
430000195911289283,85.06,1
360000196209154967,99.39,1
540000199509134228,71.52,2
210000198302205200,87.57,1
440000196507115720,85.99,1
350000196810136274,88.97,1
440000197606021433,96.15,1
350000195412143773,92.35,1
210000199505205010,83.54,1
310000198209025727,93.19,1
110000197707163178,85.04,1
430000200507307543,90.49,1
450000196907118762,81.42,1
650000197402254111,99.47,1
340000197209277116,73.02,2
500000197008279043,98.71,1
370000198502080021,89.52,1
440000195403091109,83.23,1
350000199904281417,97.89,1
500000196607140890,90.33,1
510000195210236533,70.4,2
630000199104211557,92.51,1
520000195908181580,81.91,1
500000199705100247,95.92,1
370000200104187798,96.85,1
230000196907072839,88.49,1
360000197801160092,83.05,1
610000199404236218,81.43,1
12000020000226555X,95.89,1
510000199603028055,93.64,1
510000199701021359,88.52,1
21000020000311240X,78.86,2
420000198905252312,95.69,1
350000197202263960,84.17,1
640000199602017222,88.41,1
450000197601175371,90.3,1
150000198708259667,61.68,2
420000200206184488,96.95,1
110000197109140064,75.3,2
220000198502070971,94.4,1
360000197206241744,72.25,2
520000195202170126,94.44,1
150000197105102367,97.46,1
360000196602263270,80.94,1
310000198911131132,88.65,1
540000200601303691,83.74,1
530000196808285696,85.87,1
230000196112117220,84.7,1
310000196412250007,92.21,1
620000200106189369,84.05,1
120000199108224187,82.32,1
350000199410251330,84.82,1
140000199203273730,92.72,1
210000197211302908,85.07,1
510000196308237045,82.32,1
500000199109261642,81.5,1
330000195210164580,83.37,1
340000195606232959,86.48,1
420000200604058049,85.0,1
410000195612203474,83.78,1
370000199111181372,98.51,1
610000200512194655,99.55,1
350000200011105155,80.87,1
370000196007272537,72.25,2
34000019600405386X,84.49,1
120000200403151625,88.0,1
420000195606048203,98.66,1
320000198301122740,80.93,1
410000198408158841,89.25,1
37000019750720309X,87.31,1
520000200412205415,91.24,1
64000019520616584X,83.76,1
23000019560823299X,81.29,1
130000200112253930,82.77,1
