ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss
460000200207124935,32,0,0,2,3,2218.5600000000004
520000200208305232,35,0,0,1,1,445.42999999999995
230000195912313700,36,0,0,0,0,0
500000199812035831,40,0,0,2,2,1432.02
320000199909260302,38,0,0,2,5,2289.0199999999995
410000196603142379,36,0,0,3,3,2913.13
120000199206034467,36,0,0,3,1,1729.2799999999997
450000195105019282,40,0,0,0,4,2183.21
650000197111235527,38,0,0,1,8,2670.75
450000196410296854,33,0,0,1,3,2073.91
210000196301069850,32,0,0,2,2,1506.26
620000199204119393,40,0,0,2,6,3832.9
420000197511162475,30,0,0,1,1,1069.49
540000198604115573,37,0,0,1,3,2094.9700000000003
310000198709160319,30,0,0,0,3,1623.03
320000195807116395,25,0,0,0,2,722.02
120000195505186163,40,0,0,0,4,2527.99
110000195703194031,36,0,0,1,4,1977.03
500000196807167772,33,0,0,1,2,1462.07
210000196602207145,41,0,0,3,4,4075.59
500000196510246373,34,0,0,0,3,2023.04
140000199212177812,34,0,0,1,8,2916.22
350000196705140757,37,0,0,1,7,4884.24
350000199611144291,38,0,0,0,1,582.78
500000195404154446,35,0,0,3,10,5931.45
320000197706068688,38,0,0,1,4,1711.84
120000199803094919,39,0,0,3,4,2510.41
630000198808281532,42,0,0,2,2,1613.46
630000200612227788,33,0,0,0,2,901.5899999999999
530000197804304110,37,0,0,1,4,2372.07
120000200011117225,37,0,0,2,2,2344.0
420000195403173573,36,0,0,0,6,3480.02
330000199307214191,40,0,0,1,1,276.62
120000199310136922,42,0,0,2,6,3668.98
640000200401175385,40,0,0,1,6,4612.19
350000195708098238,38,0,0,0,4,2803.2200000000003
530000200201176214,33,0,0,1,3,1179.59
460000197909259741,43,0,0,1,5,3735.85
430000196206282371,41,0,0,1,7,3404.74
150000200304105610,34,0,0,3,3,2871.12
320000197111299348,44,0,0,2,12,7725.25
110000198010230769,32,0,0,0,4,1776.0400000000002
330000195812050863,35,0,0,0,6,3606.73
110000195604289457,40,0,0,1,5,3436.51
230000199008158608,34,0,0,2,5,3625.58
520000198311201159,45,0,0,3,3,2224.71
610000199811131990,44,0,0,1,4,2620.0600000000004
330000197411101366,38,0,0,1,0,47.489999999999995
430000199711281816,41,0,0,4,2,3479.66
110000195403296941,38,0,0,2,7,4068.7599999999998
310000200411196060,30,0,0,2,1,1436.9500000000003
530000196007225458,43,0,0,3,4,3201.6000000000004
450000199103298968,36,0,0,1,5,4115.2
130000199703225389,36,0,0,3,5,4291.89
450000199702099602,45,0,0,0,3,1352.44
420000195404227043,38,0,0,3,6,3497.8399999999997
450000199404250853,39,0,0,0,4,2168.13
650000200409172009,32,0,0,1,4,2526.63
640000200207298699,34,0,0,0,1,226.44
140000198006192726,32,0,0,2,2,1740.9699999999998
220000195703026463,38,0,0,0,3,2206.84
130000199406223408,31,0,0,1,5,3269.17
500000195411103890,44,0,0,2,7,4857.26
330000197111253253,30,0,0,0,4,2283.56
120000200110205247,38,0,0,4,2,2247.67
46000019791001133X,36,0,0,1,3,3027.51
51000019970418687X,50,0,0,2,5,3163.37
23000019811227249X,26,0,0,0,1,341.0
340000197212265765,40,0,0,1,6,4344.19
130000195708174252,31,0,0,2,3,1668.0800000000002
640000198909232774,43,0,0,1,3,2322.1000000000004
500000195208081673,37,0,0,0,4,3016.96
510000197206287361,43,0,0,4,3,4168.64
340000195903048648,38,0,0,0,3,1178.56
370000199808124765,46,0,0,3,2,1221.5500000000002
520000198703279705,35,0,0,1,2,2077.74
530000199306015614,42,0,0,7,3,4814.0599999999995
130000195402203540,35,0,0,4,6,4865.150000000001
140000197104074673,34,0,0,3,3,2432.88
410000200307195328,29,0,0,0,5,1380.13
430000200510309988,39,0,0,2,2,1505.33
220000195009110585,44,0,0,2,6,3539.9399999999996
150000197406295270,45,0,0,1,5,3497.9100000000003
320000196704051239,33,0,0,1,7,5592.129999999999
14000019700826731X,28,0,0,3,2,3245.3899999999994
370000196106216602,35,0,0,0,3,1481.35
610000195904212054,30,0,0,0,3,1641.92
530000200405266879,36,0,0,0,4,2163.3199999999997
640000200310195401,33,0,0,2,5,3823.04
310000198612056259,39,0,0,2,5,3053.3599999999997
450000196412163852,41,0,0,1,3,1821.98
340000198204124836,42,0,0,2,4,2836.66
610000198611249009,34,0,0,1,3,2587.06
44000019521027382X,40,0,0,0,2,1264.4099999999999
310000199309074037,38,0,0,1,2,1751.09
540000197503285130,27,0,0,1,1,1071.44
630000199705084362,44,0,0,2,6,2555.99
320000195003087437,25,0,0,1,1,1454.6
340000196604090381,39,0,0,1,3,2308.59
310000195306299558,33,0,0,1,4,2229.57
440000199907046676,29,0,0,1,4,2599.66
450000195907102096,34,0,0,0,4,2114.57
540000200210251468,42,0,0,1,3,3453.85
130000196810026314,25,0,0,0,3,1255.87
130000198411254896,27,0,0,0,3,613.66
140000199208057607,31,0,0,1,2,2239.31
540000197005179300,38,0,0,3,4,3105.15
340000198503020404,35,0,0,0,5,2874.13
360000195807241070,47,0,0,2,5,2693.6400000000003
640000200405127209,37,0,0,0,2,825.69
150000197108198149,45,0,0,0,6,3329.17
370000197507197005,26,0,0,1,4,2999.13
15000019761228162X,40,0,0,1,2,1246.2400000000002
110000196604126951,46,0,0,0,3,1308.92
610000197111220475,38,0,0,1,4,2605.1899999999996
230000198704024967,42,0,0,3,5,4185.48
500000197101093147,37,0,0,2,3,3088.0699999999997
610000195110069882,43,0,0,1,5,3978.6600000000008
510000198508135341,30,0,0,1,2,2313.52
420000197009122531,31,0,0,3,1,1470.6799999999998
350000197812147262,36,0,0,1,2,1969.3899999999999
140000199901318967,35,0,0,3,7,5620.2
440000195212209055,33,0,0,0,6,3877.92
610000197908022265,30,0,0,3,2,1835.4499999999998
650000197604284415,35,0,0,1,3,1831.17
140000197511032972,32,0,0,3,2,2008.02
610000196410316210,23,0,0,0,2,1573.6799999999998
64000019861221994X,37,0,0,2,3,2731.49
610000199712273483,48,0,0,1,8,4957.78
14000019870824480X,30,0,0,0,5,1319.1399999999999
530000198212223338,41,0,0,2,8,3922.14
330000196912199520,33,0,0,1,4,2606.12
120000199102123457,41,0,0,1,4,2661.12
43000019920801725X,32,0,0,1,1,1230.21
650000195509143498,33,0,0,0,5,2459.91
110000195508107641,31,0,0,0,4,1255.4100000000003
620000200103204279,32,0,0,0,6,3627.1099999999997
51000019620806882X,27,0,0,1,4,2714.0699999999997
500000199102016193,23,0,0,0,4,2589.67
640000199211018762,32,0,0,2,6,5451.9
520000198702207371,42,0,0,2,5,2619.07
320000200108134045,36,0,0,1,5,3170.92
440000199111058639,36,0,0,1,3,2436.15
340000195510133032,33,0,0,4,1,2098.61
640000198109074093,34,0,0,1,6,4060.7199999999993
610000198701186259,40,0,0,3,5,2365.4900000000002
620000200311101960,36,0,0,2,4,3743.5499999999997
150000195110250656,42,0,0,0,2,1149.3200000000002
320000196303140812,40,0,0,1,3,2212.0699999999997
150000195811123553,24,0,0,1,1,1137.48
210000196209249760,35,0,0,4,2,2380.44
230000195607256957,32,0,0,1,3,2308.61
220000198605012280,36,0,0,2,2,2749.97
310000199510078339,42,0,0,1,4,2622.27
510000196603264054,40,0,0,1,5,3181.0
450000196304309244,38,0,0,1,3,640.27
510000198901054214,35,0,0,2,5,3523.58
610000197807072255,36,0,0,0,8,4093.3099999999995
520000196701040689,33,0,0,1,3,1946.4500000000003
610000199707195169,30,0,0,0,0,0
230000199902218548,36,0,0,1,1,1081.84
460000198508317116,35,0,0,1,5,3540.63
230000196305284447,41,0,0,2,3,2205.83
520000197708136784,28,0,0,4,2,2465.2200000000003
650000195501200582,41,0,0,1,8,5026.15
130000195302199396,35,0,0,3,2,3128.05
510000195404194108,43,0,0,1,4,2750.89
110000200001299772,43,0,0,2,5,1780.44
42000019560531280X,35,0,0,1,3,2111.8
31000019850930228X,31,0,0,3,4,4052.98
410000199708314150,35,0,0,1,6,2412.11
65000019990724855X,32,0,0,1,3,1589.6999999999998
320000200202092304,31,0,0,2,6,4131.58
120000198111257567,30,0,0,1,5,2535.41
230000195908190445,35,0,0,0,5,3509.2300000000005
14000019961128675X,29,0,0,0,2,988.72
34000019870825006X,38,0,0,2,3,2825.39
350000200106249856,45,0,0,0,8,4632.08
360000199712040821,37,0,0,1,2,932.71
210000195410207146,34,0,0,2,4,2768.75
140000195507106618,21,0,0,1,2,1257.72
110000195608054014,32,0,0,2,6,4708.8099999999995
360000199807188896,32,0,0,1,4,2998.9
210000195711046569,42,0,0,1,9,4502.049999999999
50000019780201929X,29,0,0,2,2,2049.24
330000200608070799,38,0,0,0,8,4264.96
330000197205254740,47,0,0,4,9,5047.32
120000199501101677,36,0,0,1,3,2001.63
360000199709016329,28,0,0,1,4,2448.44
420000195409026355,35,0,0,1,6,4087.41
640000198610242492,29,0,0,0,4,2063.48
370000199207139048,39,0,0,2,4,4244.87
44000019970206175X,47,0,0,2,7,5152.24
320000199308199622,36,0,0,3,4,3540.3199999999997
360000197601222818,36,0,0,1,1,1109.76
130000199908199778,40,0,0,1,2,1717.33
210000196602080965,37,0,0,0,3,1812.35
460000197808091679,39,0,0,1,5,2651.17
530000199312279982,35,0,0,2,4,1831.6600000000003
210000198506151654,29,0,0,1,4,3580.53
310000200106243043,40,0,0,3,4,3183.0
230000195912054550,44,0,0,1,4,1993.3000000000002
110000195503202674,41,0,0,2,7,4614.63
110000199611037563,43,0,0,1,6,3181.0099999999998
440000199201277616,35,0,0,2,3,2641.29
65000019690508499X,36,0,0,3,3,3554.8199999999997
140000196610175632,35,0,0,2,5,2929.8700000000003
620000198009044854,25,0,0,1,4,2999.4700000000003
620000195706276198,39,0,0,2,6,4153.5199999999995
37000020060602258X,27,0,0,1,5,2463.6200000000003
620000196506031588,31,0,0,3,3,3527.55
350000196310160411,41,0,0,1,3,2155.13
330000195601193768,30,0,0,0,3,1268.8899999999999
120000196001072167,29,0,0,1,5,2710.78
210000200612060377,37,0,0,1,3,2040.42
640000197103220956,36,0,0,1,5,3144.07
210000197904262582,35,0,0,4,2,2320.17
230000199207055433,33,0,0,1,4,3045.36
140000196709115250,33,0,0,0,4,1842.3500000000001
450000197405119487,42,0,0,0,3,1367.23
370000200010177580,41,0,0,2,5,4140.93
13000019690513473X,42,0,0,2,6,3960.0999999999995
33000019611231253X,31,0,0,0,4,1431.6599999999999
430000200609040704,36,0,0,1,7,2898.9500000000003
510000197605163251,29,0,0,1,3,2299.31
430000199701214652,36,0,0,1,1,966.45
340000198211295334,23,0,0,0,5,3075.3
230000200307194110,31,0,0,2,5,4741.92
310000200010142475,40,0,0,0,6,4278.54
650000195411127510,35,0,0,2,1,1361.7200000000003
330000197109194733,37,0,0,4,5,2685.9
330000197401244224,34,0,0,1,6,3348.1600000000003
340000195003054153,41,0,0,0,3,1066.6
610000200106090623,29,0,0,2,5,3378.08
440000196204208719,33,0,0,1,3,1942.46
460000198309226721,44,0,0,5,3,3604.9000000000005
450000198608208812,38,0,0,2,9,5476.29
23000019760911349X,29,0,0,2,6,4419.97
440000195009055169,32,0,0,1,7,3454.86
320000198501250907,31,0,0,0,2,1092.35
62000019570725808X,37,0,0,1,5,3459.12
530000200011184360,30,0,0,2,4,2262.75
640000199201290869,37,0,0,0,3,1084.63
520000195901310810,37,0,0,1,1,470.39
23000019830725825X,27,0,0,2,3,2441.93
340000195807236809,37,0,0,1,2,1479.71
630000199206069301,20,0,0,0,2,751.4599999999999
460000200407106221,35,0,0,0,2,1116.8
32000019920507160X,29,0,0,0,2,781.62
330000195504076826,36,0,0,0,5,1195.76
150000199903083972,42,0,0,2,7,4111.63
530000198006107862,31,0,0,1,3,1733.77
350000200311087526,38,0,0,1,3,1636.1499999999999
120000199811077959,35,0,0,1,4,2789.6400000000003
420000196604173187,40,0,0,3,6,3711.6400000000003
330000198306075658,36,0,0,0,3,2301.83
520000198312311720,26,0,0,2,2,1241.1
150000198206260094,39,0,0,0,4,2698.4500000000003
650000197910071397,44,0,0,0,4,1641.35
340000195807309297,25,0,0,1,2,993.26
150000198907078949,28,0,0,1,2,1053.55
650000197307130671,29,0,0,1,4,2572.2999999999997
150000196906147480,44,0,0,2,9,4039.17
110000200605258453,40,0,0,1,1,1063.74
150000195106306100,46,0,0,1,2,1746.94
460000199607238960,42,0,0,1,2,1770.88
450000198801249325,38,0,0,2,3,2646.39
50000019530511385X,38,0,0,0,7,3818.66
430000196002268519,38,0,0,1,2,1749.6999999999998
210000200505181982,33,0,0,1,2,407.35
500000199204101321,40,0,0,1,8,4349.9800000000005
320000199412257642,32,0,0,1,1,1330.97
320000199412313122,31,0,0,0,2,1121.01
410000197503191100,34,0,0,0,2,1401.2
450000197011242802,32,0,0,2,3,3018.0499999999997
33000019890219766X,38,0,0,2,2,2765.15
130000199506019260,41,0,0,0,5,2248.8399999999997
440000195612090604,33,0,0,1,3,2117.7200000000003
140000200304161370,43,0,0,0,3,1017.8799999999999
140000200102172493,41,0,0,0,4,2264.91
440000199911210838,32,0,0,4,2,3663.19
440000195809124417,39,0,0,2,4,3204.0899999999997
460000197902138509,35,0,0,4,2,1764.54
410000198012144363,38,0,0,1,5,3431.82
44000019560903154X,38,0,0,0,9,3908.3899999999994
330000195007295921,44,0,0,1,6,2819.24
520000199110061027,38,0,0,2,2,1722.32
210000197902175944,43,0,0,0,6,3229.17
43000019820224027X,35,0,0,0,1,908.86
650000199608168074,35,0,0,4,3,3012.48
450000198604269060,42,0,0,3,7,4420.950000000001
450000199005168641,39,0,0,1,4,3469.92
520000199504159705,33,0,0,2,3,2375.09
140000198811280876,40,0,0,2,5,2916.4300000000003
220000196101314470,35,0,0,1,4,2396.0099999999998
530000199207221834,39,0,0,2,6,4009.53
360000195902139381,35,0,0,1,2,1988.3400000000001
46000019740122891X,39,0,0,1,5,3169.09
330000198208024638,29,0,0,0,2,267.97
410000200412210526,38,0,0,0,6,2791.38
140000199004157120,33,0,0,5,2,3415.43
230000195305095000,41,0,0,1,3,1150.68
310000196007257395,37,0,0,3,3,2351.7299999999996
220000199411254737,37,0,0,2,5,1866.71
630000199510224492,47,0,0,2,4,2185.9700000000003
220000199104101853,41,0,0,1,5,3060.4
350000200508143480,38,0,0,1,4,2483.75
630000198609284095,42,0,0,1,8,5803.89
12000019570516708X,42,0,0,1,9,6342.370000000001
330000196802227500,32,0,0,3,5,4318.610000000001
140000199712090799,38,0,0,0,3,1510.5700000000002
210000195503292132,22,0,0,0,3,1535.42
460000197308079323,35,0,0,1,2,1541.78
37000019691105639X,51,0,0,0,7,4355.84
130000197311267281,38,0,0,2,5,2364.4300000000003
370000195408076719,42,0,0,0,1,331.65
210000195604131450,46,0,0,1,5,3146.83
110000200203017438,39,0,0,2,4,3211.88
430000198805252878,35,0,0,3,8,5935.209999999999
410000195908039482,34,0,0,1,2,1003.3800000000001
520000198705113979,37,0,0,0,6,4441.98
54000019870307122X,48,0,0,0,3,1871.33
450000199702076478,37,0,0,4,4,3083.4700000000003
520000196412033976,33,0,0,1,4,1434.31
330000200307106858,25,0,0,0,3,1636.23
430000195708185075,45,0,0,2,4,1830.9499999999998
210000196212142796,41,0,0,0,5,2553.3
640000197010159391,38,0,0,2,8,5521.43
510000196708097248,32,0,0,0,4,1300.77
220000199202115511,41,0,0,1,2,2225.44
130000199210292540,45,0,0,1,4,1914.26
33000019700331694X,29,0,0,2,2,2121.5099999999998
220000195503043955,45,0,0,1,5,2294.9500000000003
320000196410040876,32,0,0,0,6,2192.9
350000197210152080,47,0,0,3,7,4022.1800000000003
220000198311100816,28,0,0,0,3,1752.6299999999999
12000019851107425X,32,0,0,3,6,4355.67
350000197506227424,38,0,0,2,5,2853.54
110000199405089186,25,0,0,0,7,2791.3700000000003
410000196501183428,38,0,0,1,9,5060.62
540000200201300029,38,0,0,2,2,1477.9099999999999
150000199912136634,22,0,0,0,1,939.0
630000195304201064,31,0,0,3,2,3143.1899999999996
330000199211293147,32,0,0,1,3,1817.54
500000198307120002,31,0,0,4,1,2363.65
430000196804101462,38,0,0,0,4,2683.93
310000196008241977,31,0,0,1,0,503.18
210000197102028292,39,0,0,3,2,2566.48
450000199809062703,37,0,0,1,4,1719.9899999999998
21000019531014773X,26,0,0,1,1,112.64
210000199809082638,27,0,0,1,5,3230.88
21000020010423959X,40,0,0,2,4,3535.5600000000004
340000197805027981,29,0,0,1,2,1907.1
640000200209295977,43,0,0,1,5,2702.16
410000195605100784,30,0,0,2,1,1470.97
420000198211015507,31,0,0,1,6,2981.15
330000196607050447,34,0,0,0,5,2255.25
340000195102155435,36,0,0,3,5,3397.63
230000197007248565,40,0,0,1,2,1199.04
120000195509221210,32,0,0,1,1,383.75999999999993
620000199501282058,29,0,0,0,1,558.16
37000019841112202X,40,0,0,2,5,2776.88
520000198706014497,32,0,0,4,7,3776.5699999999993
460000196804293965,33,0,0,2,3,2492.27
210000198809195259,34,0,0,2,3,2680.0
610000196209064154,28,0,0,0,4,1695.7699999999998
140000196008280173,40,0,0,0,3,1351.0900000000001
21000019540215606X,36,0,0,0,2,1277.47
620000195604139619,38,0,0,3,2,1966.1599999999999
52000020040204614X,32,0,0,2,2,2652.15
640000198303246485,31,0,0,1,5,2377.68
650000198211101379,32,0,0,0,2,1021.4300000000001
110000199201097790,41,0,0,0,4,2773.74
330000198804266289,46,0,0,2,6,4901.96
210000196702131475,32,0,0,0,3,1041.93
120000195006045446,29,0,0,1,4,2567.16
430000199401308972,28,0,0,0,3,1490.1399999999999
210000197506103607,39,0,0,2,8,4817.85
610000196210286619,42,0,0,0,2,978.56
640000197105258501,27,0,0,3,4,3764.1000000000004
210000197604226192,24,0,0,0,4,1632.5900000000001
220000195906240136,38,0,0,2,4,2140.4
50000019830926478X,22,0,0,0,5,3120.1600000000003
130000198911058808,38,0,0,1,7,3712.23
230000196206126259,38,0,0,1,2,1540.74
530000198001297927,36,0,0,1,1,406.09000000000003
410000197108136451,32,0,0,2,7,6457.88
330000199103181981,40,0,0,3,4,2283.57
31000019701123924X,38,0,0,1,4,2183.2599999999998
450000199807248571,36,0,0,1,6,2460.62
120000195212165991,41,0,0,3,3,1450.2400000000002
460000199808110410,33,0,0,1,2,1275.62
370000196609225703,36,0,0,2,4,4146.97
610000195504177843,36,0,0,1,6,3311.91
640000199901267264,39,0,0,3,6,4562.58
120000198211247657,31,0,0,2,3,2009.6599999999999
340000198512282342,38,0,0,2,2,1945.94
510000199012315706,41,0,0,1,8,2575.6200000000003
110000196601131843,49,0,0,1,5,1512.2000000000003
630000200611148615,35,0,0,1,4,1660.7
140000196905313684,33,0,0,0,4,1823.2
500000198607025680,37,0,0,2,3,1596.5700000000002
640000195211075013,35,0,0,0,7,3334.8900000000003
42000019590626547X,34,0,0,2,1,1741.64
370000197311055291,33,0,0,2,4,2005.54
320000195503086393,32,0,0,1,3,1893.3899999999999
640000200406297816,37,0,0,1,4,2879.2999999999997
150000199212274243,25,0,0,1,2,1936.7000000000003
320000199208114134,34,0,0,2,1,1399.0700000000002
650000196110099565,33,0,0,1,3,1924.98
120000197207063420,32,0,0,3,5,2909.86
350000200103168452,34,0,0,2,3,1541.12
320000197304048027,32,0,0,3,4,2818.49
65000020020504470X,24,0,0,0,3,965.22
230000199706116755,39,0,0,0,3,1473.59
410000200506076444,33,0,0,1,2,513.6999999999999
650000196502080441,36,0,0,2,8,5229.49
650000198002090415,39,0,0,0,5,2573.63
360000196608171908,51,0,0,3,2,1816.25
320000196010062849,33,0,0,0,6,3860.33
440000195708068639,41,0,0,0,5,2075.92
31000020040320442X,24,0,0,0,2,1062.24
540000198210194408,45,0,0,4,5,4557.929999999999
46000020050527152X,31,0,0,0,5,2968.74
350000195304296238,49,0,0,4,7,3664.1500000000005
440000199607054172,37,0,0,1,5,2879.25
460000196706188205,38,0,0,1,4,2294.7500000000005
210000195610286758,33,0,0,3,2,3095.0800000000004
450000196805214120,35,0,0,3,3,2684.22
210000195003239159,32,0,0,1,2,1611.79
620000198809245486,39,0,0,3,2,1488.2099999999998
360000195705081168,40,0,0,1,2,1895.58
130000197010256255,27,0,0,0,4,1604.8600000000001
510000199912017691,37,0,0,2,1,1488.49
530000198806195119,44,0,0,0,2,299.6
210000196105316156,36,0,0,2,8,4742.11
520000200608281110,32,0,0,0,1,333.08
420000199404141045,35,0,0,0,2,935.17
230000199810288055,31,0,0,2,4,2436.6400000000003
110000198505236038,39,0,0,2,5,4598.13
630000197812248642,23,0,0,0,3,1051.5
350000196803028953,29,0,0,0,4,2224.48
520000196201038910,29,0,0,1,2,1110.17
370000198807192112,28,0,0,1,4,1654.26
540000200610238860,35,0,0,2,1,1473.0700000000002
520000198712131139,36,0,0,1,2,1327.02
350000198902213440,27,0,0,0,4,2675.01
310000200602151754,34,0,0,3,3,1982.7900000000002
110000200504027875,42,0,0,2,1,1438.67
34000019581228109X,40,0,0,1,4,2038.49
35000019540718284X,49,0,0,2,9,5092.3499999999985
150000196401011035,30,0,0,0,2,1584.3600000000001
460000197402274192,43,0,0,2,2,922.8100000000001
540000197807125363,29,0,0,2,5,3319.4700000000003
210000195806216858,33,0,0,1,4,3129.42
310000199412194985,32,0,0,1,5,1522.73
370000198509290910,31,0,0,1,3,962.4699999999999
22000019880113754X,41,0,0,2,6,3195.9
120000199012166971,37,0,0,1,3,2218.0699999999997
150000195603317070,25,0,0,1,5,3285.5099999999998
320000197812311426,32,0,0,3,3,1736.19
650000197902084622,31,0,0,1,5,2524.5199999999995
330000197406249980,32,0,0,2,4,2776.72
510000198912148793,40,0,0,2,2,2518.9900000000002
150000200204295576,30,0,0,1,7,3688.96
520000197204188038,39,0,0,1,4,1414.2900000000002
130000198709045069,31,0,0,3,2,2070.73
310000199001062689,45,0,0,0,6,2395.6699999999996
310000197212042515,31,0,0,0,6,2277.12
440000199310125179,39,0,0,1,6,4452.93
440000196304255301,38,0,0,3,1,1688.84
350000200411273094,35,0,0,1,5,3492.7699999999995
610000195912141452,43,0,0,0,5,2494.13
23000019640310784X,33,0,0,2,1,1910.6599999999999
12000019700806130X,31,0,0,0,3,1698.73
450000200203160267,39,0,0,1,8,5031.42
500000195004202410,39,0,0,1,2,2242.81
510000200509127116,42,0,0,1,7,5596.0199999999995
510000199004277332,27,0,0,0,2,950.15
140000197405193174,43,0,0,2,3,2475.41
340000200612027074,32,0,0,4,3,2735.8700000000003
450000199809097818,33,0,0,0,2,502.3
110000198705174441,34,0,0,0,5,2489.06
540000199607268043,35,0,0,0,7,4034.4000000000005
430000199310159334,27,0,0,2,5,4022.75
460000197703252851,31,0,0,1,2,1764.29
150000197207038036,40,0,0,0,3,1458.07
500000200607106173,35,0,0,2,7,4243.2300000000005
520000198012264483,32,0,0,1,2,2153.52
620000199401183896,28,0,0,0,4,1201.6
320000195101143965,32,0,0,3,3,2644.2400000000002
340000198106131418,33,0,0,0,5,2993.42
540000200503263016,41,0,0,0,6,2705.7400000000002
640000197608116097,36,0,0,2,6,5060.030000000001
110000196703154640,36,0,0,1,3,1943.5500000000002
320000198708167449,33,0,0,3,4,4506.9
420000200003232259,35,0,0,1,5,2649.6600000000003
630000198301259897,32,0,0,1,5,3088.3399999999997
110000199207053369,42,0,0,0,3,606.99
410000196611084068,35,0,0,3,4,2451.45
120000197304187927,34,0,0,1,5,2456.9500000000003
220000196102222148,31,0,0,1,5,3855.75
630000195310318322,33,0,0,1,1,719.27
460000198208156437,41,0,0,2,4,3341.87
630000195704285551,45,0,0,1,9,4594.12
450000200404189218,39,0,0,1,4,3042.33
120000195905063445,32,0,0,0,5,3179.41
630000199211209911,46,0,0,2,8,3096.61
540000196105021389,49,0,0,2,4,2929.2200000000003
340000198403245542,30,0,0,1,7,4373.030000000001
440000198903247118,34,0,0,1,4,1324.77
510000199506208716,33,0,0,2,4,2512.91
120000197511305818,42,0,0,0,3,2087.46
650000195303037411,40,0,0,1,8,3869.2200000000003
120000197112309088,28,0,0,2,4,2404.0299999999997
110000196811225952,47,0,0,0,6,3926.41
140000197202246862,42,0,0,4,4,4590.55
640000198806231031,47,0,0,3,13,8676.25
120000197512023572,51,0,0,2,8,4433.0
440000197804189288,33,0,0,1,4,1913.2800000000002
220000195406049159,42,0,0,0,6,4336.89
620000199712313870,34,0,0,0,2,1278.48
370000198702062434,33,0,0,0,6,2884.7200000000003
500000197602042268,34,0,0,0,4,2904.49
220000199107096172,33,0,0,1,4,1068.8700000000001
420000200307109612,33,0,0,1,3,1476.01
120000198512137275,38,0,0,1,4,1254.44
220000196707054474,32,0,0,1,3,1879.28
220000199412165162,35,0,0,2,3,2217.13
140000195811090112,38,0,0,1,4,2161.27
140000200401240097,29,0,0,0,4,643.9100000000001
350000195503301562,37,0,0,2,5,2896.2799999999993
500000195910126130,40,0,0,2,3,2711.4700000000003
640000198307234967,36,0,0,0,4,2206.48
510000196510183378,40,0,0,2,4,2362.65
420000199308201183,44,0,0,1,3,2338.71
35000019970622514X,36,0,0,6,3,4379.57
360000199111283430,41,0,0,1,4,3766.45
210000198603056819,34,0,0,2,4,2610.43
520000196601038987,36,0,0,5,5,4977.61
610000198301255278,29,0,0,0,4,2319.81
360000196112080332,39,0,0,2,3,3196.71
430000198104079523,39,0,0,1,6,3763.25
140000197310262990,44,0,0,2,8,4520.6900000000005
440000200006188971,34,0,0,0,7,2423.6299999999997
320000195104253983,31,0,0,3,6,3261.6200000000003
210000196701176284,31,0,0,1,6,2548.1499999999996
350000196507052887,36,0,0,2,5,3568.8199999999997
130000196903034778,37,0,0,2,5,2674.96
500000199909187460,39,0,0,1,5,1602.34
360000199811165769,27,0,0,1,2,1543.18
320000196701085986,40,0,0,0,5,2011.76
350000197806212996,25,0,0,0,1,957.76
340000195101229586,31,0,0,3,3,2203.81
350000195801266697,27,0,0,1,2,1911.44
520000198205219072,38,0,0,1,5,3510.8399999999997
650000195802084167,40,0,0,2,7,4904.930000000001
630000196208171293,30,0,0,1,3,2317.8900000000003
340000196705107197,33,0,0,0,7,4410.509999999999
650000196206175665,35,0,0,1,2,2010.0900000000001
350000200509138413,38,0,0,2,6,3318.2200000000003
120000199801085111,45,0,0,1,5,3231.63
500000198902252122,28,0,0,2,1,1673.5900000000001
150000197810297737,31,0,0,0,4,2416.0299999999997
320000200510153316,37,0,0,3,5,3859.06
370000200607090453,34,0,0,1,4,2574.95
330000197908237525,43,0,0,1,6,3450.84
220000197104092919,36,0,0,2,4,2894.4700000000003
410000199205103079,45,0,0,0,5,1734.19
510000198704043719,33,0,0,1,8,4223.290000000001
140000195204200965,36,0,0,1,3,2150.9
120000198708155918,41,0,0,5,3,2893.83
520000195112025208,35,0,0,0,3,1321.8700000000001
640000195303313939,31,0,0,1,4,994.3100000000001
510000197507049340,31,0,0,1,3,738.87
650000196208039704,31,0,0,1,3,2413.91
410000195206050361,37,0,0,0,6,3014.76
510000199801314810,33,0,0,0,5,2864.6299999999997
210000195902260197,34,0,0,0,5,2287.99
420000199503279242,40,0,0,1,7,4603.96
460000196409050285,42,0,0,1,7,2123.6099999999997
610000198801042957,28,0,0,3,4,3249.0699999999997
120000197810227426,31,0,0,2,0,922.49
460000195610187051,34,0,0,0,3,939.01
150000199408174439,31,0,0,1,4,2313.1400000000003
440000196701125957,34,0,0,2,3,2299.31
220000200310089803,38,0,0,1,2,1205.78
330000195612079346,36,0,0,1,6,3046.2
350000196906211742,24,0,0,1,3,1579.48
140000199004295400,28,0,0,0,2,925.6899999999999
650000199006041033,26,0,0,1,4,3460.6200000000003
23000019600901918X,35,0,0,1,2,1053.1399999999999
540000199206122342,34,0,0,2,5,2705.9400000000005
630000198005303021,36,0,0,0,4,2077.29
310000199307135078,42,0,0,0,4,1308.3500000000001
61000019671211477X,28,0,0,2,3,3353.8199999999997
41000019850726026X,32,0,0,1,7,3784.2200000000003
