ID_JD,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD,level_JD
510000200211225063,99,0,0,0,0,0.0,1
130000195604219436,100,0,0,0,0,0.0,1
450000195710217666,95,0,0,0,0,0.0,1
210000200005119541,92,0,0,0,0,0.0,1
340000198602191452,101,0,0,0,0,0.0,1
410000200012024580,115,0,0,0,0,0.0,1
210000197005120257,110,0,0,0,0,0.0,1
440000199910262265,111,0,0,0,0,0.0,1
44000019660131067X,93,0,0,0,0,0.0,1
430000197503181061,99,0,0,0,0,0.0,1
410000198909245855,102,0,0,0,0,0.0,1
440000198406103519,93,0,0,0,0,0.0,1
520000196106131631,110,0,0,0,0,0.0,1
220000197406121818,107,0,0,0,0,0.0,1
450000196812218381,93,0,0,0,0,0.0,1
110000200102257264,116,0,0,0,0,0.0,1
450000198902025769,99,0,0,0,0,0.0,1
320000195210099916,94,0,0,0,0,0.0,1
350000195701087325,87,0,0,0,0,0.0,1
610000195504216953,91,0,0,0,0,0.0,1
340000197910139053,108,0,0,0,0,0.0,1
330000200101128939,109,0,0,0,0,0.0,1
410000195008127188,97,0,0,0,0,0.0,1
520000199704143935,111,0,0,0,0,0.0,1
460000200001050467,99,0,0,0,0,0.0,1
330000199303111195,103,0,0,0,0,0.0,1
630000198511159659,98,0,0,0,0,0.0,1
350000195212256247,114,0,0,0,0,0.0,1
410000197608136327,113,0,0,0,0,0.0,1
150000199609181483,103,0,0,0,0,0.0,1
220000197211020128,93,0,0,0,0,0.0,1
340000198204279395,106,0,0,0,0,0.0,1
540000197102099740,91,0,0,0,0,0.0,1
140000197208280340,92,0,0,0,0,0.0,1
620000198801061244,114,0,0,0,0,0.0,1
310000195507098779,90,0,0,0,0,0.0,1
150000199503177750,83,0,0,0,0,0.0,1
500000195008093717,107,0,0,0,0,0.0,1
350000198606298101,103,0,0,0,0,0.0,1
310000200205303179,107,0,0,0,0,0.0,1
320000199308238599,96,0,0,0,0,0.0,1
150000195203173696,94,0,0,0,0,0.0,1
330000195801279742,93,0,0,0,0,0.0,1
440000196511025509,90,0,0,0,0,0.0,1
330000199011135937,97,0,0,0,0,0.0,1
34000019540722573X,86,0,0,0,0,0.0,1
110000197101039439,78,0,0,0,0,0.0,1
460000198411285197,95,0,0,0,0,0.0,1
130000197403140325,98,0,0,0,0,0.0,1
360000197905163378,81,0,0,0,0,0.0,1
220000196407064355,88,0,0,0,0,0.0,1
150000198502167193,101,0,0,0,0,0.0,1
530000195702044048,94,0,0,0,0,0.0,1
31000019640518614X,95,0,0,0,0,0.0,1
610000195906099809,89,0,0,0,0,0.0,1
640000200105227486,87,0,0,0,0,0.0,1
320000198208180233,112,0,0,0,0,0.0,1
530000195209184792,103,0,0,0,0,0.0,1
52000019670803883X,85,0,0,0,0,0.0,1
130000197406191654,109,0,0,0,0,0.0,1
410000198405273385,104,0,0,0,0,0.0,1
50000020041225263X,101,0,0,0,0,0.0,1
130000200009176025,91,0,0,0,0,0.0,1
360000195410163692,93,0,0,0,0,0.0,1
420000195109047533,105,0,0,0,0,0.0,1
540000195701229165,92,0,0,0,0,0.0,1
110000198812037602,96,0,0,0,0,0.0,1
130000199809139446,102,0,0,0,0,0.0,1
440000199812030751,108,0,0,0,0,0.0,1
110000200010285305,100,0,0,0,0,0.0,1
650000198312097962,85,0,0,0,0,0.0,1
510000198105157589,96,0,0,0,0,0.0,1
370000197203116333,106,0,0,0,0,0.0,1
530000199201215994,102,0,0,0,0,0.0,1
540000199901094929,94,0,0,0,0,0.0,1
110000196610222341,93,0,0,0,0,0.0,1
360000198805163973,100,0,0,0,0,0.0,1
510000197503285872,105,0,0,0,0,0.0,1
340000195410314602,94,0,0,0,0,0.0,1
53000019960117751X,115,0,0,0,0,0.0,1
130000196712090224,99,0,0,0,0,0.0,1
330000195504031978,82,0,0,0,0,0.0,1
440000198307242302,103,0,0,0,0,0.0,1
37000019811008324X,96,0,0,0,0,0.0,1
150000197208273302,96,0,0,0,0,0.0,1
610000200108107353,97,0,0,0,0,0.0,1
620000197807105661,113,0,0,0,0,0.0,1
440000200303126080,100,0,0,0,0,0.0,1
130000198304254567,113,0,0,0,0,0.0,1
320000198008023938,105,0,0,0,0,0.0,1
640000196408164567,114,0,0,0,0,0.0,1
230000195711188026,90,0,0,0,0,0.0,1
120000198402086155,97,0,0,0,0,0.0,1
450000196712161533,118,0,0,0,0,0.0,1
230000199604117802,124,0,0,0,0,0.0,1
320000196012060214,111,0,0,0,0,0.0,1
130000199709066139,99,0,0,0,0,0.0,1
310000195510165135,115,0,0,0,0,0.0,1
31000020000624070X,94,0,0,0,0,0.0,1
340000197510146238,105,0,0,0,0,0.0,1
610000199009146079,89,0,0,0,0,0.0,1
500000196908277188,97,0,0,0,0,0.0,1
22000019860422779X,89,0,0,0,0,0.0,1
620000198106050498,109,0,0,0,0,0.0,1
500000199901241565,122,0,0,0,0,0.0,1
650000199102113906,107,0,0,0,0,0.0,1
15000019881201458X,88,0,0,0,0,0.0,1
420000195411120842,88,0,0,0,0,0.0,1
540000195711209256,96,0,0,0,0,0.0,1
620000200208078475,102,0,0,0,0,0.0,1
520000197505086000,119,0,0,0,0,0.0,1
220000198008117527,101,0,0,0,0,0.0,1
630000199007032223,110,0,0,0,0,0.0,1
450000196208121727,96,0,0,0,0,0.0,1
230000198712299450,97,0,0,0,0,0.0,1
150000196404090912,96,0,0,0,0,0.0,1
500000197104015881,105,0,0,0,0,0.0,1
350000200202132500,104,0,0,0,0,0.0,1
320000197503039684,117,0,0,0,0,0.0,1
310000200505271594,91,0,0,0,0,0.0,1
230000199103016368,102,0,0,0,0,0.0,1
640000198407052589,96,0,0,0,0,0.0,1
330000197911216848,104,0,0,0,0,0.0,1
620000200101317034,94,0,0,0,0,0.0,1
610000199105314650,96,0,0,0,0,0.0,1
540000195309148926,91,0,0,0,0,0.0,1
210000196005046101,94,0,0,0,0,0.0,1
620000196204247092,99,0,0,0,0,0.0,1
320000199903133724,101,0,0,0,0,0.0,1
53000019620306978X,91,0,0,0,0,0.0,1
320000195205061227,116,0,0,0,0,0.0,1
650000196809143187,113,0,0,0,0,0.0,1
130000195501145681,119,0,0,0,0,0.0,1
460000195712050427,106,0,0,0,0,0.0,1
650000195607260575,106,0,0,0,0,0.0,1
420000200507050854,94,0,0,0,0,0.0,1
110000199509290407,99,0,0,0,0,0.0,1
650000200109246870,111,0,0,0,0,0.0,1
360000196208058375,123,0,0,0,0,0.0,1
500000196310288093,99,0,0,0,0,0.0,1
350000199707227040,101,0,0,0,0,0.0,1
510000197511015266,84,0,0,0,0,0.0,1
410000196501137691,115,0,0,0,0,0.0,1
650000195611113391,97,0,0,0,0,0.0,1
370000196804108852,97,0,0,0,0,0.0,1
150000196905261329,95,0,0,0,0,0.0,1
65000019951211571X,96,0,0,0,0,0.0,1
210000198507052340,117,0,0,0,0,0.0,1
44000019810818463X,100,0,0,0,0,0.0,1
220000197907215142,70,0,0,0,0,0.0,1
430000195801246020,110,0,0,0,0,0.0,1
540000200309179195,106,0,0,0,0,0.0,1
540000198710097663,86,0,0,0,0,0.0,1
520000197306201942,99,0,0,0,0,0.0,1
210000196611248803,107,0,0,0,0,0.0,1
330000199406117901,91,0,0,0,0,0.0,1
340000195410244173,86,0,0,0,0,0.0,1
440000196705183732,97,0,0,0,0,0.0,1
420000200612281320,110,0,0,0,0,0.0,1
540000197603177700,98,0,0,0,0,0.0,1
630000197305111326,100,0,0,0,0,0.0,1
530000199306110929,93,0,0,0,0,0.0,1
220000195203013850,113,0,0,0,0,0.0,1
620000200612318389,111,0,0,0,0,0.0,1
500000199105093493,109,0,0,0,0,0.0,1
430000199802037050,110,0,0,0,0,0.0,1
350000195810260764,129,0,0,0,0,0.0,1
450000197605035755,101,0,0,0,0,0.0,1
370000199507288870,94,0,0,0,0,0.0,1
150000195106268490,90,0,0,0,0,0.0,1
360000198108148882,97,0,0,0,0,0.0,1
130000198503143579,103,0,0,0,0,0.0,1
130000200205212601,91,0,0,0,0,0.0,1
150000195612319406,107,0,0,0,0,0.0,1
210000196508105644,102,0,0,0,0,0.0,1
410000200011020369,94,0,0,0,0,0.0,1
610000196903049675,98,0,0,0,0,0.0,1
500000197407209237,83,0,0,0,0,0.0,1
110000198808082320,102,0,0,0,0,0.0,1
430000197308210007,103,0,0,0,0,0.0,1
150000196802118634,102,0,0,0,0,0.0,1
370000200506064491,105,0,0,0,0,0.0,1
140000196203248080,102,0,0,0,0,0.0,1
450000198508060056,107,0,0,0,0,0.0,1
360000197108303171,97,0,0,0,0,0.0,1
430000195303142261,79,0,0,0,0,0.0,1
110000195408092227,108,0,0,0,0,0.0,1
330000196410156686,106,0,0,0,0,0.0,1
540000198304297619,108,0,0,0,0,0.0,1
610000195611102839,107,0,0,0,0,0.0,1
310000195902284467,112,0,0,0,0,0.0,1
340000195111059074,101,0,0,0,0,0.0,1
350000196007211263,85,0,0,0,0,0.0,1
510000195110250952,101,0,0,0,0,0.0,1
140000199303068822,106,0,0,0,0,0.0,1
500000195005270319,100,0,0,0,0,0.0,1
420000200208160586,110,0,0,0,0,0.0,1
52000019590731058X,82,0,0,0,0,0.0,1
120000198106211222,94,0,0,0,0,0.0,1
650000200111201882,85,0,0,0,0,0.0,1
540000196001042783,101,0,0,0,0,0.0,1
340000195403126750,77,0,0,0,0,0.0,1
460000200112122419,93,0,0,0,0,0.0,1
130000197605123662,115,0,0,0,0,0.0,1
420000200001140326,98,0,0,0,0,0.0,1
320000198201155393,93,0,0,0,0,0.0,1
370000195210278366,97,0,0,0,0,0.0,1
62000020040716398X,82,0,0,0,0,0.0,1
510000195805050551,101,0,0,0,0,0.0,1
520000200509052064,98,0,0,0,0,0.0,1
620000200503180886,104,0,0,0,0,0.0,1
420000195203255101,98,0,0,0,0,0.0,1
320000196112063834,88,0,0,0,0,0.0,1
420000197711287619,102,0,0,0,0,0.0,1
500000196403300952,101,0,0,0,0,0.0,1
230000198701038087,107,0,0,0,0,0.0,1
110000195407156145,121,0,0,0,0,0.0,1
540000198905121643,103,0,0,0,0,0.0,1
420000197808087437,83,0,0,0,0,0.0,1
210000199011065871,99,0,0,0,0,0.0,1
610000196304162211,97,0,0,0,0,0.0,1
510000196212197982,103,0,0,0,0,0.0,1
430000195307049398,104,0,0,0,0,0.0,1
640000197204074441,110,0,0,0,0,0.0,1
640000197109027313,93,0,0,0,0,0.0,1
43000019680609485X,96,0,0,0,0,0.0,1
140000197703239126,98,0,0,0,0,0.0,1
530000199403307918,104,0,0,0,0,0.0,1
610000198209175355,109,0,0,0,0,0.0,1
440000198702228690,96,0,0,0,0,0.0,1
360000196012095836,101,0,0,0,0,0.0,1
440000198503133330,102,0,0,0,0,0.0,1
330000199102173357,107,0,0,0,0,0.0,1
150000198412160983,97,0,0,0,0,0.0,1
130000197607219668,104,0,0,0,0,0.0,1
450000197108177349,106,0,0,0,0,0.0,1
220000199605296724,91,0,0,0,0,0.0,1
420000199412137003,89,0,0,0,0,0.0,1
130000198208280861,99,0,0,0,0,0.0,1
220000195906102956,100,0,0,0,0,0.0,1
370000196408183340,87,0,0,0,0,0.0,1
130000195107047581,114,0,0,0,0,0.0,1
510000197403113117,91,0,0,0,0,0.0,1
230000196004150162,102,0,0,0,0,0.0,1
410000199006300643,98,0,0,0,0,0.0,1
650000199501291283,107,0,0,0,0,0.0,1
330000199301212232,82,0,0,0,0,0.0,1
370000197303240155,93,0,0,0,0,0.0,1
630000197508303125,116,0,0,0,0,0.0,1
63000019631018033X,107,0,0,0,0,0.0,1
220000197802161467,112,0,0,0,0,0.0,1
440000195809151386,101,0,0,0,0,0.0,1
320000199903057004,92,0,0,0,0,0.0,1
210000198410135967,107,0,0,0,0,0.0,1
620000198306283448,109,0,0,0,0,0.0,1
230000197211229783,115,0,0,0,0,0.0,1
450000195508279644,103,0,0,0,0,0.0,1
640000197604190951,103,0,0,0,0,0.0,1
450000200011215163,113,0,0,0,0,0.0,1
230000198907133071,88,0,0,0,0,0.0,1
130000196506049140,100,0,0,0,0,0.0,1
450000198303169939,101,0,0,0,0,0.0,1
33000019990628890X,102,0,0,0,0,0.0,1
21000019880317414X,85,0,0,0,0,0.0,1
330000199606104443,102,0,0,0,0,0.0,1
150000197410189438,101,0,0,0,0,0.0,1
370000196404031534,103,0,0,0,0,0.0,1
630000199504264199,86,0,0,0,0,0.0,1
630000200504264020,94,0,0,0,0,0.0,1
34000019600730138X,106,0,0,0,0,0.0,1
310000200310302610,93,0,0,0,0,0.0,1
130000195911209465,115,0,0,0,0,0.0,1
45000019831221667X,102,0,0,0,0,0.0,1
610000199310290512,113,0,0,0,0,0.0,1
630000195307235550,92,0,0,0,0,0.0,1
640000200404194004,97,0,0,0,0,0.0,1
500000195808112787,103,0,0,0,0,0.0,1
500000195410058688,101,0,0,0,0,0.0,1
150000198003264685,111,0,0,0,0,0.0,1
140000197909100314,102,0,0,0,0,0.0,1
150000196009010345,89,0,0,0,0,0.0,1
34000019641122139X,104,0,0,0,0,0.0,1
530000195203036756,101,0,0,0,0,0.0,1
120000200612211049,98,0,0,0,0,0.0,1
520000199210074829,87,0,0,0,0,0.0,1
420000195809140077,97,0,0,0,0,0.0,1
130000200204135704,91,0,0,0,0,0.0,1
440000200101281568,84,0,0,0,0,0.0,1
210000197404044757,109,0,0,0,0,0.0,1
320000195301278549,100,0,0,0,0,0.0,1
23000019791122908X,92,0,0,0,0,0.0,1
650000198406079167,93,0,0,0,0,0.0,1
110000196803056765,107,0,0,0,0,0.0,1
650000197109166761,97,0,0,0,0,0.0,1
500000200210124568,96,0,0,0,0,0.0,1
320000199205106016,81,0,0,0,0,0.0,1
140000195012110359,101,0,0,0,0,0.0,1
640000195006032575,111,0,0,0,0,0.0,1
150000198807069076,92,0,0,0,0,0.0,1
220000195401124252,114,0,0,0,0,0.0,1
210000200202131785,104,0,0,0,0,0.0,1
220000200002111917,111,0,0,0,0,0.0,1
340000199511297563,92,0,0,0,0,0.0,1
42000019921203179X,87,0,0,0,0,0.0,1
370000197406011670,109,0,0,0,0,0.0,1
61000020010705996X,94,0,0,0,0,0.0,1
460000196202203598,90,0,0,0,0,0.0,1
460000197101171747,82,0,0,0,0,0.0,1
50000019670827306X,93,0,0,0,0,0.0,1
420000198203026214,93,0,0,0,0,0.0,1
510000198503275089,95,0,0,0,0,0.0,1
430000198812263938,102,0,0,0,0,0.0,1
450000197908310865,88,0,0,0,0,0.0,1
510000200406048538,112,0,0,0,0,0.0,1
540000195509184956,91,0,0,0,0,0.0,1
360000200306171063,102,0,0,0,0,0.0,1
310000195112122471,99,0,0,0,0,0.0,1
22000019611222231X,104,0,0,0,0,0.0,1
140000200211237575,106,0,0,0,0,0.0,1
230000198801230447,120,0,0,0,0,0.0,1
530000200303287409,91,0,0,0,0,0.0,1
460000196003187468,111,0,0,0,0,0.0,1
500000200104099004,98,0,0,0,0,0.0,1
630000197702279579,128,0,0,0,0,0.0,1
640000197903203724,104,0,0,0,0,0.0,1
340000196910038733,113,0,0,0,0,0.0,1
440000198201132631,106,0,0,0,0,0.0,1
620000197908246711,113,0,0,0,0,0.0,1
420000200111093057,106,0,0,0,0,0.0,1
310000199102118143,106,0,0,0,0,0.0,1
640000199303054488,89,0,0,0,0,0.0,1
330000200211131397,102,0,0,0,0,0.0,1
530000200010126011,94,0,0,0,0,0.0,1
620000200206283176,86,0,0,0,0,0.0,1
540000195610091172,91,0,0,0,0,0.0,1
460000196211242177,100,0,0,0,0,0.0,1
65000019790823699X,121,0,0,0,0,0.0,1
520000196008225036,106,0,0,0,0,0.0,1
540000196404288892,99,0,0,0,0,0.0,1
150000195607204196,112,0,0,0,0,0.0,1
210000196104205040,110,0,0,0,0,0.0,1
530000198509132509,96,0,0,0,0,0.0,1
460000200506105857,86,0,0,0,0,0.0,1
130000199012112940,84,0,0,0,0,0.0,1
630000198005066222,107,0,0,0,0,0.0,1
120000200611132592,76,0,0,0,0,0.0,1
370000197204150074,87,0,0,0,0,0.0,1
520000198707179998,91,0,0,0,0,0.0,1
440000198907113547,103,0,0,0,0,0.0,1
310000195501138717,117,0,0,0,0,0.0,1
370000196509285450,104,0,0,0,0,0.0,1
640000196609071199,112,0,0,0,0,0.0,1
460000198201115675,78,0,0,0,0,0.0,1
440000199511124244,114,0,0,0,0,0.0,1
630000200211163074,107,0,0,0,0,0.0,1
640000200604069195,83,0,0,0,0,0.0,1
460000200310212028,89,0,0,0,0,0.0,1
360000199408228600,93,0,0,0,0,0.0,1
430000198709242776,91,0,0,0,0,0.0,1
620000196303113997,77,0,0,0,0,0.0,1
310000199903219315,90,0,0,0,0,0.0,1
540000196107022270,99,0,0,0,0,0.0,1
310000199112104060,101,0,0,0,0,0.0,1
220000195510276036,107,0,0,0,0,0.0,1
420000199401279989,102,0,0,0,0,0.0,1
610000198611121523,95,0,0,0,0,0.0,1
370000198712198095,91,0,0,0,0,0.0,1
540000197508274684,130,0,0,0,0,0.0,1
220000195109014507,91,0,0,0,0,0.0,1
350000196307209552,111,0,0,0,0,0.0,1
440000196209259216,115,0,0,0,0,0.0,1
50000019890205138X,104,0,0,0,0,0.0,1
31000019700906193X,103,0,0,0,0,0.0,1
520000197811228804,94,0,0,0,0,0.0,1
530000195508269219,93,0,0,0,0,0.0,1
420000197701134125,106,0,0,0,0,0.0,1
310000198301288191,103,0,0,0,0,0.0,1
350000196305151641,95,0,0,0,0,0.0,1
650000195107231751,88,0,0,0,0,0.0,1
530000195412273248,97,0,0,0,0,0.0,1
530000195901224965,86,0,0,0,0,0.0,1
120000200005029798,74,0,0,0,0,0.0,1
500000198309278815,100,0,0,0,0,0.0,1
330000198001301271,100,0,0,0,0,0.0,1
370000196608078000,83,0,0,0,0,0.0,1
530000199001137338,84,0,0,0,0,0.0,1
530000197501169134,101,0,0,0,0,0.0,1
460000197310303056,114,0,0,0,0,0.0,1
440000199111233177,109,0,0,0,0,0.0,1
530000196112277102,103,0,0,0,0,0.0,1
110000199204249139,109,0,0,0,0,0.0,1
640000198610072753,103,0,0,0,0,0.0,1
41000019920426513X,104,0,0,0,0,0.0,1
630000197112084472,107,0,0,0,0,0.0,1
210000197710133547,94,0,0,0,0,0.0,1
520000200209066501,109,0,0,0,0,0.0,1
120000195705173463,92,0,0,0,0,0.0,1
650000196804091971,77,0,0,0,0,0.0,1
500000195609211862,93,0,0,0,0,0.0,1
350000195406284510,89,0,0,0,0,0.0,1
210000195112267722,108,0,0,0,0,0.0,1
150000199710146869,104,0,0,0,0,0.0,1
210000197308188830,96,0,0,0,0,0.0,1
220000196808075960,108,0,0,0,0,0.0,1
620000199001099740,127,0,0,0,0,0.0,1
33000019530417080X,117,0,0,0,0,0.0,1
650000195804185877,88,0,0,0,0,0.0,1
530000196103199907,105,0,0,0,0,0.0,1
210000195604017260,93,0,0,0,0,0.0,1
320000197209098851,97,0,0,0,0,0.0,1
120000196103191183,95,0,0,0,0,0.0,1
610000199306120473,109,0,0,0,0,0.0,1
32000019681227152X,94,0,0,0,0,0.0,1
220000199012154122,97,0,0,0,0,0.0,1
110000195012113562,111,0,0,0,0,0.0,1
130000196305294123,85,0,0,0,0,0.0,1
230000195503233865,97,0,0,0,0,0.0,1
140000200009043945,75,0,0,0,0,0.0,1
510000200111291012,91,0,0,0,0,0.0,1
500000197606053511,94,0,0,0,0,0.0,1
210000197412188478,101,0,0,0,0,0.0,1
620000196602106033,93,0,0,0,0,0.0,1
140000196603222912,88,0,0,0,0,0.0,1
540000195703059374,100,0,0,0,0,0.0,1
610000199107063509,115,0,0,0,0,0.0,1
110000196009099055,102,0,0,0,0,0.0,1
620000200001231305,90,0,0,0,0,0.0,1
640000196003015897,109,0,0,0,0,0.0,1
430000196305253496,98,0,0,0,0,0.0,1
230000199804302092,93,0,0,0,0,0.0,1
310000199405084913,105,0,0,0,0,0.0,1
430000199112272723,93,0,0,0,0,0.0,1
220000197903285549,98,0,0,0,0,0.0,1
450000197404261326,96,0,0,0,0,0.0,1
520000198305173518,111,0,0,0,0,0.0,1
500000196211203541,107,0,0,0,0,0.0,1
420000198802100324,95,0,0,0,0,0.0,1
320000199501298315,90,0,0,0,0,0.0,1
440000195209130821,118,0,0,0,0,0.0,1
370000200408316587,103,0,0,0,0,0.0,1
630000196210162898,98,0,0,0,0,0.0,1
210000195210130586,101,0,0,0,0,0.0,1
130000200104090967,113,0,0,0,0,0.0,1
500000196308254740,98,0,0,0,0,0.0,1
410000196303078563,98,0,0,0,0,0.0,1
230000198809200875,73,0,0,0,0,0.0,1
220000197212099982,85,0,0,0,0,0.0,1
540000198706019486,77,0,0,0,0,0.0,1
53000019690526079X,97,0,0,0,0,0.0,1
510000196404241722,102,0,0,0,0,0.0,1
41000019930924882X,108,0,0,0,0,0.0,1
450000199901122879,101,0,0,0,0,0.0,1
420000196707196154,91,0,0,0,0,0.0,1
330000197307104460,86,0,0,0,0,0.0,1
140000195707108597,96,0,0,0,0,0.0,1
450000195201144040,117,0,0,0,0,0.0,1
370000197302011780,98,0,0,0,0,0.0,1
640000199206075025,105,0,0,0,0,0.0,1
640000199904267008,87,0,0,0,0,0.0,1
230000198412028763,121,0,0,0,0,0.0,1
620000199808239679,88,0,0,0,0,0.0,1
120000195106108037,102,0,0,0,0,0.0,1
620000200404069357,109,0,0,0,0,0.0,1
120000199808070676,84,0,0,0,0,0.0,1
610000197508237363,100,0,0,0,0,0.0,1
520000200201247244,103,0,0,0,0,0.0,1
630000199106286309,114,0,0,0,0,0.0,1
420000199202095378,91,0,0,0,0,0.0,1
630000197311260299,102,0,0,0,0,0.0,1
620000199010230296,92,0,0,0,0,0.0,1
620000198901170843,94,0,0,0,0,0.0,1
360000200311215796,120,0,0,0,0,0.0,1
150000195906198240,105,0,0,0,0,0.0,1
410000196507195817,121,0,0,0,0,0.0,1
440000199008040182,96,0,0,0,0,0.0,1
320000198904159884,83,0,0,0,0,0.0,1
210000200402106453,109,0,0,0,0,0.0,1
220000195206170683,124,0,0,0,0,0.0,1
540000197607282372,104,0,0,0,0,0.0,1
360000199408151252,103,0,0,0,0,0.0,1
430000198603218751,96,0,0,0,0,0.0,1
310000197011273608,92,0,0,0,0,0.0,1
320000198911181342,109,0,0,0,0,0.0,1
540000198005238731,94,0,0,0,0,0.0,1
430000196001291063,129,0,0,0,0,0.0,1
430000199102153990,116,0,0,0,0,0.0,1
220000198401093736,105,0,0,0,0,0.0,1
50000019741218322X,94,0,0,0,0,0.0,1
22000019800907491X,112,0,0,0,0,0.0,1
520000199803102397,99,0,0,0,0,0.0,1
130000199911264382,91,0,0,0,0,0.0,1
420000197306015695,85,0,0,0,0,0.0,1
500000195809112383,85,0,0,0,0,0.0,1
500000195602140475,111,0,0,0,0,0.0,1
650000199911027557,92,0,0,0,0,0.0,1
520000195611086865,80,0,0,0,0,0.0,1
210000200211277081,110,0,0,0,0,0.0,1
13000019690115790X,99,0,0,0,0,0.0,1
440000196107266685,94,0,0,0,0,0.0,1
640000199404137581,88,0,0,0,0,0.0,1
460000197107081363,99,0,0,0,0,0.0,1
130000195702257452,99,0,0,0,0,0.0,1
220000200201083138,98,0,0,0,0,0.0,1
140000197209053844,106,0,0,0,0,0.0,1
14000019630901790X,97,0,0,0,0,0.0,1
330000196502262654,93,0,0,0,0,0.0,1
230000195305236037,98,0,0,0,0,0.0,1
460000196310157656,109,0,0,0,0,0.0,1
410000198906164013,83,0,0,0,0,0.0,1
350000200511226092,105,0,0,0,0,0.0,1
610000195801062356,117,0,0,0,0,0.0,1
610000197408284787,120,0,0,0,0,0.0,1
65000020050726816X,98,0,0,0,0,0.0,1
220000197905288065,111,0,0,0,0,0.0,1
420000199209196542,85,0,0,0,0,0.0,1
540000195906067657,101,0,0,0,0,0.0,1
210000198612283853,87,0,0,0,0,0.0,1
650000196011213668,113,0,0,0,0,0.0,1
13000019500917902X,82,0,0,0,0,0.0,1
320000195611014338,93,0,0,0,0,0.0,1
110000198309283734,105,0,0,0,0,0.0,1
31000019830718553X,84,0,0,0,0,0.0,1
520000199905302541,101,0,0,0,0,0.0,1
440000197406200293,106,0,0,0,0,0.0,1
340000196905104169,108,0,0,0,0,0.0,1
620000196107028656,108,0,0,0,0,0.0,1
350000200301168832,100,0,0,0,0,0.0,1
360000197007133003,105,0,0,0,0,0.0,1
230000195810050540,93,0,0,0,0,0.0,1
510000199004212846,100,0,0,0,0,0.0,1
330000198911162215,82,0,0,0,0,0.0,1
230000199007153637,90,0,0,0,0,0.0,1
460000198409188750,106,0,0,0,0,0.0,1
620000198405179443,91,0,0,0,0,0.0,1
450000195207011249,87,0,0,0,0,0.0,1
620000195609089024,99,0,0,0,0,0.0,1
230000200603044889,108,0,0,0,0,0.0,1
51000019830813044X,102,0,0,0,0,0.0,1
650000198507083720,100,0,0,0,0,0.0,1
110000195002127290,106,0,0,0,0,0.0,1
630000195210209890,105,0,0,0,0,0.0,1
530000199410295329,113,0,0,0,0,0.0,1
41000019570123140X,95,0,0,0,0,0.0,1
360000196109230758,91,0,0,0,0,0.0,1
220000196711100138,97,0,0,0,0,0.0,1
230000200501308003,97,0,0,0,0,0.0,1
420000197408092827,96,0,0,0,0,0.0,1
620000198408068079,107,0,0,0,0,0.0,1
210000196202099069,107,0,0,0,0,0.0,1
310000198804220914,104,0,0,0,0,0.0,1
120000197111243689,89,0,0,0,0,0.0,1
530000197306031236,106,0,0,0,0,0.0,1
650000199106019351,94,0,0,0,0,0.0,1
630000199708103928,93,0,0,0,0,0.0,1
370000196208044493,107,0,0,0,0,0.0,1
210000195606259212,103,0,0,0,0,0.0,1
610000195501172828,88,0,0,0,0,0.0,1
460000198402085476,101,0,0,0,0,0.0,1
120000200312074281,104,0,0,0,0,0.0,1
620000197907019277,100,0,0,0,0,0.0,1
330000197904079101,97,0,0,0,0,0.0,1
450000196103090020,89,0,0,0,0,0.0,1
510000200311224068,86,0,0,0,0,0.0,1
210000195501070640,86,0,0,0,0,0.0,1
360000197908036884,109,0,0,0,0,0.0,1
370000195911127325,100,0,0,0,0,0.0,1
500000199305111262,96,0,0,0,0,0.0,1
520000198802075572,115,0,0,0,0,0.0,1
110000196407249311,95,0,0,0,0,0.0,1
210000196902093901,120,0,0,0,0,0.0,1
350000196501234452,105,0,0,0,0,0.0,1
120000195001319153,102,0,0,0,0,0.0,1
460000197605010568,102,0,0,0,0,0.0,1
510000198705141767,105,0,0,0,0,0.0,1
140000199410177856,114,0,0,0,0,0.0,1
530000195807284398,103,0,0,0,0,0.0,1
210000200107181581,95,0,0,0,0,0.0,1
500000197606275333,105,0,0,0,0,0.0,1
230000196107233219,94,0,0,0,0,0.0,1
420000199801154472,111,0,0,0,0,0.0,1
540000198904283827,103,0,0,0,0,0.0,1
46000019690302746X,78,0,0,0,0,0.0,1
520000198105029917,130,0,0,0,0,0.0,1
530000197109309542,110,0,0,0,0,0.0,1
440000196505022598,100,0,0,0,0,0.0,1
350000195212154136,121,0,0,0,0,0.0,1
370000198009284418,109,0,0,0,0,0.0,1
620000199302151477,89,0,0,0,0,0.0,1
610000199403191484,109,0,0,0,0,0.0,1
110000198507119003,103,0,0,0,0,0.0,1
370000195407288963,84,0,0,0,0,0.0,1
450000195911125178,104,0,0,0,0,0.0,1
320000197303096297,96,0,0,0,0,0.0,1
440000200402199445,102,0,0,0,0,0.0,1
620000198702268530,104,0,0,0,0,0.0,1
620000197303279908,101,0,0,0,0,0.0,1
540000197709297428,96,0,0,0,0,0.0,1
630000199407255119,96,0,0,0,0,0.0,1
620000195703235227,101,0,0,0,0,0.0,1
320000199707162974,100,0,0,0,0,0.0,1
630000195408147365,97,0,0,0,0,0.0,1
360000198706084495,95,0,0,0,0,0.0,1
