ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss,level
520000198005147860,106,0,0,0,0,0.0,1
620000195108153745,90,0,0,0,0,0.0,1
620000196309138378,113,0,0,0,0,0.0,1
520000199905302541,98,0,0,0,0,0.0,1
630000199304108095,118,0,0,0,0,0.0,1
220000197212099982,114,0,0,0,0,0.0,1
45000019831221667X,106,0,0,0,0,0.0,1
140000196902038437,96,0,0,0,0,0.0,1
630000197311143455,84,0,0,0,0,0.0,1
610000197306164362,94,0,0,0,0,0.0,1
440000199108192132,90,0,0,0,0,0.0,1
340000199903118907,97,0,0,0,0,0.0,1
510000198909096945,90,0,0,0,0,0.0,1
530000200010126011,96,0,0,0,0,0.0,1
210000198107238525,90,0,0,0,0,0.0,1
530000200009245654,79,0,0,0,0,0.0,1
650000195607260575,90,0,0,0,0,0.0,1
420000199512011504,79,0,0,0,0,0.0,1
150000195901294022,96,0,0,0,0,0.0,1
610000199306120473,102,0,0,0,0,0.0,1
340000199311083472,91,0,0,0,0,0.0,1
130000197211275364,99,0,0,0,0,0.0,1
150000198511304559,102,0,0,0,0,0.0,1
500000197801178264,101,0,0,0,0,0.0,1
460000198405118237,100,0,0,0,0,0.0,1
440000195705113609,97,0,0,0,0,0.0,1
530000199507236907,92,0,0,0,0,0.0,1
320000195411091718,92,0,0,0,0,0.0,1
350000199803115241,94,0,0,0,0,0.0,1
530000199207200443,97,0,0,0,0,0.0,1
110000195407156145,97,0,0,0,0,0.0,1
520000196511063935,94,0,0,0,0,0.0,1
220000199201304820,106,0,0,0,0,0.0,1
640000200103144572,96,0,0,0,0,0.0,1
140000196303315711,99,0,0,0,0,0.0,1
460000197107081363,102,0,0,0,0,0.0,1
230000195807307843,103,0,0,0,0,0.0,1
450000199408218981,93,0,0,0,0,0.0,1
120000195801261850,90,0,0,0,0,0.0,1
460000195107232564,113,0,0,0,0,0.0,1
110000200209119654,88,0,0,0,0,0.0,1
230000198705203932,99,0,0,0,0,0.0,1
450000198303169939,98,0,0,0,0,0.0,1
310000196009279694,116,0,0,0,0,0.0,1
12000019841002806X,119,0,0,0,0,0.0,1
220000200201083138,112,0,0,0,0,0.0,1
330000195005245971,93,0,0,0,0,0.0,1
360000198001031393,90,0,0,0,0,0.0,1
130000200205212601,90,0,0,0,0,0.0,1
22000019720114563X,113,0,0,0,0,0.0,1
130000198304254567,98,0,0,0,0,0.0,1
620000200001231305,102,0,0,0,0,0.0,1
13000019881225896X,92,0,0,0,0,0.0,1
630000199112181802,97,0,0,0,0,0.0,1
460000199112224639,93,0,0,0,0,0.0,1
140000199810014925,115,0,0,0,0,0.0,1
230000197907310184,107,0,0,0,0,0.0,1
15000019881201458X,103,0,0,0,0,0.0,1
110000198701050708,89,0,0,0,0,0.0,1
21000019880317414X,100,0,0,0,0,0.0,1
420000195109247340,101,0,0,0,0,0.0,1
53000019620306978X,108,0,0,0,0,0.0,1
360000197106027951,110,0,0,0,0,0.0,1
450000196805117451,95,0,0,0,0,0.0,1
430000200403124734,110,0,0,0,0,0.0,1
510000200405149329,106,0,0,0,0,0.0,1
440000198406103519,92,0,0,0,0,0.0,1
370000196305103432,111,0,0,0,0,0.0,1
640000197310061775,119,0,0,0,0,0.0,1
140000199303068822,103,0,0,0,0,0.0,1
620000196204247092,104,0,0,0,0,0.0,1
130000199012112940,92,0,0,0,0,0.0,1
530000200409109758,88,0,0,0,0,0.0,1
130000197406191654,111,0,0,0,0,0.0,1
420000197012043068,102,0,0,0,0,0.0,1
340000195201319298,115,0,0,0,0,0.0,1
630000199106307296,99,0,0,0,0,0.0,1
620000199608122169,89,0,0,0,0,0.0,1
520000199110168203,111,0,0,0,0,0.0,1
340000198607306909,110,0,0,0,0,0.0,1
460000195709237127,93,0,0,0,0,0.0,1
460000196102140251,82,0,0,0,0,0.0,1
610000198607075931,72,0,0,0,0,0.0,1
620000200011139916,102,0,0,0,0,0.0,1
630000199407255119,91,0,0,0,0,0.0,1
630000197112084472,100,0,0,0,0,0.0,1
500000199105093493,109,0,0,0,0,0.0,1
640000195210192437,97,0,0,0,0,0.0,1
520000196610264097,90,0,0,0,0,0.0,1
130000195303291020,102,0,0,0,0,0.0,1
330000199301212232,105,0,0,0,0,0.0,1
620000198812013926,105,0,0,0,0,0.0,1
640000200609152406,91,0,0,0,0,0.0,1
230000199401314793,111,0,0,0,0,0.0,1
440000199211042255,95,0,0,0,0,0.0,1
310000198405124060,97,0,0,0,0,0.0,1
500000200409280787,102,0,0,0,0,0.0,1
540000196404288892,79,0,0,0,0,0.0,1
610000199403191484,86,0,0,0,0,0.0,1
650000195310032926,120,0,0,0,0,0.0,1
500000196308147558,92,0,0,0,0,0.0,1
620000198306283448,109,0,0,0,0,0.0,1
120000195704083298,75,0,0,0,0,0.0,1
340000196908103591,93,0,0,0,0,0.0,1
320000195905090993,103,0,0,0,0,0.0,1
530000196906280522,97,0,0,0,0,0.0,1
50000019771015788X,100,0,0,0,0,0.0,1
460000197807140088,89,0,0,0,0,0.0,1
620000197406247116,117,0,0,0,0,0.0,1
350000198311075605,101,0,0,0,0,0.0,1
420000195707275261,116,0,0,0,0,0.0,1
41000019920426513X,113,0,0,0,0,0.0,1
310000199903219315,118,0,0,0,0,0.0,1
230000195810050540,118,0,0,0,0,0.0,1
140000199410177856,113,0,0,0,0,0.0,1
650000197402264184,94,0,0,0,0,0.0,1
370000199701016983,103,0,0,0,0,0.0,1
150000197510174997,96,0,0,0,0,0.0,1
530000197501169134,90,0,0,0,0,0.0,1
220000198401093736,101,0,0,0,0,0.0,1
540000198304297619,103,0,0,0,0,0.0,1
620000198405179443,120,0,0,0,0,0.0,1
650000199610045954,87,0,0,0,0,0.0,1
140000197208280340,86,0,0,0,0,0.0,1
500000196310288093,116,0,0,0,0,0.0,1
210000197404044757,86,0,0,0,0,0.0,1
510000197503285872,93,0,0,0,0,0.0,1
410000197009178306,106,0,0,0,0,0.0,1
210000196308189097,97,0,0,0,0,0.0,1
440000196509156665,102,0,0,0,0,0.0,1
350000198606298101,84,0,0,0,0,0.0,1
220000197009282546,106,0,0,0,0,0.0,1
630000197305111326,129,0,0,0,0,0.0,1
420000199801154472,97,0,0,0,0,0.0,1
520000200201247244,105,0,0,0,0,0.0,1
350000197511062054,94,0,0,0,0,0.0,1
320000196112063834,111,0,0,0,0,0.0,1
500000199210101811,76,0,0,0,0,0.0,1
510000200211225063,90,0,0,0,0,0.0,1
140000196109189811,103,0,0,0,0,0.0,1
530000195702044048,92,0,0,0,0,0.0,1
450000195411097043,103,0,0,0,0,0.0,1
340000198804019204,111,0,0,0,0,0.0,1
110000199509290407,87,0,0,0,0,0.0,1
54000019741229279X,104,0,0,0,0,0.0,1
330000198210288157,121,0,0,0,0,0.0,1
410000199605244786,119,0,0,0,0,0.0,1
21000019971128504X,96,0,0,0,0,0.0,1
130000198110290498,101,0,0,0,0,0.0,1
330000196504168450,117,0,0,0,0,0.0,1
140000197210177123,98,0,0,0,0,0.0,1
540000198005238731,110,0,0,0,0,0.0,1
11000019790130355X,116,0,0,0,0,0.0,1
35000019650909188X,97,0,0,0,0,0.0,1
640000199801219492,110,0,0,0,0,0.0,1
610000198105044510,101,0,0,0,0,0.0,1
520000197803099926,109,0,0,0,0,0.0,1
500000196908277188,119,0,0,0,0,0.0,1
33000019900426807X,126,0,0,0,0,0.0,1
460000197107308062,104,0,0,0,0,0.0,1
650000195804185877,123,0,0,0,0,0.0,1
320000197205260073,100,0,0,0,0,0.0,1
610000195801062356,91,0,0,0,0,0.0,1
330000196207300128,119,0,0,0,0,0.0,1
640000200512316187,102,0,0,0,0,0.0,1
540000195703059374,109,0,0,0,0,0.0,1
630000198101268537,93,0,0,0,0,0.0,1
360000197811145697,110,0,0,0,0,0.0,1
210000196002098328,116,0,0,0,0,0.0,1
540000198804117952,102,0,0,0,0,0.0,1
650000198206106909,118,0,0,0,0,0.0,1
63000019631018033X,100,0,0,0,0,0.0,1
310000197204254278,109,0,0,0,0,0.0,1
36000019991218028X,103,0,0,0,0,0.0,1
370000200411039955,120,0,0,0,0,0.0,1
640000198812319339,104,0,0,0,0,0.0,1
510000200109118456,105,0,0,0,0,0.0,1
450000199511098818,98,0,0,0,0,0.0,1
410000199811018202,102,0,0,0,0,0.0,1
450000199402042196,97,0,0,0,0,0.0,1
630000196912053477,102,0,0,0,0,0.0,1
430000196001291063,98,0,0,0,0,0.0,1
420000199903249368,98,0,0,0,0,0.0,1
14000019610916565X,102,0,0,0,0,0.0,1
540000200404177235,105,0,0,0,0,0.0,1
450000200505045168,106,0,0,0,0,0.0,1
510000197403113117,119,0,0,0,0,0.0,1
620000199603095712,100,0,0,0,0,0.0,1
230000195905237260,111,0,0,0,0,0.0,1
520000195106240606,92,0,0,0,0,0.0,1
530000195203036756,101,0,0,0,0,0.0,1
210000197112076757,104,0,0,0,0,0.0,1
310000200505069011,96,0,0,0,0,0.0,1
430000200009089408,101,0,0,0,0,0.0,1
220000197011038737,110,0,0,0,0,0.0,1
140000198101044481,107,0,0,0,0,0.0,1
370000198804172036,98,0,0,0,0,0.0,1
320000200607016684,92,0,0,0,0,0.0,1
350000196501234452,98,0,0,0,0,0.0,1
460000198201115675,100,0,0,0,0,0.0,1
230000197211229783,97,0,0,0,0,0.0,1
460000195808073527,110,0,0,0,0,0.0,1
140000200505029712,111,0,0,0,0,0.0,1
310000200105239894,107,0,0,0,0,0.0,1
420000197606109992,106,0,0,0,0,0.0,1
330000197201027225,107,0,0,0,0,0.0,1
540000196004050068,88,0,0,0,0,0.0,1
630000196711220427,102,0,0,0,0,0.0,1
540000198905121643,111,0,0,0,0,0.0,1
460000196310157656,108,0,0,0,0,0.0,1
150000198902132248,103,0,0,0,0,0.0,1
630000195307235550,107,0,0,0,0,0.0,1
370000196208044493,105,0,0,0,0,0.0,1
440000195209130821,112,0,0,0,0,0.0,1
610000197408284787,91,0,0,0,0,0.0,1
520000196310281995,97,0,0,0,0,0.0,1
630000199504264199,118,0,0,0,0,0.0,1
450000199503275124,107,0,0,0,0,0.0,1
640000199407074694,91,0,0,0,0,0.0,1
410000197007214879,98,0,0,0,0,0.0,1
360000196807164671,93,0,0,0,0,0.0,1
210000199710228836,118,0,0,0,0,0.0,1
620000197311170013,104,0,0,0,0,0.0,1
610000195706293287,106,0,0,0,0,0.0,1
520000197111295993,95,0,0,0,0,0.0,1
440000197905288437,91,0,0,0,0,0.0,1
120000200005029798,96,0,0,0,0,0.0,1
65000019870816819X,103,0,0,0,0,0.0,1
420000199406036409,95,0,0,0,0,0.0,1
120000196503080669,102,0,0,0,0,0.0,1
620000197906075656,99,0,0,0,0,0.0,1
120000200505053487,89,0,0,0,0,0.0,1
52000019590731058X,103,0,0,0,0,0.0,1
430000197411201766,102,0,0,0,0,0.0,1
410000195307106280,103,0,0,0,0,0.0,1
350000195101295753,109,0,0,0,0,0.0,1
410000195609115035,112,0,0,0,0,0.0,1
110000196707016499,102,0,0,0,0,0.0,1
610000199105314650,118,0,0,0,0,0.0,1
510000198403030770,94,0,0,0,0,0.0,1
230000200608144870,92,0,0,0,0,0.0,1
120000198910151013,104,0,0,0,0,0.0,1
540000198607060993,88,0,0,0,0,0.0,1
45000019750320161X,85,0,0,0,0,0.0,1
320000197510148491,108,0,0,0,0,0.0,1
360000195103073398,113,0,0,0,0,0.0,1
320000195611014338,97,0,0,0,0,0.0,1
510000198503275089,102,0,0,0,0,0.0,1
130000195604219436,104,0,0,0,0,0.0,1
420000196003226300,96,0,0,0,0,0.0,1
510000198705141767,96,0,0,0,0,0.0,1
310000200612231870,86,0,0,0,0,0.0,1
500000196403300952,127,0,0,0,0,0.0,1
610000198305303468,97,0,0,0,0,0.0,1
530000199102097814,95,0,0,0,0,0.0,1
650000198406079167,102,0,0,0,0,0.0,1
230000198511262483,108,0,0,0,0,0.0,1
220000196206117385,109,0,0,0,0,0.0,1
370000195210278366,107,0,0,0,0,0.0,1
520000196408118627,98,0,0,0,0,0.0,1
620000198702268530,100,0,0,0,0,0.0,1
420000197808087437,112,0,0,0,0,0.0,1
410000199006300643,101,0,0,0,0,0.0,1
53000019960117751X,85,0,0,0,0,0.0,1
370000197611199588,89,0,0,0,0,0.0,1
540000195906067657,98,0,0,0,0,0.0,1
350000195212256247,104,0,0,0,0,0.0,1
440000198209231693,82,0,0,0,0,0.0,1
650000197901118341,96,0,0,0,0,0.0,1
340000195410314602,103,0,0,0,0,0.0,1
310000199008088080,103,0,0,0,0,0.0,1
110000199204249139,103,0,0,0,0,0.0,1
36000019531220434X,95,0,0,0,0,0.0,1
150000196207167263,109,0,0,0,0,0.0,1
210000199512056383,96,0,0,0,0,0.0,1
320000199903057004,105,0,0,0,0,0.0,1
22000019611222231X,117,0,0,0,0,0.0,1
340000196310178249,126,0,0,0,0,0.0,1
650000200109246870,98,0,0,0,0,0.0,1
520000199210074829,99,0,0,0,0,0.0,1
610000197202133684,98,0,0,0,0,0.0,1
430000198709242776,101,0,0,0,0,0.0,1
370000196404031534,90,0,0,0,0,0.0,1
420000200001140326,105,0,0,0,0,0.0,1
23000019740817427X,106,0,0,0,0,0.0,1
640000199904267008,100,0,0,0,0,0.0,1
370000196509285450,105,0,0,0,0,0.0,1
520000196709165160,113,0,0,0,0,0.0,1
610000200207105054,86,0,0,0,0,0.0,1
320000200602273585,97,0,0,0,0,0.0,1
420000195011052780,90,0,0,0,0,0.0,1
230000198406223650,99,0,0,0,0,0.0,1
530000197704226469,95,0,0,0,0,0.0,1
430000198712150696,104,0,0,0,0,0.0,1
43000019930822175X,109,0,0,0,0,0.0,1
420000195901077138,99,0,0,0,0,0.0,1
34000019741210275X,112,0,0,0,0,0.0,1
150000196906127877,108,0,0,0,0,0.0,1
330000200410205141,106,0,0,0,0,0.0,1
640000195006032575,95,0,0,0,0,0.0,1
350000195211129043,88,0,0,0,0,0.0,1
610000195303072690,91,0,0,0,0,0.0,1
650000195803215827,105,0,0,0,0,0.0,1
120000198802295490,90,0,0,0,0,0.0,1
210000199603144944,89,0,0,0,0,0.0,1
230000198811176026,100,0,0,0,0,0.0,1
23000019791122908X,102,0,0,0,0,0.0,1
450000196208121727,114,0,0,0,0,0.0,1
350000195701087325,92,0,0,0,0,0.0,1
230000195305236037,108,0,0,0,0,0.0,1
650000197510189732,95,0,0,0,0,0.0,1
440000195108309136,101,0,0,0,0,0.0,1
430000200508193218,94,0,0,0,0,0.0,1
140000200211237575,94,0,0,0,0,0.0,1
230000197407042646,104,0,0,0,0,0.0,1
620000200206283176,98,0,0,0,0,0.0,1
33000019661211429X,104,0,0,0,0,0.0,1
410000197709204608,106,0,0,0,0,0.0,1
110000198409188056,113,0,0,0,0,0.0,1
210000200005119541,92,0,0,0,0,0.0,1
210000196202099069,92,0,0,0,0,0.0,1
50000019520127451X,112,0,0,0,0,0.0,1
420000200411125049,95,0,0,0,0,0.0,1
150000195208291114,115,0,0,0,0,0.0,1
510000196501251498,101,0,0,0,0,0.0,1
520000198105266218,94,0,0,0,0,0.0,1
360000199210172349,83,0,0,0,0,0.0,1
34000019540722573X,102,0,0,0,0,0.0,1
650000199412035122,108,0,0,0,0,0.0,1
150000197504173664,105,0,0,0,0,0.0,1
500000196602069052,71,0,0,0,0,0.0,1
110000196108173070,102,0,0,0,0,0.0,1
360000197704134183,104,0,0,0,0,0.0,1
510000197310167693,99,0,0,0,0,0.0,1
530000197508207578,99,0,0,0,0,0.0,1
37000019610517958X,96,0,0,0,0,0.0,1
370000198206150128,94,0,0,0,0,0.0,1
520000200101228361,87,0,0,0,0,0.0,1
360000199408228600,109,0,0,0,0,0.0,1
520000200508153453,81,0,0,0,0,0.0,1
440000200101281568,95,0,0,0,0,0.0,1
130000199308084539,110,0,0,0,0,0.0,1
110000197302100726,106,0,0,0,0,0.0,1
440000199812030751,109,0,0,0,0,0.0,1
410000195708313352,99,0,0,0,0,0.0,1
540000198706019486,103,0,0,0,0,0.0,1
310000199008243933,100,0,0,0,0,0.0,1
620000196703078553,107,0,0,0,0,0.0,1
520000196805151447,98,0,0,0,0,0.0,1
420000195601263107,103,0,0,0,0,0.0,1
620000200503180886,94,0,0,0,0,0.0,1
370000197307231897,94,0,0,0,0,0.0,1
150000198611299144,99,0,0,0,0,0.0,1
320000196012060214,100,0,0,0,0,0.0,1
610000197107316706,103,0,0,0,0,0.0,1
450000199807208799,86,0,0,0,0,0.0,1
620000197908246711,86,0,0,0,0,0.0,1
110000199512218713,107,0,0,0,0,0.0,1
130000197403140325,112,0,0,0,0,0.0,1
37000019810827213X,100,0,0,0,0,0.0,1
640000199101171061,82,0,0,0,0,0.0,1
130000196305294123,104,0,0,0,0,0.0,1
220000200301039652,101,0,0,0,0,0.0,1
52000019610811021X,91,0,0,0,0,0.0,1
540000195701229165,99,0,0,0,0,0.0,1
130000196506049140,109,0,0,0,0,0.0,1
460000195204290619,91,0,0,0,0,0.0,1
530000198902242982,116,0,0,0,0,0.0,1
530000199410295329,95,0,0,0,0,0.0,1
420000200507050854,106,0,0,0,0,0.0,1
410000195206154072,117,0,0,0,0,0.0,1
130000195510273087,84,0,0,0,0,0.0,1
640000197604190951,89,0,0,0,0,0.0,1
340000196605203384,103,0,0,0,0,0.0,1
64000019830204913X,100,0,0,0,0,0.0,1
350000199410051152,114,0,0,0,0,0.0,1
370000197207034060,82,0,0,0,0,0.0,1
640000197903290370,101,0,0,0,0,0.0,1
640000196601194039,106,0,0,0,0,0.0,1
350000197812315860,110,0,0,0,0,0.0,1
440000195111252118,107,0,0,0,0,0.0,1
620000195704176265,110,0,0,0,0,0.0,1
520000195501311363,103,0,0,0,0,0.0,1
630000198201253340,98,0,0,0,0,0.0,1
140000197310121178,104,0,0,0,0,0.0,1
110000196610222341,108,0,0,0,0,0.0,1
510000196212197982,99,0,0,0,0,0.0,1
51000019551010695X,98,0,0,0,0,0.0,1
34000019690504950X,125,0,0,0,0,0.0,1
44000019810818463X,100,0,0,0,0,0.0,1
500000197507034753,88,0,0,0,0,0.0,1
460000198402085476,82,0,0,0,0,0.0,1
46000019730630630X,113,0,0,0,0,0.0,1
440000199210016557,116,0,0,0,0,0.0,1
120000198105317041,107,0,0,0,0,0.0,1
610000200503187947,97,0,0,0,0,0.0,1
350000198512221795,109,0,0,0,0,0.0,1
210000196208146305,104,0,0,0,0,0.0,1
510000198007155678,93,0,0,0,0,0.0,1
220000199310261102,94,0,0,0,0,0.0,1
220000195712123847,98,0,0,0,0,0.0,1
230000198912053500,91,0,0,0,0,0.0,1
540000197603177700,102,0,0,0,0,0.0,1
530000200201308010,82,0,0,0,0,0.0,1
500000199901241565,86,0,0,0,0,0.0,1
150000199603137377,105,0,0,0,0,0.0,1
310000195902284467,97,0,0,0,0,0.0,1
500000197001181211,94,0,0,0,0,0.0,1
640000197104158322,111,0,0,0,0,0.0,1
500000200104099004,95,0,0,0,0,0.0,1
460000199904148080,111,0,0,0,0,0.0,1
630000199708103928,88,0,0,0,0,0.0,1
37000019811008324X,106,0,0,0,0,0.0,1
140000197611245983,105,0,0,0,0,0.0,1
320000198201155393,89,0,0,0,0,0.0,1
530000195110164783,120,0,0,0,0,0.0,1
430000196907206419,99,0,0,0,0,0.0,1
230000197009101209,91,0,0,0,0,0.0,1
330000199303111195,101,0,0,0,0,0.0,1
130000196111102808,94,0,0,0,0,0.0,1
360000195410163692,79,0,0,0,0,0.0,1
230000196601120412,105,0,0,0,0,0.0,1
540000197609097787,107,0,0,0,0,0.0,1
530000195508269219,95,0,0,0,0,0.0,1
310000195108299602,103,0,0,0,0,0.0,1
350000197209134221,100,0,0,0,0,0.0,1
140000196902230090,103,0,0,0,0,0.0,1
140000199801238513,104,0,0,0,0,0.0,1
350000195312249298,90,0,0,0,0,0.0,1
500000195601144300,97,0,0,0,0,0.0,1
610000198101199937,87,0,0,0,0,0.0,1
320000197503039684,103,0,0,0,0,0.0,1
460000199203167318,100,0,0,0,0,0.0,1
500000196211203541,91,0,0,0,0,0.0,1
500000196909275002,96,0,0,0,0,0.0,1
21000019530817216X,98,0,0,0,0,0.0,1
650000195901137084,102,0,0,0,0,0.0,1
210000196104205040,105,0,0,0,0,0.0,1
12000019740521279X,106,0,0,0,0,0.0,1
210000198803227010,97,0,0,0,0,0.0,1
650000200609291205,104,0,0,0,0,0.0,1
620000197104095815,90,0,0,0,0,0.0,1
410000199812080307,99,0,0,0,0,0.0,1
310000200203030867,96,0,0,0,0,0.0,1
41000019850430890X,106,0,0,0,0,0.0,1
610000195504216953,99,0,0,0,0,0.0,1
430000200007227301,87,0,0,0,0,0.0,1
450000200504273628,105,0,0,0,0,0.0,1
330000196906041735,91,0,0,0,0,0.0,1
330000199509095821,93,0,0,0,0,0.0,1
120000195205282858,101,0,0,0,0,0.0,1
320000198904159884,107,0,0,0,0,0.0,1
310000196901315553,108,0,0,0,0,0.0,1
500000195602140475,99,0,0,0,0,0.0,1
360000199506250211,99,0,0,0,0,0.0,1
310000196312140986,103,0,0,0,0,0.0,1
230000199201201313,113,0,0,0,0,0.0,1
150000198606088828,109,0,0,0,0,0.0,1
520000199505212504,91,0,0,0,0,0.0,1
460000200506105857,105,0,0,0,0,0.0,1
460000195302255008,112,0,0,0,0,0.0,1
120000200611132592,97,0,0,0,0,0.0,1
32000019820804862X,93,0,0,0,0,0.0,1
650000199106019351,98,0,0,0,0,0.0,1
440000196705183732,93,0,0,0,0,0.0,1
650000199611049885,109,0,0,0,0,0.0,1
440000200302163971,87,0,0,0,0,0.0,1
410000198909245855,128,0,0,0,0,0.0,1
640000199206075025,91,0,0,0,0,0.0,1
31000019640518614X,96,0,0,0,0,0.0,1
65000020050726816X,75,0,0,0,0,0.0,1
620000195609089024,115,0,0,0,0,0.0,1
140000196601195690,94,0,0,0,0,0.0,1
640000199303054488,96,0,0,0,0,0.0,1
370000196007278074,108,0,0,0,0,0.0,1
65000019740911041X,99,0,0,0,0,0.0,1
310000200205303179,104,0,0,0,0,0.0,1
210000198507093580,98,0,0,0,0,0.0,1
420000199209196542,99,0,0,0,0,0.0,1
150000200405136272,115,0,0,0,0,0.0,1
370000199406172465,98,0,0,0,0,0.0,1
460000195403151611,99,0,0,0,0,0.0,1
450000195911257488,122,0,0,0,0,0.0,1
410000199606039514,90,0,0,0,0,0.0,1
520000195112090982,108,0,0,0,0,0.0,1
410000200011020369,112,0,0,0,0,0.0,1
500000197301266372,110,0,0,0,0,0.0,1
370000195809261210,105,0,0,0,0,0.0,1
650000200111201882,87,0,0,0,0,0.0,1
500000195008093717,118,0,0,0,0,0.0,1
650000195011092515,92,0,0,0,0,0.0,1
500000195409236213,111,0,0,0,0,0.0,1
450000197908310865,87,0,0,0,0,0.0,1
540000198904283827,89,0,0,0,0,0.0,1
410000199801204001,113,0,0,0,0,0.0,1
220000200508292137,112,0,0,0,0,0.0,1
440000196607275406,107,0,0,0,0,0.0,1
620000198505045610,118,0,0,0,0,0.0,1
110000196009099055,108,0,0,0,0,0.0,1
210000195210130586,91,0,0,0,0,0.0,1
420000195804283167,93,0,0,0,0,0.0,1
360000195407283853,91,0,0,0,0,0.0,1
120000198402086155,94,0,0,0,0,0.0,1
540000200502067806,92,0,0,0,0,0.0,1
52000019680218709X,89,0,0,0,0,0.0,1
110000198003013440,87,0,0,0,0,0.0,1
340000197809293419,107,0,0,0,0,0.0,1
23000019880416254X,107,0,0,0,0,0.0,1
350000195905262439,101,0,0,0,0,0.0,1
320000195202045854,103,0,0,0,0,0.0,1
620000200402187421,82,0,0,0,0,0.0,1
11000019890608037X,107,0,0,0,0,0.0,1
640000200404194004,90,0,0,0,0,0.0,1
460000195102062885,111,0,0,0,0,0.0,1
520000197306201942,98,0,0,0,0,0.0,1
320000199106243816,93,0,0,0,0,0.0,1
450000196405098917,95,0,0,0,0,0.0,1
13000020060123241X,120,0,0,0,0,0.0,1
410000195202178747,114,0,0,0,0,0.0,1
320000200010154881,101,0,0,0,0,0.0,1
610000196609289141,110,0,0,0,0,0.0,1
430000196010202501,96,0,0,0,0,0.0,1
430000199802037050,90,0,0,0,0,0.0,1
430000197011250091,94,0,0,0,0,0.0,1
330000197904079101,90,0,0,0,0,0.0,1
110000199505038183,98,0,0,0,0,0.0,1
410000200012024580,105,0,0,0,0,0.0,1
630000200607014809,92,0,0,0,0,0.0,1
120000197111243689,115,0,0,0,0,0.0,1
210000197710133547,100,0,0,0,0,0.0,1
450000198508060056,84,0,0,0,0,0.0,1
130000196712090224,113,0,0,0,0,0.0,1
430000199102153990,95,0,0,0,0,0.0,1
310000197506255735,108,0,0,0,0,0.0,1
330000199208112405,72,0,0,0,0,0.0,1
450000197404261326,89,0,0,0,0,0.0,1
420000196104289925,88,0,0,0,0,0.0,1
51000019640316952X,106,0,0,0,0,0.0,1
140000197612095008,89,0,0,0,0,0.0,1
63000019911214071X,94,0,0,0,0,0.0,1
520000198802075572,98,0,0,0,0,0.0,1
440000200009129766,94,0,0,0,0,0.0,1
350000197212164464,99,0,0,0,0,0.0,1
310000198010138089,83,0,0,0,0,0.0,1
460000200112122419,107,0,0,0,0,0.0,1
520000195611086865,91,0,0,0,0,0.0,1
420000198701249664,105,0,0,0,0,0.0,1
450000195602073554,93,0,0,0,0,0.0,1
370000199805090280,106,0,0,0,0,0.0,1
650000199102113906,104,0,0,0,0,0.0,1
460000198307141601,85,0,0,0,0,0.0,1
50000019670827306X,103,0,0,0,0,0.0,1
500000197811301211,115,0,0,0,0,0.0,1
370000196608078000,102,0,0,0,0,0.0,1
540000198808142311,72,0,0,0,0,0.0,1
620000197302269740,98,0,0,0,0,0.0,1
640000197109027313,114,0,0,0,0,0.0,1
510000197206212191,88,0,0,0,0,0.0,1
450000195901225570,107,0,0,0,0,0.0,1
540000196712133729,130,0,0,0,0,0.0,1
140000199007131655,113,0,0,0,0,0.0,1
430000199401196018,96,0,0,0,0,0.0,1
110000198808082320,95,0,0,0,0,0.0,1
630000196503297286,113,0,0,0,0,0.0,1
530000199604068562,90,0,0,0,0,0.0,1
440000196107266685,90,0,0,0,0,0.0,1
370000197903214815,115,0,0,0,0,0.0,1
610000197607047979,112,0,0,0,0,0.0,1
360000198407065577,82,0,0,0,0,0.0,1
310000197003166765,111,0,0,0,0,0.0,1
510000195103241791,95,0,0,0,0,0.0,1
620000200005225201,108,0,0,0,0,0.0,1
420000197511052540,99,0,0,0,0,0.0,1
150000196802118634,96,0,0,0,0,0.0,1
370000198201036860,97,0,0,0,0,0.0,1
540000198110305182,121,0,0,0,0,0.0,1
370000198409022302,74,0,0,0,0,0.0,1
540000197911224732,116,0,0,0,0,0.0,1
430000199705294194,82,0,0,0,0,0.0,1
650000197802244668,122,0,0,0,0,0.0,1
650000195212105167,95,0,0,0,0,0.0,1
610000196305206124,88,0,0,0,0,0.0,1
350000196207160982,86,0,0,0,0,0.0,1
220000197605085055,108,0,0,0,0,0.0,1
540000199505046503,112,0,0,0,0,0.0,1
450000200611229008,91,0,0,0,0,0.0,1
13000019501101569X,96,0,0,0,0,0.0,1
350000195006195121,91,0,0,0,0,0.0,1
440000198503133330,115,0,0,0,0,0.0,1
540000196610260823,97,0,0,0,0,0.0,1
460000196309055687,118,0,0,0,0,0.0,1
410000198004282969,94,0,0,0,0,0.0,1
220000198112012733,108,0,0,0,0,0.0,1
530000199403307918,100,0,0,0,0,0.0,1
310000199208023003,88,0,0,0,0,0.0,1
360000197908036884,98,0,0,0,0,0.0,1
350000200202132500,103,0,0,0,0,0.0,1
360000197507280771,112,0,0,0,0,0.0,1
610000199107063509,81,0,0,0,0,0.0,1
110000200303168786,85,0,0,0,0,0.0,1
130000199409242882,109,0,0,0,0,0.0,1
450000195206102253,91,0,0,0,0,0.0,1
