ID,Credit_Score
330000195005245971,81.38
450000197802025206,85.13
130000198407204570,96.99
32000019901019065X,99.76
460000199904148080,87.82
540000197011176237,81.36
220000195903220519,89.47
650000195310032926,80.59
340000199903302587,91.34
310000198807308639,86.77
340000198109201362,91.17
450000199506215397,86.12
520000196610264097,83.57
210000197211032231,99.01
440000199807143866,93.16
110000199407034912,95.68
310000197204254278,99.76
36000019610326034X,87.91
610000195009185002,95.13
370000199406085070,84.13
120000197607081062,90.52
410000195708313352,98.36
610000198205028091,82.29
22000019900507022X,92.4
330000197811101699,86.03
140000198705045960,82.37
34000019841019822X,97.41
440000197612019903,90.25
420000199512011504,82.73
640000200103144572,83.31
540000200502067806,92.63
450000196811237206,81.72
530000197003275743,84.88
650000198206106909,97.21
110000197705018989,99.73
630000197201304166,99.93
36000019531220434X,88.4
540000200404177235,94.04
500000195706093327,98.21
320000196205231219,96.89
130000196111102808,89.58
540000195105026484,90.96
350000198311075605,94.45
110000199101035592,89.68
310000198505231533,88.18
230000200111156518,97.04
13000019881225896X,99.67
420000196003226300,81.75
500000196710061103,85.38
440000195306205653,87.14
510000198407124117,91.17
630000195201201467,81.01
330000197807253921,87.21
310000199008088080,93.71
530000196807059312,83.69
210000197112076757,86.03
440000196307265185,92.92
450000195012216965,95.57
310000197402053741,83.09
370000198802153851,99.33
420000197210271555,97.18
110000198003013440,92.55
130000197307254832,91.9
330000200209119356,89.82
440000198205042799,98.44
340000200410177496,97.32
12000020061205475X,95.23
450000199402042196,94.79
320000195409230918,84.25
230000197303067793,91.98
500000198508092749,98.11
610000200503187947,93.82
530000197704226469,83.84
410000199606039514,90.99
410000195506198720,88.5
130000198510027621,88.26
220000198806191350,84.57
360000195407283853,95.64
350000198203093822,98.63
530000196712146675,80.51
230000197407042646,93.5
450000197301176188,97.69
540000197108127298,99.77
430000197810109238,87.04
440000197905288437,98.33
430000197111237441,91.17
150000198606088828,85.75
220000196601243285,90.92
330000196106266266,86.46
220000196004273507,87.44
430000199401196018,98.47
510000196801254578,85.68
430000200007227301,90.49
510000195905118410,99.32
210000197701028825,83.31
320000195809104566,95.98
460000198307141601,86.21
430000197303117719,89.41
370000197310046334,90.69
540000195512268878,96.49
450000196601116748,96.56
320000196405100379,95.99
310000200402294670,93.36
530000197508207578,85.08
610000198304156187,90.14
650000197901118341,84.22
620000195009066814,81.13
310000196701040145,87.86
150000200407051141,88.46
110000197905027150,91.87
530000196906280522,94.35
15000020021117166X,87.37
530000199106303232,91.07
610000196305206124,80.39
320000200405227993,97.53
370000196005262343,96.44
460000195709237127,98.67
430000198406081338,96.95
320000200312070632,82.62
370000198607225557,81.8
310000199708307061,88.08
210000196308159154,86.72
110000195403071267,95.25
230000199201201313,94.36
510000196103270378,94.71
120000198203050985,98.19
220000195306290914,97.28
320000196501084495,81.97
510000195802137168,94.04
110000197312040843,89.74
360000199504247166,85.28
140000198809205439,81.11
230000200412256432,93.6
220000199211260622,84.89
340000200503269461,99.81
650000199602134172,98.18
130000195303089359,93.75
110000196503251091,88.9
450000195206102253,91.2
450000200606020939,96.6
450000195401158244,88.36
610000196609289141,83.01
640000198511110320,99.33
230000198106098384,81.56
500000199709254980,98.31
340000196503013416,96.15
360000200412227016,95.5
350000197711208521,98.65
140000197611245983,87.93
630000196711220427,91.69
510000198403030770,98.32
440000195108309136,97.64
54000019961219785X,88.72
140000197612095008,94.0
540000197408281596,97.76
64000019890423229X,84.95
610000197306164362,89.36
520000198203284567,83.8
630000198306290359,81.32
640000197901216388,85.05
650000199705298532,83.4
650000195005171719,94.13
330000200609179155,86.11
440000200009129766,98.71
520000196407072911,84.62
42000019560425306X,97.07
350000198605166676,95.07
31000019731221111X,87.36
370000198409022302,86.97
130000200511023745,88.49
640000195210192437,91.25
620000200005225201,96.27
120000199205099162,96.09
140000198101044481,80.15
150000197907128833,81.81
610000197607047979,80.96
230000199910219778,87.45
510000198103128776,87.56
140000196902038437,83.01
650000196411039371,82.6
210000199610060554,94.27
320000199612035921,80.16
410000198406139743,84.04
230000198708054792,97.66
430000196801027973,80.53
350000197511062054,82.1
440000196303308969,86.29
330000195806075079,99.19
640000197406292885,82.34
51000019640316952X,96.25
210000199603144944,98.6
460000195808073527,97.51
530000195110164783,93.79
140000200505029712,87.38
640000199510260188,88.91
130000199705105276,90.14
21000019530817216X,82.86
130000196412155639,89.16
230000195908165311,91.68
430000197011250091,84.23
130000198812189087,88.47
130000199606017932,82.79
650000195806303611,91.95
510000196507104202,86.51
120000195905185178,80.31
210000197209109682,87.76
610000195510314947,86.05
460000196902086046,82.26
630000196812147206,95.94
540000197510264151,86.24
520000198005147860,81.35
340000197912206459,98.52
430000196805263201,98.52
340000195705209746,85.14
220000197303083214,94.22
610000197107316706,95.9
220000196206117385,84.96
210000196411058642,90.36
410000198710315713,90.86
450000199503287010,84.59
120000200311057631,90.27
33000019661211429X,83.32
450000199511098818,94.83
650000195807036121,88.86
530000197902022918,99.76
340000199209283291,83.58
360000196907174674,87.96
350000199410051152,85.72
350000199803115241,93.83
620000198505045610,80.61
350000199901075319,85.38
410000197506222021,80.62
34000019521125044X,94.76
340000198607306909,87.08
520000196310067040,82.0
460000200509221765,82.32
310000198507120829,91.02
64000019560317271X,98.62
610000200107266221,99.99
11000019690212230X,91.37
410000195307106280,97.56
340000200203182954,91.76
460000196102140251,91.11
63000019750103804X,99.49
210000197709037566,82.44
370000196501231255,82.62
230000195807307843,82.88
640000198609269364,97.93
500000197507034753,85.87
500000199905281265,82.08
130000198110290498,84.91
310000200408132058,95.44
500000195601144300,96.5
310000199608025278,90.27
46000019730630630X,95.27
340000199410041091,95.89
500000199106202444,83.24
530000195602282647,96.58
230000198406223650,80.69
420000198912100149,99.26
460000200312184032,98.86
51000019611005952X,90.85
230000200405256207,83.18
420000195703021758,99.82
430000199207050664,86.3
610000198803040103,95.02
620000195108153745,86.71
640000199312169826,96.59
520000198307084906,89.63
410000196809203325,92.05
220000198401011155,95.36
230000198811176026,80.42
330000199308123654,95.54
120000195205282858,89.16
620000195412142733,99.07
310000197405238274,84.67
140000195309309107,82.09
530000195509174481,90.08
500000196602069052,90.5
130000199409242882,89.85
460000196904130872,85.35
230000196601120412,97.42
35000019650909188X,90.11
370000199701016983,93.54
530000199604068562,96.65
610000195303072690,89.84
450000195112163813,95.44
620000200011139916,81.35
150000195804205630,92.68
630000197303199328,91.04
120000199908104765,87.62
460000198405118237,93.06
220000200506201078,96.24
330000195009021377,87.17
440000199201231634,99.47
520000196001018667,92.25
310000198405124060,99.92
150000199603137377,87.34
450000196912201894,84.46
62000019890920979X,99.44
440000200410108523,87.11
540000198804117952,93.26
520000195611288598,98.35
450000197501037625,93.31
640000198202212817,85.0
420000198701249664,90.68
460000199909192355,87.51
640000197909082978,91.11
220000196805034207,97.14
11000019711220740X,82.82
630000195206147228,88.2
370000198201036860,96.01
15000019701218165X,99.48
460000198210212047,97.66
50000019520601387X,88.16
320000197304157856,98.1
210000197606281697,95.76
13000019501101569X,89.33
230000198705203932,95.39
41000019710923183X,88.28
230000195811233904,86.2
650000199203017518,81.43
650000199412035122,96.76
410000197105250187,81.71
430000198607042837,80.75
410000199801204001,94.83
140000198005199221,94.66
370000195809261210,87.44
410000199605244786,92.86
110000199512218713,98.06
150000196006224882,84.83
630000199701305930,99.03
620000198909128287,95.11
37000019610517958X,97.35
62000019990529432X,93.7
21000019650206604X,82.01
340000200006259641,83.84
530000196902251345,85.19
320000197510148491,83.57
430000198912127212,85.22
450000200611229008,80.77
110000199904096719,95.64
420000195109247340,85.96
650000199404139343,92.32
640000197507019458,94.0
530000198903156912,87.83
640000198812319339,81.55
650000199312104418,80.0
310000200505069011,92.79
520000195210017797,83.44
440000196003268643,95.89
360000198010264017,97.54
440000199210016557,88.68
520000195112090982,98.07
330000196701077304,94.1
50000019701116874X,89.31
640000195301132309,89.26
150000197311196894,99.34
430000195510175920,93.26
640000197903290370,82.15
520000197802049572,86.46
330000197603235641,87.09
330000199208112405,83.57
350000198701123289,90.52
310000200202238631,83.96
220000199512241820,88.56
360000196808027468,87.48
440000198209231693,87.7
640000199608204328,89.82
370000197307231897,88.95
360000197811145697,87.77
220000197009282546,81.61
370000197207034060,81.33
310000198211132900,94.08
640000197104158322,84.1
640000200609152406,85.46
220000199901015392,92.92
150000198511304559,87.21
520000197407111073,97.21
620000195203183942,91.94
220000197605085055,96.86
450000197209044377,88.96
500000196810190674,94.65
150000197510174997,91.89
110000198707181928,82.23
11000019620903191X,95.65
540000198106180663,98.67
320000199709283120,84.99
440000195601152478,89.84
150000196207167263,92.36
14000019571219133X,99.03
540000197508038008,99.42
150000197504173664,94.26
230000195008225112,98.22
530000200203132514,90.11
430000199705294194,92.42
230000199401314793,89.45
630000198907070554,93.81
630000196001096353,98.76
530000200201308010,99.97
230000195812180963,83.57
460000198210032548,95.11
450000195901225570,90.56
630000198201253340,85.37
430000196608189639,92.37
120000198712041649,85.99
130000199904301712,90.8
13000019651224775X,82.65
520000197504264485,87.78
320000199106243816,80.37
630000200506046705,85.74
360000197403255707,92.56
430000195802118143,82.36
330000199905227785,91.02
150000199807052279,89.76
500000196405097417,96.47
620000197010114739,97.64
130000196810198183,80.42
310000196901020210,89.75
370000198905039656,95.62
620000197906075656,88.78
410000200501065199,88.08
230000196501204379,85.92
360000197512278975,88.95
150000199501207151,81.9
650000198007066297,80.7
530000197310165501,90.49
530000195909118868,88.86
630000197602184791,96.06
150000198611299144,87.86
520000197604049811,91.91
210000195209261626,92.5
460000198607172661,86.98
150000197811134454,92.69
330000199506109757,86.98
370000198906183940,84.35
640000196601194039,84.04
140000199712308487,96.08
610000196602257411,98.45
500000195409236213,95.09
640000198102255625,81.97
230000198912053500,94.27
22000019690928530X,92.65
11000019960118165X,84.47
640000195804297877,80.92
120000195109056535,90.44
150000196702128421,80.06
45000019750320161X,89.82
530000195806011849,91.13
110000195802276630,81.36
610000196912245280,84.18
440000199108253492,87.66
65000019580421982X,90.13
520000198710105244,94.87
150000196105284266,94.3
140000199810014925,93.98
520000197203103047,96.68
410000199812080307,96.0
360000197106027951,85.34
440000197804134228,82.61
430000199505282359,81.09
140000196601195690,96.11
230000196811240375,99.31
330000198602240945,84.66
450000199102191886,80.85
13000019660324380X,81.04
230000195306223668,96.0
21000019971128504X,98.37
630000200107236499,81.17
22000019550110665X,80.58
12000019740521279X,86.5
520000197601247214,85.72
330000195904251064,82.39
150000198806281278,87.32
370000197109288382,88.52
150000195005195245,97.7
610000200607211286,93.37
500000196407064192,98.84
310000198308195991,99.79
420000197903292105,86.82
630000196503297286,96.17
430000197603234909,90.7
13000019940423316X,94.92
630000199706294687,93.03
540000198607060993,97.08
140000197807252069,97.98
430000197108208789,82.76
61000019980902896X,82.04
350000195211129043,96.87
510000200211225063,95.7
130000195604219436,87.35
450000195710217666,80.71
210000200005119541,89.49
340000198602191452,92.3
410000200012024580,98.6
210000197005120257,86.25
440000199910262265,80.63
44000019660131067X,85.69
430000197503181061,84.53
410000198909245855,88.55
440000198406103519,83.31
520000196106131631,84.18
220000197406121818,87.47
450000196812218381,91.68
110000200102257264,89.46
450000198902025769,89.68
320000195210099916,89.75
350000195701087325,91.29
610000195504216953,81.02
340000197910139053,86.91
330000200101128939,84.19
410000195008127188,92.56
520000199704143935,87.65
460000200001050467,89.2
330000199303111195,93.11
630000198511159659,88.11
350000195212256247,98.51
410000197608136327,86.46
150000199609181483,95.7
220000197211020128,99.51
340000198204279395,93.8
540000197102099740,89.79
140000197208280340,87.34
620000198801061244,89.69
310000195507098779,88.25
150000199503177750,96.9
500000195008093717,89.91
350000198606298101,90.63
310000200205303179,84.65
320000199308238599,82.55
150000195203173696,98.4
330000195801279742,92.51
440000196511025509,86.75
330000199011135937,92.44
34000019540722573X,97.0
110000197101039439,85.06
460000198411285197,89.86
130000197403140325,96.72
360000197905163378,94.19
220000196407064355,86.19
150000198502167193,83.96
530000195702044048,98.6
31000019640518614X,98.69
610000195906099809,81.95
640000200105227486,81.06
320000198208180233,80.43
530000195209184792,82.96
52000019670803883X,99.43
130000197406191654,87.93
410000198405273385,90.1
50000020041225263X,88.8
130000200009176025,83.83
360000195410163692,96.37
420000195109047533,89.42
540000195701229165,84.76
110000198812037602,91.06
130000199809139446,82.7
440000199812030751,96.63
110000200010285305,95.97
650000198312097962,80.93
510000198105157589,99.99
370000197203116333,91.02
530000199201215994,98.54
540000199901094929,86.29
110000196610222341,83.0
360000198805163973,88.95
510000197503285872,96.38
340000195410314602,99.2
53000019960117751X,88.13
130000196712090224,82.88
330000195504031978,80.72
440000198307242302,92.91
37000019811008324X,90.88
150000197208273302,87.8
610000200108107353,95.17
620000197807105661,95.36
440000200303126080,82.3
130000198304254567,95.36
320000198008023938,82.35
640000196408164567,97.76
230000195711188026,94.3
120000198402086155,93.22
450000196712161533,85.92
230000199604117802,84.09
320000196012060214,99.19
130000199709066139,89.99
310000195510165135,93.15
31000020000624070X,87.85
340000197510146238,81.83
610000199009146079,97.42
500000196908277188,99.12
22000019860422779X,93.13
620000198106050498,85.3
500000199901241565,80.7
650000199102113906,96.14
15000019881201458X,91.23
420000195411120842,92.64
540000195711209256,80.71
620000200208078475,98.04
520000197505086000,97.29
220000198008117527,90.12
630000199007032223,96.53
450000196208121727,83.71
230000198712299450,95.75
150000196404090912,83.78
500000197104015881,87.06
350000200202132500,82.68
320000197503039684,94.95
310000200505271594,88.32
230000199103016368,99.38
640000198407052589,96.7
330000197911216848,90.47
620000200101317034,85.39
610000199105314650,80.82
540000195309148926,95.69
210000196005046101,84.35
620000196204247092,96.37
320000199903133724,80.5
53000019620306978X,81.17
320000195205061227,89.95
650000196809143187,80.07
130000195501145681,95.87
460000195712050427,93.05
650000195607260575,94.27
420000200507050854,96.66
110000199509290407,93.4
650000200109246870,99.81
360000196208058375,80.67
500000196310288093,99.38
350000199707227040,98.82
510000197511015266,91.31
410000196501137691,84.65
650000195611113391,93.29
370000196804108852,82.38
150000196905261329,93.19
65000019951211571X,92.34
210000198507052340,87.91
44000019810818463X,80.32
220000197907215142,82.61
430000195801246020,91.37
540000200309179195,85.91
540000198710097663,96.93
520000197306201942,99.42
210000196611248803,83.62
330000199406117901,87.58
340000195410244173,84.78
440000196705183732,94.52
420000200612281320,81.34
540000197603177700,91.31
630000197305111326,89.35
530000199306110929,97.21
220000195203013850,81.87
620000200612318389,98.65
500000199105093493,93.0
430000199802037050,86.68
350000195810260764,88.44
450000197605035755,87.66
370000199507288870,81.97
150000195106268490,90.89
360000198108148882,85.36
130000198503143579,80.25
130000200205212601,83.63
150000195612319406,87.95
210000196508105644,93.15
410000200011020369,87.4
610000196903049675,80.91
500000197407209237,88.16
110000198808082320,92.29
430000197308210007,85.14
150000196802118634,81.56
370000200506064491,89.79
140000196203248080,98.17
450000198508060056,92.45
360000197108303171,91.17
430000195303142261,96.32
110000195408092227,87.33
330000196410156686,85.21
540000198304297619,94.06
610000195611102839,93.55
310000195902284467,86.66
340000195111059074,81.21
350000196007211263,84.01
510000195110250952,98.16
140000199303068822,80.82
500000195005270319,93.91
420000200208160586,91.09
52000019590731058X,95.92
120000198106211222,90.13
650000200111201882,97.0
540000196001042783,85.55
340000195403126750,90.42
460000200112122419,93.46
130000197605123662,90.43
420000200001140326,97.0
320000198201155393,88.15
370000195210278366,85.39
62000020040716398X,80.28
510000195805050551,84.61
520000200509052064,93.68
620000200503180886,88.86
420000195203255101,99.08
320000196112063834,91.62
420000197711287619,99.64
500000196403300952,82.93
230000198701038087,89.21
110000195407156145,87.56
540000198905121643,86.31
420000197808087437,85.81
210000199011065871,93.71
610000196304162211,89.77
510000196212197982,83.71
430000195307049398,86.16
640000197204074441,87.15
640000197109027313,95.83
43000019680609485X,90.58
140000197703239126,85.19
530000199403307918,99.51
610000198209175355,89.08
440000198702228690,83.42
360000196012095836,96.34
440000198503133330,90.57
330000199102173357,84.13
150000198412160983,98.36
130000197607219668,94.42
450000197108177349,94.24
220000199605296724,83.45
420000199412137003,83.45
130000198208280861,88.42
220000195906102956,94.93
370000196408183340,95.05
130000195107047581,99.81
510000197403113117,84.32
230000196004150162,91.21
410000199006300643,98.18
650000199501291283,96.5
330000199301212232,83.51
370000197303240155,84.01
630000197508303125,90.22
63000019631018033X,83.54
220000197802161467,92.66
440000195809151386,90.71
320000199903057004,88.72
210000198410135967,95.81
620000198306283448,96.31
230000197211229783,87.11
450000195508279644,98.21
640000197604190951,95.91
450000200011215163,98.76
230000198907133071,89.08
130000196506049140,81.0
450000198303169939,99.01
33000019990628890X,80.65
21000019880317414X,98.86
330000199606104443,91.95
150000197410189438,81.6
370000196404031534,87.65
630000199504264199,86.47
630000200504264020,92.63
34000019600730138X,85.15
310000200310302610,90.5
130000195911209465,80.9
45000019831221667X,90.13
610000199310290512,97.64
630000195307235550,83.56
640000200404194004,88.5
500000195808112787,80.74
500000195410058688,84.88
150000198003264685,83.64
140000197909100314,88.35
150000196009010345,95.64
34000019641122139X,88.21
530000195203036756,85.59
120000200612211049,84.97
520000199210074829,94.93
420000195809140077,84.71
130000200204135704,96.3
440000200101281568,92.72
210000197404044757,81.96
320000195301278549,98.2
23000019791122908X,83.15
650000198406079167,99.9
110000196803056765,90.32
650000197109166761,95.58
500000200210124568,91.99
320000199205106016,98.62
140000195012110359,84.62
640000195006032575,86.73
150000198807069076,90.74
220000195401124252,87.55
210000200202131785,92.98
220000200002111917,81.6
340000199511297563,98.88
42000019921203179X,83.21
370000197406011670,94.37
61000020010705996X,90.39
460000196202203598,95.46
460000197101171747,97.68
50000019670827306X,90.77
420000198203026214,90.3
510000198503275089,82.42
430000198812263938,84.94
450000197908310865,97.72
510000200406048538,91.51
540000195509184956,96.28
360000200306171063,81.55
310000195112122471,93.57
22000019611222231X,83.7
140000200211237575,87.45
230000198801230447,83.76
530000200303287409,91.66
460000196003187468,80.88
500000200104099004,87.04
630000197702279579,82.27
640000197903203724,88.18
340000196910038733,90.38
440000198201132631,98.73
620000197908246711,97.36
420000200111093057,93.81
310000199102118143,96.12
640000199303054488,84.5
330000200211131397,99.56
530000200010126011,91.85
620000200206283176,90.44
540000195610091172,86.59
460000196211242177,95.58
65000019790823699X,82.51
520000196008225036,96.99
540000196404288892,94.01
150000195607204196,91.19
210000196104205040,95.79
530000198509132509,90.0
460000200506105857,84.25
130000199012112940,84.55
630000198005066222,81.8
120000200611132592,83.22
370000197204150074,99.8
520000198707179998,89.12
440000198907113547,87.66
310000195501138717,83.12
370000196509285450,95.51
640000196609071199,82.27
460000198201115675,97.41
440000199511124244,95.46
630000200211163074,83.8
640000200604069195,90.54
460000200310212028,81.88
360000199408228600,82.06
430000198709242776,84.64
620000196303113997,99.09
310000199903219315,93.59
540000196107022270,90.89
310000199112104060,94.83
220000195510276036,93.35
420000199401279989,91.85
610000198611121523,82.19
370000198712198095,93.27
540000197508274684,91.0
220000195109014507,95.42
350000196307209552,82.3
440000196209259216,88.03
50000019890205138X,81.06
31000019700906193X,89.34
520000197811228804,90.83
530000195508269219,88.96
420000197701134125,91.53
310000198301288191,80.21
350000196305151641,82.95
650000195107231751,86.34
530000195412273248,81.01
530000195901224965,93.79
120000200005029798,91.48
500000198309278815,95.52
330000198001301271,97.56
370000196608078000,81.44
530000199001137338,93.4
530000197501169134,94.48
460000197310303056,86.99
440000199111233177,89.44
530000196112277102,93.02
110000199204249139,96.19
640000198610072753,84.84
41000019920426513X,82.13
630000197112084472,98.61
210000197710133547,91.61
520000200209066501,85.35
120000195705173463,99.73
650000196804091971,98.24
500000195609211862,99.89
350000195406284510,87.47
210000195112267722,85.34
150000199710146869,97.81
210000197308188830,86.25
220000196808075960,81.89
620000199001099740,98.93
33000019530417080X,88.4
650000195804185877,94.29
530000196103199907,93.9
210000195604017260,90.19
320000197209098851,94.1
120000196103191183,93.93
610000199306120473,86.1
32000019681227152X,98.62
220000199012154122,89.22
110000195012113562,92.53
130000196305294123,88.0
230000195503233865,88.51
140000200009043945,98.67
510000200111291012,99.59
500000197606053511,99.29
210000197412188478,85.45
620000196602106033,92.1
140000196603222912,89.08
540000195703059374,94.71
610000199107063509,86.07
110000196009099055,92.4
620000200001231305,89.12
640000196003015897,87.93
430000196305253496,85.5
230000199804302092,91.23
310000199405084913,96.96
430000199112272723,97.83
220000197903285549,93.79
450000197404261326,91.9
520000198305173518,97.58
500000196211203541,92.26
420000198802100324,88.77
320000199501298315,88.35
440000195209130821,91.77
370000200408316587,94.21
630000196210162898,80.9
210000195210130586,85.66
130000200104090967,98.2
500000196308254740,91.94
410000196303078563,93.52
230000198809200875,87.36
220000197212099982,97.48
540000198706019486,88.62
53000019690526079X,82.48
510000196404241722,90.13
41000019930924882X,96.49
450000199901122879,98.18
420000196707196154,87.91
330000197307104460,94.53
140000195707108597,84.18
450000195201144040,91.68
370000197302011780,88.77
640000199206075025,91.82
640000199904267008,91.57
230000198412028763,84.98
620000199808239679,99.53
120000195106108037,89.97
620000200404069357,88.73
120000199808070676,85.75
610000197508237363,99.68
520000200201247244,86.69
630000199106286309,91.22
420000199202095378,91.18
630000197311260299,94.09
620000199010230296,99.61
620000198901170843,97.46
360000200311215796,95.95
150000195906198240,83.37
410000196507195817,85.5
440000199008040182,84.8
320000198904159884,95.49
210000200402106453,87.87
220000195206170683,88.66
540000197607282372,80.16
360000199408151252,99.2
430000198603218751,90.82
310000197011273608,94.67
320000198911181342,89.11
540000198005238731,90.37
430000196001291063,94.6
430000199102153990,99.38
220000198401093736,87.72
50000019741218322X,91.82
22000019800907491X,85.66
520000199803102397,90.22
130000199911264382,89.5
420000197306015695,93.31
500000195809112383,95.84
500000195602140475,82.95
650000199911027557,93.42
520000195611086865,87.19
210000200211277081,98.5
13000019690115790X,82.42
440000196107266685,94.75
640000199404137581,82.61
460000197107081363,91.48
130000195702257452,85.77
220000200201083138,97.07
140000197209053844,91.57
14000019630901790X,92.36
330000196502262654,92.87
230000195305236037,90.63
460000196310157656,95.27
410000198906164013,80.28
350000200511226092,95.91
610000195801062356,83.09
610000197408284787,80.46
65000020050726816X,98.27
220000197905288065,86.93
420000199209196542,90.53
540000195906067657,86.1
210000198612283853,96.85
650000196011213668,92.35
13000019500917902X,96.7
320000195611014338,89.83
110000198309283734,98.31
31000019830718553X,81.16
520000199905302541,91.32
440000197406200293,80.38
340000196905104169,82.01
620000196107028656,86.83
350000200301168832,84.15
360000197007133003,92.26
230000195810050540,99.0
510000199004212846,97.47
330000198911162215,90.24
230000199007153637,95.95
460000198409188750,88.23
620000198405179443,83.83
450000195207011249,89.42
620000195609089024,90.35
230000200603044889,84.33
51000019830813044X,97.22
650000198507083720,92.77
110000195002127290,84.99
630000195210209890,90.14
530000199410295329,84.91
41000019570123140X,95.84
360000196109230758,85.7
220000196711100138,86.0
230000200501308003,83.48
420000197408092827,83.51
620000198408068079,98.31
210000196202099069,82.73
310000198804220914,95.76
120000197111243689,84.75
530000197306031236,84.54
650000199106019351,80.98
630000199708103928,90.48
370000196208044493,95.95
210000195606259212,87.51
610000195501172828,84.58
460000198402085476,80.62
120000200312074281,92.22
620000197907019277,97.09
330000197904079101,84.69
450000196103090020,85.04
510000200311224068,89.18
210000195501070640,99.71
360000197908036884,81.63
370000195911127325,97.1
500000199305111262,95.49
520000198802075572,88.59
110000196407249311,91.89
210000196902093901,83.81
350000196501234452,94.52
120000195001319153,87.45
460000197605010568,82.02
510000198705141767,90.91
140000199410177856,97.84
530000195807284398,82.55
210000200107181581,85.04
500000197606275333,88.47
230000196107233219,85.47
420000199801154472,85.26
540000198904283827,97.63
46000019690302746X,80.93
520000198105029917,94.66
530000197109309542,82.22
440000196505022598,85.16
350000195212154136,95.28
370000198009284418,94.0
620000199302151477,85.98
610000199403191484,93.78
110000198507119003,85.13
370000195407288963,96.97
450000195911125178,98.79
320000197303096297,95.27
440000200402199445,83.6
620000198702268530,84.6
620000197303279908,90.16
540000197709297428,89.97
630000199407255119,88.61
620000195703235227,80.09
320000199707162974,83.31
630000195408147365,90.49
360000198706084495,89.98
510000195211269943,92.54
520000196511063935,93.88
340000198305290884,83.46
120000196009257692,99.4
440000199812183854,81.62
540000200309278644,94.52
310000196105131446,83.41
460000199203167318,99.96
370000196201309081,80.18
500000199307198816,83.89
620000199608122169,88.11
120000196610094505,97.15
350000195311232187,93.4
210000200602039136,85.38
320000196511011118,83.56
500000197401185705,87.86
620000195704176265,81.07
410000195511126713,82.89
610000196110277539,88.12
510000198603045176,96.99
510000199001291702,80.46
620000200510251240,92.5
530000196407116074,98.43
440000195410299928,94.1
340000195106262713,95.8
410000195309079538,90.62
110000195510294802,97.15
620000195410159937,95.54
620000197408028996,91.02
120000198309152648,91.15
150000200411262427,94.39
520000195805085668,80.16
110000195004165709,96.97
36000019991218028X,81.76
500000196707309454,82.73
520000198108032732,93.14
420000195601263107,97.99
220000199401114677,99.71
410000199512268850,94.02
140000198511251408,94.86
520000196210182076,90.27
340000197204041008,97.93
370000196007278074,86.93
23000019721127869X,95.38
630000199303206208,94.38
440000200611061063,84.24
440000199002155974,97.61
350000198702262002,89.51
110000196707016499,84.27
210000198501157010,86.17
37000019540713020X,85.5
43000019870202221X,93.15
620000197311170013,96.84
14000019610916565X,91.35
620000197104095815,84.68
420000196111197463,82.97
330000199412255964,80.12
430000197502099963,88.36
410000197606103628,89.74
210000196302279091,86.1
350000197805149702,93.77
420000199406036409,96.45
650000195905046921,90.39
120000199912293837,90.19
320000199505289723,97.14
450000195411097043,84.74
500000197301266372,98.27
450000199803274481,81.1
620000200402187421,99.01
410000196209194509,97.05
150000198803020486,99.72
500000196212232715,96.22
430000196806124510,93.76
530000195102072803,96.09
610000199812058190,86.52
630000196106114829,83.27
210000195009146439,90.63
450000200011071358,80.5
350000197606204713,96.83
310000198007146205,89.0
610000199111260679,97.51
140000199508125579,87.61
460000198305227567,84.43
460000196309055687,92.28
450000197110263908,83.51
610000197210121245,94.32
500000197811301211,99.59
320000195905090993,87.0
340000195201319298,88.84
430000196907206419,96.74
620000197302269740,85.62
620000197406247116,96.24
650000196209134199,83.9
150000200501190869,87.23
510000199109067737,97.7
340000198504180717,90.29
220000199907301349,97.03
510000199512183228,92.38
420000196104289925,82.22
640000195209173650,92.43
530000197912220504,82.87
640000200007275230,85.14
640000195205071948,80.75
420000196509254181,91.73
210000198612047367,98.37
500000195309193519,82.67
460000195412278825,96.31
150000198203176583,89.1
120000195704083298,97.0
610000197908137206,93.3
210000199710228836,92.23
410000197907243755,86.64
150000195901294022,98.9
130000197110267357,89.0
45000020050528808X,92.88
410000197409063161,82.44
450000195609143391,98.96
410000200611265706,99.78
210000198104125453,97.94
430000196010202501,99.1
130000199308084539,86.53
150000196906127877,90.31
350000200208053096,92.63
210000197902088154,96.01
11000019790130355X,91.79
630000198010285198,87.95
460000198305197206,96.31
140000196303315711,83.25
140000195105170369,88.43
52000019790123233X,90.35
150000198902132248,89.06
630000198110239375,87.07
320000198709111690,97.8
210000200603100234,86.12
120000196503080669,99.8
510000198911035658,86.58
510000199107271945,93.8
530000197512087126,97.46
410000196610243813,88.12
360000200606153713,82.91
540000196402196732,83.9
450000197004099665,80.71
420000199903249368,81.48
630000197104216412,93.72
360000196106253217,92.12
12000020000503874X,94.41
210000198307112388,95.48
420000195908258951,96.09
630000196811127705,82.47
120000200012112696,80.29
460000195403151611,95.37
540000198808142311,87.97
610000199601141349,80.81
640000199407074694,98.62
540000196610260823,87.65
320000195101135420,87.04
520000199306171674,95.68
440000199810282904,98.31
220000199401176069,90.67
420000200603215751,91.49
410000195303319203,89.95
410000195710210256,88.75
650000199409177672,99.98
650000199610045954,98.06
34000019741210275X,86.37
140000198105146434,84.66
530000199507236907,87.58
500000199507147589,92.14
130000197911296895,89.89
450000196805117451,96.07
420000197311232731,91.25
